"college_institution_id","survey_year","non_teaching_staff_count_id"
"6798","2015","441429"
"6798","2015","441430"
"855","2015","441435"
"855","2015","441436"
"855","2015","441437"
"1003","2015","441441"
"51034","2015","441442"
"18540","2015","441451"
"18540","2015","441452"
"48791","2015","441453"
"48791","2015","441454"
"24990","2015","441455"
"24990","2015","441456"
"24990","2015","441457"
"24990","2015","441458"
"24990","2015","441459"
"24990","2015","441460"
"41289","2015","441461"
"41289","2015","441462"
"41289","2015","441463"
"6004","2015","441466"
"1024","2015","441467"
"18595","2015","441468"
"18595","2015","441469"
"18595","2015","441470"
"47906","2015","441471"
"47906","2015","441472"
"47906","2015","441473"
"47906","2015","441474"
"47906","2015","441475"
"48673","2015","441476"
"48673","2015","441477"
"40196","2015","441478"
"40196","2015","441479"
"40196","2015","441480"
"6860","2015","441499"
"6860","2015","441500"
"6860","2015","441501"
"7169","2015","441502"
"40538","2015","441503"
"27623","2015","441504"
"27623","2015","441505"
"27623","2015","441506"
"27623","2015","441507"
"45276","2015","441514"
"23","2015","441515"
"23","2015","441516"
"23","2015","441517"
"23","2015","441518"
"11120","2015","441522"
"11120","2015","441523"
"11120","2015","441524"
"11120","2015","441525"
"42025","2015","441532"
"42025","2015","441533"
"42025","2015","441534"
"48797","2015","441535"
"48797","2015","441536"
"20995","2015","441553"
"20995","2015","441554"
"47327","2015","441559"
"42717","2015","441560"
"42717","2015","441561"
"42717","2015","441562"
"27463","2015","441567"
"30797","2015","441574"
"30797","2015","441575"
"30797","2015","441576"
"30797","2015","441577"
"30797","2015","441578"
"30797","2015","441579"
"30797","2015","441580"
"30797","2015","441581"
"30797","2015","441582"
"4125","2015","441617"
"4125","2015","441618"
"4125","2015","441619"
"18743","2015","441624"
"18743","2015","441625"
"18743","2015","441626"
"45118","2015","441636"
"45118","2015","441637"
"45118","2015","441638"
"42865","2015","441640"
"42865","2015","441641"
"6704","2015","441643"
"28237","2015","441644"
"28237","2015","441645"
"25300","2015","441646"
"25300","2015","441647"
"9800","2015","441650"
"9800","2015","441651"
"9800","2015","441652"
"9800","2015","441653"
"6032","2015","441654"
"6032","2015","441655"
"28452","2015","441656"
"28452","2015","441657"
"8637","2015","441661"
"25854","2015","441662"
"381","2015","441669"
"381","2015","441670"
"381","2015","441671"
"381","2015","441672"
"381","2015","441673"
"381","2015","441674"
"48799","2015","441681"
"48799","2015","441682"
"48799","2015","441683"
"25737","2015","441684"
"25737","2015","441685"
"44297","2015","441686"
"44297","2015","441687"
"7432","2015","441688"
"45056","2015","441689"
"45056","2015","441690"
"45055","2015","441691"
"45055","2015","441692"
"15703","2015","441694"
"15703","2015","441695"
"15703","2015","441696"
"15703","2015","441697"
"50255","2015","441698"
"50255","2015","441699"
"50255","2015","441700"
"50255","2015","441701"
"42191","2015","441705"
"42191","2015","441706"
"42191","2015","441707"
"395","2015","441710"
"395","2015","441711"
"50909","2015","441723"
"50909","2015","441724"
"50909","2015","441725"
"6001","2015","441727"
"6001","2015","441728"
"9068","2015","441729"
"9068","2015","441730"
"10989","2015","441731"
"17867","2015","441732"
"44671","2015","441737"
"44671","2015","441738"
"44671","2015","441739"
"25677","2015","441745"
"40593","2015","441746"
"40593","2015","441747"
"40593","2015","441748"
"40593","2015","441749"
"40593","2015","441750"
"40593","2015","441751"
"16824","2015","441752"
"16824","2015","441753"
"16824","2015","441754"
"9206","2015","441755"
"41308","2015","441756"
"886","2015","441757"
"886","2015","441758"
"886","2015","441759"
"7467","2015","441766"
"7467","2015","441767"
"7467","2015","441768"
"7467","2015","441769"
"39389","2015","441772"
"39389","2015","441773"
"39389","2015","441774"
"39389","2015","441775"
"39389","2015","441776"
"39389","2015","441777"
"39389","2015","441778"
"1138","2015","441781"
"849","2015","441788"
"849","2015","441789"
"849","2015","441790"
"849","2015","441791"
"978","2015","441792"
"978","2015","441793"
"978","2015","441794"
"6736","2015","441799"
"25738","2015","441800"
"545","2015","441801"
"545","2015","441802"
"6098","2015","441803"
"27287","2015","441812"
"25618","2015","441813"
"25618","2015","441814"
"25618","2015","441815"
"25618","2015","441816"
"25618","2015","441817"
"11233","2015","441818"
"11233","2015","441819"
"6766","2015","441820"
"42915","2015","441823"
"42915","2015","441824"
"42915","2015","441825"
"6270","2015","441828"
"6270","2015","441829"
"6270","2015","441830"
"6270","2015","441831"
"6270","2015","441832"
"6270","2015","441833"
"6270","2015","441834"
"6270","2015","441835"
"32958","2015","441842"
"45027","2015","441844"
"45027","2015","441845"
"11413","2015","441854"
"11413","2015","441855"
"11413","2015","441856"
"8420","2015","441857"
"8420","2015","441858"
"8420","2015","441859"
"8420","2015","441860"
"39517","2015","441866"
"39517","2015","441867"
"5833","2015","441868"
"5833","2015","441869"
"45648","2015","441875"
"45648","2015","441876"
"45648","2015","441877"
"42037","2015","441878"
"42037","2015","441879"
"42037","2015","441880"
"42037","2015","441881"
"14682","2015","441885"
"14682","2015","441886"
"14682","2015","441887"
"37076","2015","441888"
"37076","2015","441889"
"37076","2015","441890"
"40275","2015","441891"
"40275","2015","441892"
"11086","2015","441893"
"11086","2015","441894"
"11086","2015","441895"
"11086","2015","441896"
"11086","2015","441897"
"43198","2015","441899"
"43198","2015","441900"
"43198","2015","441901"
"43198","2015","441902"
"43198","2015","441903"
"24269","2015","441904"
"7509","2015","441905"
"7509","2015","441906"
"7509","2015","441907"
"797","2015","441910"
"797","2015","441911"
"797","2015","441912"
"797","2015","441913"
"25931","2015","441914"
"132","2015","441915"
"132","2015","441916"
"25661","2015","441918"
"25661","2015","441919"
"25661","2015","441920"
"1205","2015","441921"
"1205","2015","441922"
"1205","2015","441923"
"18212","2015","441932"
"18212","2015","441933"
"18212","2015","441934"
"18212","2015","441935"
"18212","2015","441936"
"18212","2015","441937"
"171","2015","441938"
"171","2015","441939"
"48833","2015","441940"
"6502","2015","441948"
"6502","2015","441949"
"33925","2015","441957"
"33925","2015","441958"
"33925","2015","441959"
"9296","2015","441966"
"9296","2015","441967"
"9296","2015","441968"
"9296","2015","441969"
"846","2015","441977"
"846","2015","441978"
"846","2015","441979"
"25506","2015","441980"
"25506","2015","441981"
"25506","2015","441982"
"18335","2015","441984"
"18335","2015","441985"
"18335","2015","441986"
"18335","2015","441987"
"18335","2015","441988"
"43058","2015","441991"
"43058","2015","441992"
"47909","2015","441993"
"47909","2015","441994"
"47909","2015","441995"
"47909","2015","441996"
"9107","2015","441997"
"9107","2015","441998"
"9107","2015","441999"
"9107","2015","442000"
"6702","2015","442012"
"6702","2015","442013"
"6702","2015","442014"
"6702","2015","442015"
"438","2015","442016"
"438","2015","442017"
"438","2015","442018"
"44","2015","442019"
"44","2015","442020"
"6014","2015","442021"
"50010","2015","442025"
"50010","2015","442026"
"7215","2015","442036"
"7215","2015","442037"
"1056","2015","442039"
"1056","2015","442040"
"1056","2015","442041"
"1056","2015","442042"
"7131","2015","442043"
"7131","2015","442044"
"34305","2015","442045"
"48505","2015","442046"
"48505","2015","442047"
"48505","2015","442048"
"48505","2015","442049"
"25854","2015","442054"
"1194","2015","442055"
"46565","2015","442056"
"46565","2015","442057"
"789","2015","442067"
"18306","2015","442075"
"18306","2015","442076"
"18306","2015","442077"
"27727","2015","442085"
"27727","2015","442086"
"40601","2015","442087"
"50256","2015","442096"
"50256","2015","442097"
"30388","2015","442098"
"30388","2015","442099"
"50327","2015","442100"
"50327","2015","442101"
"50327","2015","442102"
"4116","2015","442110"
"4116","2015","442111"
"34520","2015","442112"
"4128","2015","442113"
"4128","2015","442114"
"4128","2015","442115"
"4128","2015","442116"
"50016","2015","442119"
"50016","2015","442120"
"50016","2015","442121"
"7501","2015","442122"
"40209","2015","442129"
"40209","2015","442130"
"40209","2015","442131"
"40209","2015","442132"
"1055","2015","442133"
"1055","2015","442134"
"1055","2015","442135"
"1055","2015","442136"
"50863","2015","442137"
"50863","2015","442138"
"50863","2015","442139"
"50863","2015","442140"
"50863","2015","442141"
"946","2015","442148"
"946","2015","442149"
"41668","2015","442152"
"21951","2015","442164"
"46451","2015","442165"
"46451","2015","442166"
"46451","2015","442167"
"46451","2015","442168"
"1006","2015","442169"
"1006","2015","442170"
"1006","2015","442171"
"1052","2015","442179"
"1052","2015","442180"
"15705","2015","442181"
"523","2015","442182"
"523","2015","442183"
"523","2015","442184"
"523","2015","442185"
"523","2015","442186"
"523","2015","442187"
"6862","2015","442194"
"6862","2015","442195"
"24627","2015","442210"
"24627","2015","442211"
"40484","2015","442212"
"40484","2015","442213"
"678","2015","442215"
"678","2015","442216"
"678","2015","442217"
"678","2015","442218"
"26260","2015","442225"
"889","2015","442226"
"889","2015","442227"
"889","2015","442228"
"260","2015","442229"
"25896","2015","442252"
"25896","2015","442253"
"45205","2015","442254"
"45205","2015","442255"
"45205","2015","442256"
"384","2015","442259"
"384","2015","442260"
"384","2015","442261"
"384","2015","442262"
"815","2015","442274"
"35455","2015","442275"
"35455","2015","442276"
"35455","2015","442277"
"35455","2015","442278"
"25727","2015","442279"
"18492","2015","442281"
"45600","2015","442282"
"45600","2015","442283"
"45600","2015","442284"
"33661","2015","442289"
"33661","2015","442290"
"33661","2015","442291"
"33661","2015","442292"
"33661","2015","442293"
"42920","2015","442298"
"42920","2015","442299"
"42920","2015","442300"
"42920","2015","442301"
"42920","2015","442302"
"25493","2015","442304"
"519","2015","442305"
"519","2015","442306"
"519","2015","442307"
"8157","2015","442339"
"8157","2015","442340"
"8157","2015","442341"
"794","2015","442343"
"20983","2015","442354"
"20983","2015","442355"
"20983","2015","442356"
"20983","2015","442357"
"18290","2015","442362"
"18290","2015","442363"
"18290","2015","442364"
"18290","2015","442365"
"39577","2015","442378"
"39577","2015","442379"
"145","2015","442380"
"145","2015","442381"
"145","2015","442382"
"145","2015","442383"
"145","2015","442384"
"43011","2015","442385"
"43011","2015","442386"
"43011","2015","442387"
"50253","2015","442393"
"50253","2015","442394"
"50253","2015","442395"
"50253","2015","442396"
"42129","2015","442397"
"42129","2015","442398"
"42129","2015","442399"
"42129","2015","442400"
"42129","2015","442401"
"40140","2015","442409"
"40140","2015","442410"
"40140","2015","442411"
"25572","2015","442421"
"25572","2015","442422"
"25572","2015","442423"
"25572","2015","442424"
"25572","2015","442425"
"303","2015","442435"
"370","2015","442438"
"11232","2015","442439"
"51604","2015","442440"
"4112","2015","442441"
"4112","2015","442442"
"4112","2015","442443"
"4112","2015","442444"
"17858","2015","442462"
"17858","2015","442463"
"439","2015","442464"
"439","2015","442465"
"439","2015","442466"
"439","2015","442467"
"439","2015","442468"
"439","2015","442469"
"439","2015","442470"
"45884","2015","442471"
"24966","2015","442472"
"24966","2015","442473"
"24966","2015","442474"
"24966","2015","442475"
"24966","2015","442476"
"642","2015","442490"
"642","2015","442491"
"642","2015","442492"
"642","2015","442493"
"642","2015","442494"
"642","2015","442495"
"40404","2015","442501"
"40404","2015","442502"
"40404","2015","442503"
"40404","2015","442504"
"40404","2015","442505"
"43098","2015","442508"
"43098","2015","442509"
"40224","2015","442510"
"40224","2015","442511"
"40224","2015","442512"
"46064","2015","588485"
"25897","2015","442517"
"44937","2015","442518"
"44937","2015","442519"
"7203","2015","442520"
"7203","2015","442521"
"7203","2015","442522"
"7203","2015","442523"
"7203","2015","442524"
"7203","2015","442525"
"20697","2015","442526"
"20697","2015","442527"
"20697","2015","442528"
"1002","2015","442542"
"1002","2015","442543"
"1002","2015","442544"
"1002","2015","442545"
"1002","2015","442546"
"18348","2015","442547"
"18348","2015","442548"
"1046","2015","442549"
"1046","2015","442550"
"1046","2015","442551"
"50509","2015","442561"
"50509","2015","442562"
"50509","2015","442563"
"7366","2015","442565"
"7366","2015","442566"
"7366","2015","442567"
"7366","2015","442568"
"875","2015","442569"
"875","2015","442570"
"875","2015","442571"
"156","2015","442593"
"156","2015","442594"
"156","2015","442595"
"6804","2015","442601"
"6804","2015","442602"
"6804","2015","442603"
"6804","2015","442604"
"959","2015","442605"
"959","2015","442606"
"959","2015","442607"
"959","2015","442608"
"959","2015","442609"
"959","2015","442610"
"41503","2015","442611"
"41503","2015","442612"
"41503","2015","442613"
"5905","2015","442619"
"5905","2015","442620"
"5830","2015","442626"
"5830","2015","442627"
"5830","2015","442628"
"5851","2015","442639"
"5851","2015","442640"
"10348","2015","442641"
"10348","2015","442642"
"10348","2015","442643"
"10348","2015","442644"
"10348","2015","442645"
"10348","2015","442646"
"10348","2015","442647"
"10348","2015","442648"
"10348","2015","442649"
"21128","2015","442652"
"21128","2015","442653"
"21128","2015","442654"
"21128","2015","442655"
"22338","2015","442656"
"22338","2015","442657"
"22338","2015","442658"
"12427","2015","442659"
"12427","2015","442660"
"12427","2015","442661"
"4100","2015","442670"
"4100","2015","442671"
"4100","2015","442672"
"4121","2015","442676"
"4121","2015","442677"
"4121","2015","442678"
"4121","2015","442679"
"826","2015","442680"
"826","2015","442681"
"826","2015","442682"
"44820","2015","442686"
"44820","2015","442687"
"44820","2015","442688"
"44820","2015","442689"
"44820","2015","442690"
"44820","2015","442691"
"44820","2015","442692"
"48518","2015","442693"
"9031","2015","442695"
"9031","2015","442696"
"9031","2015","442697"
"9031","2015","442698"
"9031","2015","442699"
"9031","2015","442700"
"5945","2015","442701"
"5945","2015","442702"
"5945","2015","442703"
"5945","2015","442704"
"5945","2015","442705"
"5945","2015","442706"
"5945","2015","442707"
"1168","2015","442708"
"1168","2015","442709"
"1168","2015","442710"
"1168","2015","442711"
"824","2015","442716"
"824","2015","442717"
"824","2015","442718"
"824","2015","442719"
"824","2015","442720"
"838","2015","442726"
"838","2015","442727"
"838","2015","442728"
"838","2015","442729"
"838","2015","442730"
"838","2015","442731"
"5928","2015","442732"
"5928","2015","442733"
"5928","2015","442734"
"5928","2015","442735"
"5928","2015","442736"
"831","2015","442747"
"831","2015","442748"
"831","2015","442749"
"831","2015","442750"
"831","2015","442751"
"6048","2015","442756"
"6048","2015","442757"
"6048","2015","442758"
"6048","2015","442759"
"13943","2015","442762"
