"id","staff_type_id","group_id","sanctioned_strength","posts_reserved_for_pwd","count_by_category_id"
"474338","3","2","3","","4518652"
"508560","1","1","1","","4820056"
"444062","1","4","2","","4276532"
"506864","1","3","4","","4804279"
"449749","4","4","0","","4322969"
"500371","3","1","1","","4742875"
"465681","1","1","2","","4445254"
"522685","3","3","1","","4961073"
"521404","2","1","1","","4948713"
"585983","1","4","6","","5592125"
"462050","1","3","4","","4418219"
"541332","1","3","5","","5156410"
"507868","2","4","1","","4814378"
"526403","1","2","8","","4999930"
"553096","2","1","1","","5273668"
"585904","3","2","1","","5591385"
"493082","1","3","4","","4682279"
"500758","2","1","4","","4746476"
"575428","1","1","1","","5491104"
"477275","1","1","1","","4546017"
"501607","2","1","1","","4754417"
"478213","2","3","1","","4555720"
"587237","2","2","1","","5603883"
"523890","1","3","6","","4972412"
"479280","1","4","2","","4566022"
"511705","1","3","7","","4850797"
"529975","1","1","7","","5038771"
"515513","2","3","1","","4891196"
"518407","2","2","1","","4919269"
"568706","2","2","60","","5432407"
"485659","2","1","2","","4620163"
"443530","2","3","1","","4272805"
"581951","3","3","7","","5552048"
"502296","3","3","1","","4760081"
"525246","1","3","206","","4985879"
"441021","1","2","4","","4250742"
"453584","1","3","53","","4352137"
"459799","1","3","6","","4399985"
"478293","1","1","5","","4556534"
"505342","2","4","1","","4788955"
"488361","1","2","26","","4643440"
"558931","1","2","13","","5337220"
"494472","1","3","1","","4692827"
"583645","1","1","4","","5568431"
"498872","4","4","7","","4729466"
"533412","1","2","2","","5071854"
"471304","3","1","1","","4491194"
"485332","4","4","1","","4617731"
"518373","2","1","1","","4918872"
"580688","1","2","12","","5538079"
"533521","1","1","10","","5073197"
"450564","1","3","2","","4329419"
"458170","1","4","11","","4386603"
"508993","4","3","8","","4824844"
"566959","2","1","1","","5418331"
"543433","2","1","1","","5179735"
"586071","1","4","2","","5592818"
"465839","1","3","5","","4446625"
"511385","2","1","1","","4848076"
"487257","1","3","22","","4632912"
"530508","1","3","4","","5044505"
"577083","1","3","3","","5505821"
"523357","1","2","13","","4967391"
"501155","1","4","5","","4750884"
"537470","1","2","0","","5111374"
"439913","2","1","1","","4241015"
"441499","2","1","1","","4254471"
"588408","1","4","20","","5621676"
"503931","1","2","2","","4775431"
"447835","1","4","0","","4308747"
"586949","4","4","26","","5600942"
"509723","1","3","5","","4831493"
"554883","3","3","1","","5292133"
"570102","2","1","1","","5443148"
"457445","2","3","2","","4380747"
"476017","1","4","75","","4533933"
"479864","1","3","3","","4570507"
"439844","1","3","1","","4240686"
"487456","1","4","4","","4634437"
"565195","1","4","5","","5402687"
"545364","1","1","1","","5199691"
"459602","2","3","1","","4398277"
"581935","2","1","1","","5551878"
"587935","1","3","1","","5610508"
"493890","1","4","3","","4688194"
"567642","1","4","7","","5423691"
"481250","1","1","2","","4584675"
"489283","2","1","1","","4650997"
"498421","1","3","11","","4725105"
"455759","1","3","2","","4368644"
"468445","1","3","8","","4468014"
"484308","1","4","4","","4609309"
"557024","2","1","1","","5316669"
"558224","2","1","1","","5328476"
"576548","3","1","1","","5501313"
"566898","4","4","0","","5417924"
"457226","1","3","120","","4379180"
"527442","1","2","1","","5011471"
"489737","2","3","4","","4654601"
"537967","2","2","1","","5115803"
"543701","2","2","2","","5182417"
"551679","2","1","1","","5258873"
"543712","1","2","17","","5182489"
"519261","2","2","1","","4927183"
"552989","1","1","1","","5272333"
"560932","1","3","5","","5357702"
"567029","2","1","1","","5419053"
"588874","1","4","6","","5628836"
"484899","1","4","6","","4614138"
"522499","1","1","4","","4959223"
"538177","1","2","2","","5118254"
"573814","1","1","3","","5476540"
"578575","3","2","2","","5519165"
"455483","2","1","1","","4366516"
"528434","3","2","1","","5023415"
"563700","2","4","0","","5382726"
"511950","2","3","3","","4853068"
"575433","1","2","2","","5491145"
"581000","3","1","1","","5541510"
"456743","3","2","1","","4376060"
"474263","4","4","5","","4517932"
"561819","1","3","2","","5365757"
"475161","1","4","12","","4526365"
"466146","4","4","3","","4449036"
"546462","1","2","16","","5211323"
"547432","1","1","2","","5221041"
"483282","1","3","5","","4601547"
"458474","1","3","18","","4389482"
"580396","1","1","2","","5535525"
"583765","3","1","2","","5570123"
"471692","1","3","2","","4494205"
"484537","3","1","1","","4611108"
"510112","3","3","1","","4835319"
"448614","2","1","4","","4314326"
"451870","2","3","4","","4339909"
"556566","4","4","5","","5310706"
"485846","2","1","1","","4621576"
"504819","2","2","1","","4783288"
"505676","1","1","1","","4792545"
"492367","1","4","5","","4676500"
"565811","4","4","0","","5408464"
"581857","2","3","2","","5550396"
"465275","1","3","3","","4442368"
"474070","1","4","6","","4516170"
"565662","1","3","1","","5406744"
"572885","4","4","10","","5467768"
"545256","1","2","7","","5198527"
"501894","1","3","0","","4756742"
"439719","3","1","1","","4239585"
"468327","1","3","6","","4467016"
"497493","2","3","1","","4717591"
"538156","1","1","8","","5118020"
"586562","1","1","13","","5597146"
"561998","1","1","2","","5367624"
"585010","3","2","1","","5582078"
"458070","1","1","2","","4385805"
"461607","1","3","15","","4414121"
"540639","2","2","1","","5148019"
"535603","2","4","6","","5092023"
"574688","2","3","1","","5483797"
"453281","2","1","1","","4350245"
"486924","3","2","1","","4630122"
"487419","1","3","16","","4634119"
"561763","2","1","1","","5365255"
"566354","2","3","1","","5412844"
"511871","1","4","51","","4852193"
"457614","2","3","2","","4382096"
"530214","1","3","6","","5041233"
"581002","1","4","10","","5541512"
"506665","2","1","1","","4802815"
"508783","1","4","1","","4822112"
"452690","1","3","18","","4345283"
"555759","1","3","80","","5301481"
"510385","2","2","1","","4837757"
"581432","1","3","3","","5546671"
"512068","2","1","3","","4854072"
"459009","2","3","2","","4393503"
"520203","1","2","6","","4936471"
"584685","1","4","6","","5579188"
"461660","4","2","4","","4414583"
"559934","2","3","1","","5348041"
"478523","1","4","12","","4558759"
"445496","2","1","2","","4289043"
"479753","1","4","11","","4569702"
"570540","4","4","2","","5446762"
"458791","2","2","1","","4392095"
"470730","1","3","6","","4486912"
"516916","2","4","1","","4905136"
"491719","1","4","6","","4671210"
"579400","1","3","1","","5527356"
"585267","1","3","35","","5584604"
"534130","1","4","4","","5078663"
"477269","3","1","1","","4545972"
"504368","1","4","10","","4778768"
"481482","1","4","15","","4586992"
"491749","2","3","1","","4671400"
"573455","1","3","3","","5473531"
"460155","1","4","1","","4402491"
"489664","1","4","6","","4654066"
"499743","3","2","1","","4736761"
"502971","4","3","1","","4767029"
"503855","4","4","540","","4774972"
"508269","2","1","1","","4817873"
"468918","1","4","6","","4471767"
"498045","2","2","2","","4722167"
"490457","2","1","1","","4660470"
"580925","1","3","1","","5540287"
"446624","1","3","6","","4298929"
"481865","2","4","1","","4589840"
"512343","1","4","3","","4857812"
"547610","2","2","5","","5223268"
"465989","2","3","1","","4447775"
"523218","2","2","1","","4965897"
"521278","1","3","5","","4947438"
"443440","2","1","2","","4272074"
"465254","3","1","1","","4442279"
"476378","1","3","1","","4537708"
"523722","1","1","6","","4971161"
"580109","1","1","0","","5533257"
"498282","3","3","1","","4723964"
"548528","2","1","1","","5231875"
"501150","2","3","4","","4750692"
"469266","1","3","2","","4474203"
"447804","1","3","4","","4308432"
"576686","2","3","1","","5502387"
"477118","1","4","17","","4544555"
"505961","1","4","3","","4795966"
"445480","2","1","1","","4288907"
"573917","2","3","4","","5477307"
"468807","2","2","1","","4470870"
"497142","1","3","4","","4714648"
"540506","1","1","7","","5146784"
"511735","2","1","2","","4851064"
"536539","1","1","3","","5101128"
"485408","1","4","2","","4618274"
"529253","3","1","0","","5031678"
"479369","2","3","1","","4566606"
"503033","1","3","3","","4767719"
"526240","4","4","10","","4998214"
"564590","2","3","3","","5390984"
"566258","1","3","2","","5411999"
"513069","2","3","1","","4867104"
"469185","1","4","30","","4473732"
"473039","1","1","13","","4507715"
"583790","2","1","1","","5570303"
"529333","1","3","4","","5032658"
"571424","2","3","2","","5454341"
"526840","1","2","2","","5004406"
"490438","1","3","3","","4660356"
"481394","1","4","5","","4586236"
"548966","1","4","1","","5235630"
"500092","2","1","1","","4740043"
"541896","1","4","8","","5164313"
"467927","1","3","0","","4463318"
"576052","1","4","5","","5496300"
"556637","3","1","1","","5311576"
"547131","1","3","10","","5218013"
"555222","1","2","1","","5295793"
"526643","4","4","15","","5002562"
"586669","1","3","2","","5597897"
"499434","1","2","26","","4734324"
"459001","2","2","2","","4393452"
"567745","1","3","2","","5424473"
"464078","1","3","2","","4433643"
"499457","1","2","1","","4734500"
"516933","1","4","2","","4905251"
"523610","1","2","20","","4969866"
"587005","2","3","1","","5601229"
"575733","2","1","3","","5493579"
"577404","1","2","15","","5508648"
"584328","1","4","2","","5575592"
"453870","1","4","47","","4354546"
"482623","1","2","9","","4595892"
"463772","1","1","1","","4431317"
"493725","3","1","1","","4686785"
"504576","1","2","2","","4781338"
"546291","3","2","1","","5209477"
"548341","2","1","1","","5230404"
"533830","1","1","2","","5076019"
"536662","2","2","2","","5102547"
"471794","4","4","1","","4494845"
"474918","1","4","3","","4524250"
"499667","3","3","1","","4736038"
"455767","1","1","3","","4368919"
"488782","2","2","1","","4647018"
"538498","1","2","7","","5121301"
"585073","2","2","1","","5582713"
"475297","1","4","9","","4527533"
"544943","1","4","13","","5194323"
"576871","1","1","1","","5503958"
"531991","2","1","5","","5057319"
"478638","1","3","3","","4559891"
"488967","1","2","5","","4648328"
"445203","1","3","6","","4286545"
"440225","1","4","6","","4243590"
"507318","3","2","1","","4808132"
"467771","1","4","7","","4462032"
"534609","1","1","480","","5083358"
"537810","2","4","1","","5114474"
"582850","2","2","1","","5561219"
"548754","2","1","1","","5233614"
"565060","1","3","6","","5401301"
"480121","1","3","9","","4573249"
"471917","1","3","40","","4496081"
"588079","2","1","1","","5611983"
"588786","1","3","6","","5627457"
"531832","1","4","4","","5055961"
"497880","4","4","12","","4720732"
"583446","1","3","400","","5566472"
"452089","2","3","1","","4341287"
"569674","3","2","1","","5440095"
"569754","1","3","5","","5441085"
"439712","3","1","0","","4239508"
"532197","1","3","5","","5059218"
"545391","2","3","1","","5199889"
"519734","1","3","3","","4932633"
"522319","3","1","1","","4957638"
"460519","2","1","2","","4405577"
"489332","2","1","2","","4651365"
"457781","1","2","5","","4383477"
"503574","1","3","3","","4772523"
"509626","3","1","1","","4830606"
"525878","3","3","1","","4991996"
"524272","1","3","5","","4975907"
"529189","3","3","1","","5031082"
"460414","1","3","3","","4404760"
"463373","2","1","1","","4428549"
"573023","1","3","4","","5468900"
"446268","1","2","6","","4295958"
"536453","2","2","1","","5100215"
"460743","1","3","2","","4407096"
"462625","1","3","0","","4422762"
"472607","1","3","0","","4504296"
"496247","1","4","0","","4707198"
"502645","1","4","1","","4763348"
"487551","2","4","19","","4635167"
"508037","1","1","1","","4816123"
"472404","1","4","4","","4502438"
"538273","2","1","1","","5119052"
"483736","1","3","1","","4604880"
"494474","1","1","18","","4692854"
"457152","4","4","20","","4378816"
"485105","3","1","1","","4615905"
"560288","2","3","2","","5351071"
"457587","2","4","6","","4381920"
"509451","2","4","1","","4829194"
"577796","1","4","12","","5512381"
"531535","2","4","1","","5053523"
"586945","3","3","3","","5600938"
"448387","2","3","4","","4312628"
"493233","1","4","2","","4683354"
"569875","1","3","1","","5441799"
"543373","1","3","58","","5179112"
"497139","3","1","1","","4714645"
"569726","3","1","1","","5440891"
"571822","2","3","1","","5457463"
"547776","4","2","1","","5224967"
"561689","1","4","5","","5364684"
"512585","1","4","12","","4860446"
"515833","1","3","3","","4894821"
"448344","3","2","1","","4312294"
"492064","1","4","2","","4674033"
"547273","1","1","2","","5219502"
"533837","2","4","7","","5076026"
"571415","1","3","92","","5454284"
"578927","2","1","1","","5522517"
"586061","1","3","5","","5592746"
"508668","3","1","1","","4821299"
"463154","1","3","8","","4426612"
"569736","2","3","0","","5440931"
"505427","1","4","38","","4789814"
"535142","1","3","0","","5087891"
"494940","1","3","1","","4696588"
"561509","1","2","2","","5362818"
"487802","2","2","3","","4637856"
"527333","1","3","19","","5010484"
"574092","1","3","12","","5478594"
"569741","1","1","5","","5440948"
"557277","3","1","2","","5318983"
"514310","1","4","8","","4878371"
"524746","2","2","1","","4981248"
"504615","1","1","3","","4781651"
"552547","3","2","1","","5268052"
"482580","2","3","2","","4595583"
"492643","2","1","1","","4678962"
"444250","4","3","2","","4277783"
"488688","1","2","17","","4646208"
"498436","1","2","8","","4725315"
"534986","1","2","1","","5086533"
"535126","1","2","420","","5087756"
"581062","1","1","8","","5542452"
"557295","4","2","2","","5319161"
"482182","4","4","5","","4592553"
"581675","1","1","1","","5548553"
"555383","1","4","24","","5297473"
"494809","1","4","4","","4695422"
"582535","2","2","2","","5558062"
"531092","1","1","1","","5049197"
"547439","2","2","4","","5221105"
"551123","2","2","0","","5254850"
"497185","1","3","0","","4715013"
"447613","2","2","2","","4306880"
"506763","1","4","11","","4803417"
"499974","1","1","1","","4738913"
"447032","1","4","2","","4302292"
"449741","1","4","2","","4322927"
"465206","2","2","1","","4441943"
"581241","1","1","6","","5544419"
"583156","2","4","1","","5563487"
"579894","1","4","4","","5531312"
"517047","1","2","2","","4906277"
"567180","1","4","4","","5420378"
"442185","3","1","1","","4260047"
"508567","1","2","5","","4820136"
"577844","1","1","6","","5512726"
"518976","4","3","8","","4924444"
"575609","1","3","4","","5492442"
"515261","2","3","2","","4888769"
"543284","2","2","1","","5177980"
"564266","1","1","6","","5387915"
"440172","1","3","3","","4243265"
"490328","1","1","5","","4659707"
"539587","1","4","7","","5134079"
"576733","1","4","10","","5502961"
"545489","1","1","52","","5201037"
"449098","1","1","1","","4318012"
"584280","1","4","1","","5575016"
"567685","1","1","0","","5424069"
"573499","3","2","1","","5473762"
"584251","1","3","8","","5574830"
"523672","1","2","3","","4970645"
"462220","1","3","8","","4419411"
"483238","1","3","2","","4601225"
"536707","2","1","1","","5103178"
"587410","4","4","3","","5605785"
"454464","1","2","0","","4358881"
"515150","1","1","40","","4887736"
"465507","1","3","5","","4444069"
"551106","2","3","2","","5254733"
"475393","1","4","30","","4528540"
"518705","1","3","12","","4921953"
"549272","1","4","10","","5238513"
"565874","1","4","5","","5409055"
"510013","1","4","1","","4834332"
