"standalone_institution_id","survey_year","teaching_staff_id"
"12755","2015","910091"
"12755","2015","910092"
"12755","2015","910093"
"12755","2015","910094"
"12755","2015","910095"
"12755","2015","910096"
"3768","2015","910097"
"7489","2015","910098"
"7489","2015","910099"
"14578","2015","910104"
"14578","2015","910105"
"10413","2015","910120"
"10413","2015","910121"
"1459","2015","910157"
"4334","2015","910169"
"4334","2015","910170"
"12187","2015","910198"
"12187","2015","910199"
"12187","2015","910200"
"8683","2015","910203"
"8683","2015","910204"
"7121","2015","910258"
"7121","2015","910259"
"10986","2015","910349"
"10986","2015","910350"
"10986","2015","910351"
"10986","2015","910352"
"10986","2015","910353"
"10986","2015","910354"
"10986","2015","910355"
"8473","2015","910371"
"8473","2015","910372"
"14442","2015","910446"
"14442","2015","910447"
"9790","2015","910448"
"9790","2015","910449"
"10238","2015","910450"
"10238","2015","910451"
"8654","2015","910452"
"8654","2015","910453"
"5497","2015","910496"
"5497","2015","910497"
"5497","2015","910498"
"5497","2015","910499"
"5497","2015","910500"
"5497","2015","910501"
"5497","2015","910502"
"8647","2015","910505"
"8647","2015","910506"
"8647","2015","910507"
"8647","2015","910508"
"8647","2015","910509"
"8647","2015","910510"
"8647","2015","910511"
"8647","2015","910512"
"3756","2015","910613"
"3756","2015","910614"
"8200","2015","910643"
"8200","2015","910644"
"8686","2015","910803"
"8686","2015","910804"
"3226","2015","910886"
"3226","2015","910887"
"3226","2015","910888"
"3226","2015","910889"
"14445","2015","910940"
"14445","2015","910941"
"14445","2015","910942"
"14445","2015","910943"
"14445","2015","910944"
"14445","2015","910945"
"4106","2015","910986"
"4106","2015","910987"
"7089","2015","911029"
"3318","2015","911074"
"12131","2015","911147"
"9368","2015","911168"
"9368","2015","911169"
"7090","2015","911204"
"9748","2015","911218"
"9748","2015","911219"
"7098","2015","911222"
"2059","2015","1192679"
"3179","2015","911227"
"2089","2015","911239"
"2089","2015","911240"
"2089","2015","911241"
"2089","2015","911242"
"2089","2015","911243"
"2089","2015","911244"
"2089","2015","911245"
"2089","2015","911246"
"14960","2015","911333"
"14960","2015","911334"
"12207","2015","911345"
"12207","2015","911346"
"12207","2015","911347"
"1932","2015","911357"
"1932","2015","911358"
"1932","2015","911359"
"1932","2015","911361"
"1932","2015","911362"
"10263","2015","911377"
"10263","2015","911378"
"2914","2015","911408"
"2914","2015","911409"
"2914","2015","911410"
"2914","2015","911411"
"2914","2015","911412"
"2914","2015","911413"
"2914","2015","911414"
"2436","2015","911418"
"2436","2015","911419"
"2436","2015","911420"
"2436","2015","911421"
"2436","2015","911422"
"2436","2015","911423"
"12871","2015","911444"
"6323","2015","911520"
"6323","2015","911521"
"10216","2015","911601"
"10216","2015","911602"
"4393","2015","911607"
"4393","2015","911608"
"5383","2015","911609"
"5383","2015","911610"
"5383","2015","911611"
"9108","2015","911655"
"9108","2015","911656"
"9434","2015","911660"
"9434","2015","911661"
"4523","2015","911770"
"4523","2015","911771"
"8671","2015","911772"
"8671","2015","911773"
"8671","2015","911774"
"8671","2015","911775"
"8671","2015","911776"
"8671","2015","911777"
"8671","2015","911778"
"8671","2015","911779"
"12866","2015","911832"
"3656","2015","911833"
"3656","2015","911834"
"2909","2015","911957"
"2909","2015","911958"
"2909","2015","911959"
"2909","2015","911960"
"2909","2015","911961"
"2909","2015","911962"
"2909","2015","911963"
"2909","2015","911964"
"1386","2015","911974"
"1386","2015","911975"
"1386","2015","911976"
"1386","2015","911977"
"1386","2015","911978"
"1386","2015","911979"
"1386","2015","911980"
"1386","2015","911981"
"1386","2015","911982"
"14581","2015","912019"
"14581","2015","912020"
"1186","2015","912021"
"1186","2015","912022"
"1186","2015","912023"
"1186","2015","912024"
"1186","2015","912025"
"1186","2015","912026"
"1186","2015","912027"
"9725","2015","912170"
"9725","2015","912171"
"8643","2015","912172"
"8643","2015","912173"
"9928","2015","912179"
"9928","2015","912180"
"3214","2015","912225"
"3214","2015","912226"
"3214","2015","912227"
"3214","2015","912228"
"10157","2015","912237"
"10157","2015","912238"
"9134","2015","912241"
"9134","2015","912242"
"13989","2015","912243"
"13989","2015","912244"
"1254","2015","912251"
"1254","2015","912252"
"1254","2015","912253"
"1254","2015","912254"
"1254","2015","912255"
"3049","2015","912272"
"3049","2015","912273"
"6224","2015","912317"
"6224","2015","912318"
"2943","2015","912355"
"2943","2015","912356"
"2943","2015","912357"
"2943","2015","912358"
"2943","2015","912359"
"2943","2015","912360"
"2943","2015","912361"
"2943","2015","912362"
"15012","2015","912363"
"15012","2015","912364"
"15012","2015","912365"
"15012","2015","912366"
"15012","2015","912367"
"15012","2015","912368"
"14736","2015","912434"
"14736","2015","912435"
"6678","2015","912518"
"6678","2015","912519"
"14156","2015","912576"
"14156","2015","912577"
"14156","2015","912578"
"9598","2015","912722"
"9598","2015","912723"
"14031","2015","912854"
"14031","2015","912855"
"14522","2015","912885"
"14522","2015","912886"
"14522","2015","912887"
"14522","2015","912888"
"14522","2015","912889"
"14522","2015","912890"
"8183","2015","912907"
"7111","2015","912914"
"7111","2015","912915"
"9023","2015","912939"
"1965","2015","912943"
"1965","2015","912944"
"15147","2015","912949"
"15147","2015","912950"
"12896","2015","912969"
"12896","2015","912970"
"9155","2015","913019"
"9888","2015","913034"
"9888","2015","913035"
"9585","2015","913048"
"9585","2015","913049"
"1412","2015","913126"
"1412","2015","913127"
"1412","2015","913128"
"1412","2015","913129"
"1412","2015","913130"
"1412","2015","913131"
"2187","2015","913144"
"2187","2015","913145"
"9747","2015","913181"
"9747","2015","913182"
"12174","2015","913219"
"12174","2015","913220"
"13933","2015","913225"
"13933","2015","913226"
"6295","2015","913229"
"6295","2015","913230"
"8526","2015","913315"
"8526","2015","913316"
"9554","2015","913425"
"9554","2015","913426"
"1440","2015","913445"
"1440","2015","913446"
"1440","2015","913447"
"1440","2015","913448"
"1440","2015","913449"
"1440","2015","913450"
"12621","2015","913469"
"12621","2015","913470"
"8466","2015","913475"
"8466","2015","913476"
"14965","2015","913516"
"14965","2015","913517"
"9735","2015","913537"
"9735","2015","913538"
"2040","2015","913614"
"2040","2015","913615"
"2040","2015","913616"
"2040","2015","913617"
"2040","2015","913618"
"2040","2015","913619"
"9488","2015","913620"
"9488","2015","913621"
"10183","2015","913632"
"10183","2015","913633"
"9174","2015","913758"
"9174","2015","913759"
"3199","2015","913779"
"3199","2015","913780"
"3199","2015","913781"
"3199","2015","913782"
"3199","2015","913783"
"3199","2015","913784"
"3199","2015","913785"
"9413","2015","913852"
"9413","2015","913853"
"10166","2015","913957"
"10166","2015","913958"
"9044","2015","913999"
"9044","2015","914000"
"10189","2015","914010"
"10189","2015","914011"
"2704","2015","914058"
"2704","2015","914059"
"2704","2015","914060"
"2704","2015","914061"
"2704","2015","914062"
"2704","2015","914063"
"2704","2015","914064"
"2689","2015","914072"
"2689","2015","914073"
"2689","2015","914074"
"2689","2015","914075"
"2689","2015","914076"
"2689","2015","914077"
"2689","2015","914078"
"2689","2015","914079"
"2689","2015","914080"
"12094","2015","914179"
"12094","2015","914180"
"12094","2015","914181"
"12094","2015","914182"
"9302","2015","914185"
"9302","2015","914186"
"2592","2015","914212"
"2592","2015","914213"
"2592","2015","914214"
"2592","2015","914215"
"2592","2015","914216"
"9117","2015","914305"
"9117","2015","914306"
"12410","2015","914337"
"12410","2015","914338"
"9709","2015","914382"
"9709","2015","914383"
"14502","2015","914477"
"14502","2015","914478"
"2465","2015","914581"
"2465","2015","914582"
"2465","2015","914583"
"2465","2015","914584"
"2465","2015","914585"
"2465","2015","914586"
"2465","2015","914587"
"2465","2015","914588"
"2465","2015","914589"
"2465","2015","914590"
"2465","2015","914591"
"2465","2015","914592"
"4423","2015","914642"
"4423","2015","914643"
"9809","2015","914683"
"9809","2015","914684"
"9867","2015","914701"
"9867","2015","914702"
"14523","2015","914769"
"14523","2015","914770"
"14523","2015","914771"
"14523","2015","914772"
"14523","2015","914773"
"14523","2015","914774"
"14523","2015","914775"
"9734","2015","914836"
"9734","2015","914837"
"7498","2015","914901"
"7498","2015","914902"
"9323","2015","914903"
"9323","2015","914904"
"7504","2015","914912"
"7504","2015","914913"
"7503","2015","914922"
"7503","2015","914923"
"10119","2015","914933"
"10119","2015","914934"
"9218","2015","914977"
"9218","2015","914978"
"10379","2015","915018"
"10379","2015","915019"
"10379","2015","915020"
"10379","2015","915021"
"10379","2015","915022"
"3783","2015","915025"
"3783","2015","915026"
"3761","2015","915055"
"3761","2015","915056"
"9195","2015","915140"
"9195","2015","915141"
"12038","2015","915287"
"12038","2015","915288"
"12038","2015","915289"
"12038","2015","915290"
"12038","2015","915291"
"9958","2015","915303"
"9958","2015","915304"
"2393","2015","915383"
"2393","2015","915384"
"2393","2015","915385"
"2393","2015","915386"
"2393","2015","915387"
"2393","2015","915388"
"2393","2015","915389"
"14759","2015","915476"
"14759","2015","915477"
"10818","2015","915518"
"10818","2015","915519"
"2414","2015","915565"
"2414","2015","915566"
"2414","2015","915567"
"2414","2015","915568"
"2414","2015","915569"
"2414","2015","915570"
"2414","2015","915571"
"10116","2015","915604"
"10116","2015","915605"
"9818","2015","915692"
"9818","2015","915693"
"8704","2015","915718"
"8704","2015","915719"
"4568","2015","915729"
"4568","2015","915730"
"2452","2015","915731"
"2452","2015","915732"
"2452","2015","915733"
"2452","2015","915734"
"2452","2015","915735"
"2452","2015","915736"
"2452","2015","915737"
"2452","2015","915738"
"2452","2015","915739"
"2452","2015","915740"
"2228","2015","915761"
"2228","2015","915762"
"2228","2015","915763"
"2228","2015","915764"
"2228","2015","915765"
"2228","2015","915766"
"2228","2015","915767"
"2228","2015","915768"
"2195","2015","915835"
"2195","2015","915836"
"2195","2015","915837"
"2195","2015","915838"
"2195","2015","915839"
"2195","2015","915840"
"2195","2015","915841"
"3233","2015","915884"
"3233","2015","915885"
"3233","2015","915886"
"9054","2015","915892"
"9054","2015","915893"
"9572","2015","915946"
"9572","2015","915947"
"9547","2015","915959"
"9547","2015","915960"
"9729","2015","915981"
"9729","2015","915982"
"9374","2015","916134"
"9374","2015","916135"
"9815","2015","916163"
"9190","2015","916279"
"3316","2015","916433"
"3316","2015","916434"
"9535","2015","916441"
"2591","2015","916553"
"2591","2015","916554"
"2591","2015","916555"
"2591","2015","916556"
"10237","2015","916856"
"10237","2015","916857"
"1339","2015","916882"
"1339","2015","916883"
"1339","2015","916884"
"1339","2015","916885"
"1339","2015","916886"
"1339","2015","916887"
"8669","2015","916897"
"8669","2015","916898"
"10055","2015","916907"
"10055","2015","916908"
"10118","2015","916926"
"10118","2015","916927"
"9807","2015","916967"
"9807","2015","916968"
"12379","2015","917003"
"12379","2015","917004"
"15040","2015","917009"
"1389","2015","917022"
"1389","2015","917023"
"1389","2015","917024"
"1389","2015","917025"
"1389","2015","917026"
"1389","2015","917027"
"1389","2015","917028"
"1389","2015","917029"
"12210","2015","917053"
"12210","2015","917054"
"12649","2015","917055"
"12649","2015","917056"
"3763","2015","917057"
"3763","2015","917058"
"6403","2015","917074"
"6403","2015","917075"
"9010","2015","917195"
"9010","2015","917196"
"9693","2015","917228"
"9693","2015","917229"
"9067","2015","917310"
"9067","2015","917311"
"1239","2015","917320"
"1239","2015","917321"
"1239","2015","917322"
"1239","2015","917323"
"1239","2015","917324"
"14575","2015","917355"
"14575","2015","917356"
"9651","2015","917366"
"9651","2015","917367"
"14600","2015","917434"
"14600","2015","917437"
"14600","2015","917440"
"14600","2015","917442"
"14600","2015","917445"
"9093","2015","917499"
"9093","2015","917500"
"5496","2015","917505"
"5496","2015","917506"
"6511","2015","917507"
"6511","2015","917508"
"5469","2015","917555"
"5469","2015","917556"
"5522","2015","917586"
"5522","2015","917587"
"9838","2015","917588"
"9838","2015","917589"
"9644","2015","917590"
"9644","2015","917591"
"14966","2015","917689"
"14966","2015","917690"
"9438","2015","917691"
"9438","2015","917692"
"8993","2015","917695"
"8993","2015","917696"
"8653","2015","917824"
"8653","2015","917825"
"9653","2015","917866"
"9653","2015","917867"
"9625","2015","917884"
"9625","2015","917885"
"1798","2015","917920"
"1798","2015","917921"
"1798","2015","917922"
"1798","2015","917923"
"1798","2015","917924"
"1798","2015","917925"
"1798","2015","917926"
"1798","2015","917927"
"1798","2015","917928"
"1798","2015","917929"
"9312","2015","918000"
"9312","2015","918001"
"9619","2015","918053"
"9619","2015","918054"
"14175","2015","918151"
"14175","2015","918152"
"9597","2015","918202"
"9597","2015","918203"
"9624","2015","918209"
"9832","2015","918367"
"9832","2015","918368"
"4569","2015","918372"
"4569","2015","918373"
"14159","2015","918374"
"14159","2015","918375"
"14159","2015","918376"
"9737","2015","918436"
"9737","2015","918437"
"12767","2015","918460"
"12767","2015","918461"
"12767","2015","918462"
"12767","2015","918463"
"12767","2015","918464"
"12767","2015","918465"
"12767","2015","918466"
"9440","2015","918513"
"9440","2015","918514"
"9412","2015","918782"
"9412","2015","918783"
"9392","2015","918841"
"9392","2015","918842"
"8604","2015","918882"
"8604","2015","918883"
"9468","2015","918886"
"9468","2015","918887"
"14762","2015","918967"
"14762","2015","918968"
"1355","2015","919062"
"7501","2015","919090"
"7501","2015","919091"
"14000","2015","919258"
"14000","2015","919259"
"9842","2015","919260"
"9842","2015","919261"
"14746","2015","919380"
"14746","2015","919381"
"8451","2015","919398"
"8451","2015","919399"
"10089","2015","919406"
"3773","2015","919427"
"3773","2015","919428"
"5486","2015","919429"
"5486","2015","919430"
"13997","2015","919439"
"13997","2015","919440"
"1289","2015","919441"
"1101","2015","919442"
"1101","2015","919443"
"1101","2015","919444"
"1101","2015","919445"
"1101","2015","919446"
"2287","2015","919447"
"2287","2015","919448"
"2287","2015","919449"
"2287","2015","919450"
"2287","2015","919451"
"2287","2015","919452"
"2287","2015","919453"
"2287","2015","919454"
"2287","2015","919455"
"1463","2015","919551"
"1463","2015","919552"
"1463","2015","919553"
"1463","2015","919554"
"1463","2015","919555"
"1463","2015","919556"
"1463","2015","919557"
"1463","2015","919558"
"7493","2015","919576"
"7493","2015","919577"
"2512","2015","919578"
"2512","2015","919579"
"2512","2015","919580"
"2512","2015","919581"
"2512","2015","919582"
"2512","2015","919583"
"2512","2015","919584"
"2512","2015","919585"
"10993","2015","919602"
"10993","2015","919603"
"10993","2015","919604"
"10993","2015","919605"
"10993","2015","919606"
"6481","2015","919686"
"6481","2015","919687"
"8997","2015","919722"
"8997","2015","919723"
"9206","2015","919728"
"9206","2015","919729"
"12201","2015","919774"
"15155","2015","919809"
"15155","2015","919810"
"9811","2015","919832"
"9811","2015","919833"
"6036","2015","919850"
"6036","2015","919851"
"9432","2015","919893"
"8576","2015","919910"
"8576","2015","919911"
"9569","2015","919947"
"9569","2015","919948"
