"id","country_id","programme_id","discipline","total","girls","broad_discipline_group_id","level_id"
"58848","153","124","Social Work in Livelihoods and Entreprenuership","1","1","116","3"
"55161","232","176","BA Honours with a Major in Social Sciences and Humanities (SSH)","3","2","116","4"
"60572","153","111","Plant Biology & Biotechnology","1","1","093","3"
"59000","124","133","Energy Engineering & Management (Part time)","1","0","026","3"
"57856","178","043","Information Technology","1","1","133","4"
"54691","75","157","Computer Science (ASE, AMR)","1","0","017","1"
"52346","2","046","COMPUTER APPLICATION","11","1","183","4"
"53753","160","193","Pharmacy","3","1","076","3"
"54523","244","124","English","3","1","031","3"
"54549","182","124","Philosophy","1","0","119","3"
"57014","139","030","Economics,Mathematics and Statistics","1","1","171","4"
"56942","27","039","BA LLB (Honours)","1","1","052","8"
"61511","206","012","B.Com.","2","2","009","4"
"50440","207","043","BBACA","1","0","133","4"
"50342","160","157","Science","1","0","076","1"
"55269","217","012","Commerce","2","0","009","4"
"58120","153","124","ECONOMICS","3","2","109","3"
"57516","203","016","BVA - Interior & Spacious Design","2","0","180","4"
"59972","153","012","Commerce","1","1","009","4"
"50707","153","126","Master of Business Administration","1","0","133","3"
"50471","230","043","e-Banking and Finance","3","2","133","4"
"50242","232","012","Commerce","1","0","009","4"
"54544","216","111","Computer Science","1","0","107","3"
"55170","231","161","Sahitya","1","0","080","4"
"58980","160","126","Healthcare Mgmt","1","1","133","3"
"54836","160","126","Management Studies","1","0","133","3"
"60918","153","027","Pharmacy","14","2","076","4"
"51461","20","050","INFORMATION SCIENCE AND ENGINEERING","1","0","017","4"
"57037","153","153","Social Work","1","1","117","3"
"54287","139","030","Science","1","0","171","4"
"61152","245","012","B.COM","3","3","009","4"
"61060","239","036","ELECTRICAL ENGG","1","0","019","4"
"57925","117","036","Bachelor of Technology","1","0","026","4"
"52382","216","012","COMMERCE","10","3","009","4"
"56922","40","036","Electronics and Communication Engineering","1","1","020","4"
"55121","153","030","Yoga","9","3","171","4"
"56109","207","036","Non Medical","2","0","017","4"
"55173","153","050","Civil","5","0","016","4"
"51615","153","036","ME","10","0","023","4"
"48589","27","050","Information Science","1","1","017","4"
"57107","153","035","Biotechnology Dual Degree","1","0","026","8"
"52475","151","046","Computer","4","0","183","4"
"51984","83","157","Biotechnology","2","1","146","1"
"50167","2","126","MBA","2","0","133","3"
"50086","27","044","Management","1","1","055","4"
"47434","20","070","Prosthetics & Orthotics","3","0","164","4"
"58857","206","157","Social Sciences","1","1","116","1"
"49669","27","044","BBM","1","0","055","4"
"54541","119","126","Busieness Administration","2","1","133","3"
"56527","153","012","Commerce","6","0","009","4"
"51364","27","039","NA","15","8","052","8"
"53245","206","042","BASLP","1","1","074","4"
"60965","104","031","Nursing","1","1","072","4"
"59734","117","050","Mechanical","4","0","023","4"
"49262","206","111","Psychological Counselling","1","1","107","3"
"48437","182","133","Engineering & Technology","1","0","020","3"
"53693","153","036","Civil","9","0","016","4"
"54608","39","012","Commerce","2","1","009","4"
"52449","132","050","Electronics and Instrumentation Engineering","1","0","019","4"
"57943","160","111","BC","1","0","143","3"
"58168","115","176","POLITICAL SCIENCE","1","0","112","4"
"53751","160","117","Nursing","1","1","072","3"
"60753","182","046","120","1","0","183","4"
"57670","116","087","BA LL.B (Honours)","2","2","052","4"
"60868","245","012","commerce","1","1","009","4"
"60929","52","036","ENGINEERING","2","0","020","4"
"57556","117","006","Bachelor of Arts (Mass Communication)","3","1","178","4"
"47759","153","050","ELECTRONICS","1","0","020","4"
"54659","83","122","Alternate Hydro.","1","0","026","3"
"51201","113","087","Bachelor of Laws(LL.B)3 Years","1","0","052","4"
"56577","239","076","TIBETAN STUDIES","1","1","035","7"
"59023","139","046","BACHELOR OF COMPUTER APPLICATIONS","1","0","183","4"
"49815","153","122","Structural Engineering","2","0","016","3"
"48498","160","012","Commerce","1","0","009","4"
"52820","153","050","CSE","14","0","017","4"
"60163","153","082","Diploma in Mechanical /Electrical/ Civil/ E&C/Automobile/Computer Science","6","0","026","6"
"48448","30","027","Pharmaceutical Sciences","1","0","076","4"
"52361","151","030","Science","5","0","171","4"
"52581","27","082","Electronics and  Telecommunication Engineering","6","0","020","6"
"50737","160","049","dental","10","0","066","4"
"57067","168","080","Def.Studies","1","0","119","1"
"54920","229","155","Human Consciousness, Yoga and Alternative Therapy","1","0","083","5"
"56632","165","050","Civil","1","1","016","4"
"49685","207","046","BCA","26","0","183","4"
"48138","225","006","Arts","1","0","178","4"
"49581","153","036","COMPUTER SCIENCE & ENGINEERING","4","0","017","4"
"56326","193","009","Architecture","1","0","014","4"
"56452","102","039","Law","1","0","052","8"
"57435","133","006","Tourism","1","1","178","4"
"61130","216","082","DMLT","4","3","153","6"
"50911","244","111","Analytical Chemistry","1","1","094","3"
"57839","19","043","Information Technology","1","0","133","4"
"51647","61","036","Mechanical Engineering","1","0","023","4"
"55577","79","126","Logistics & Supply  Chain Management","1","0","133","3"
"57546","104","006","B.Sc/ B.A. (Liberal Arts)","1","0","178","4"
"51949","2","036","B. Tech Civil Engineering","2","0","016","4"
"51679","132","082","ELECTRONICS AND COMMUNICATION ENGINEERING","1","0","020","6"
"59679","160","184","NURSING","1","1","072","6"
"52178","55","009","Architecture","1","0","014","4"
"51206","101","031","Nursing Sciences","1","1","072","4"
"59924","230","036","Civil Engineering","1","0","016","4"
"52624","165","050","MECHANICAL","1","0","023","4"
"47991","2","043","Business Administration","4","1","133","4"
"48604","52","050","Mining Engineering","1","0","025","4"
"57514","20","016","BVA - Graphic Design","3","2","180","4"
"58405","103","133","Infrastructure Engineering","3","1","016","3"
"50979","2","006","EPP","2","2","178","4"
"47659","20","043","Commerce","4","1","133","4"
"49099","160","087","LAW","1","0","052","4"
"58833","37","043","Management","1","1","133","4"
"60235","153","006","HOME SCIENCE","3","3","178","4"
"61653","2","050","Agricultural Engineering","1","0","013","4"
"56817","2","043","B.B.A. (Honours)","2","0","133","4"
"58669","227","187","MCA","1","1","183","8"
"52934","132","050","CSE","1","0","017","4"
"56756","153","111","MSc Clinical Embryology","1","0","107","3"
"53284","160","046","COMPUTER","4","0","183","4"
"54749","2","176","Political Science","8","0","112","4"
"50365","160","046","COMPUTERS APPLICATION","2","0","183","4"
"54353","160","046","Computer Application","2","0","183","4"
"53487","20","129","MBBS","1","1","068","4"
"54317","244","157","Computer Engineering (Computer Networks, AI & Soft Computing, Parallel Computing, Multimedia Technologies, Web mining & searching","2","0","017","1"
"49240","203","044","MANAGEMENT","54","6","055","4"
"53263","165","030","B.Sc MLT","2","1","171","4"
"47928","228","044","MANAGEMENT","3","3","055","4"
"60032","102","006","Social Science","2","1","178","4"
"50941","102","122","Structure","2","0","016","3"
"47311","113","082","Mechanical Engineering","1","0","023","6"
"58696","225","043","Commerce","1","0","133","4"
"57647","27","087","BA LL.B (Honours)","1","0","052","4"
"59586","153","111","SCIENCES","1","1","107","3"
"52530","130","043","Management","4","3","133","4"
"49054","73","050","E.E.","1","0","019","4"
"50490","244","043","Logistics and Supply Chain","1","0","133","4"
"57643","160","036","Mechanical Engineering","1","0","023","4"
"59608","153","111","Biology","1","0","107","3"
"57960","2","124","English","1","0","031","3"
"56976","232","030","Biotechnology,Chemistry and Zoology","1","1","171","4"
"56429","70","157","Public Administration","1","0","114","1"
"57300","165","129","Medical","1","0","068","4"
"54607","19","012","Commerce","71","0","009","4"
"48405","153","043","Commerce","7","0","133","4"
"47349","159","030","NURSING","2","2","188","4"
"58399","111","126","Business Management","2","0","133","3"
"61280","20","036","B.Tech. (Electrical and Electronics Engineering)","3","0","019","4"
"52147","247","044","Business Management","13","2","055","4"
"57321","230","112","Medical","1","0","143","3"
"59965","153","008","Agriculture","2","0","001","4"
"57536","75","043","Business Management","1","1","133","4"
"52954","207","050","Civil Engg.","11","1","016","4"
"52753","246","006","VOCATIONAL","1","1","178","4"
"61289","27","009","B. Arch.","22","11","014","4"
"47982","149","043","Managment","1","1","133","4"
"58138","206","030","BIOTECHNOLOGY","1","1","171","4"
"53537","20","012","Commerce","3","0","009","4"
"60580","160","195","Retail Management and Information Technology (Evening & SFS)","1","0","012","4"
"58305","206","126","Rural Industries Management","1","0","133","3"
"59116","230","126","Business Administration","144","66","133","3"
"52702","153","008","B.Sc. Agriculture","1","0","001","4"
"55268","153","051","BBA(FIA)","2","0","028","4"
"58765","182","046","Comp. Appltn","4","0","183","4"
"54796","102","157","Interdisciplinary Research in Basic Sciences","1","1","107","1"
"47601","103","030","MiBiC","1","0","171","4"
"49222","153","050","Civil","4","0","016","4"
"55330","182","036","B.Tech","5","0","019","4"
"55111","115","111","Yoga","2","2","107","3"
"57528","32","043","Business Management","1","1","133","4"
"51884","207","012","commerce CA","1","0","009","4"
"54302","217","176","Psychology","2","1","113","4"
"54343","207","036","ELECTRICAL AND ELECTRONICS ENGINEERING","5","2","019","4"
"50426","20","054","Hotel Management","7","0","057","4"
"56568","217","124","ENGLISH","1","0","031","3"
"61463","160","036","B.Tech. (Electronics & Communication Engineering) (Digital Signal Processing)","0","0","020","4"
"59267","153","025","para medical","22","4","162","4"
"60873","15","157","Biosciences and Bioengineering","1","1","026","1"
"57350","206","076","HYDROGRAPHY","2","0","107","7"
"50408","26","126","Business Administration","2","0","133","3"
"54530","181","124","Philosophy","1","0","119","3"
"55139","133","030","TY","1","0","171","4"
"59204","230","049","Dental","1","1","066","4"
"59725","153","166","kaya chikitsa, Agad Tantra, Shalya Tantra,Sharir Rachana, baics PrinciplePanchakarma, Rog  Vigayan , R.S.& B.K, Sitri Roga,Swastha Vritta","4","3","064","3"
"59689","230","050","CS-Engg","1","1","017","4"
"50450","70","111","AGRICULTURE","3","0","001","3"
"49824","216","012","Commerce","1","1","009","4"
"57205","20","124","Master of Arts in Environmental and Social Development","1","0","116","3"
"53605","27","122","Remote sensing","1","0","016","3"
"48526","216","050","CV","1","0","016","4"
"60151","2","036","B.Tech Computer Science & Engineering","10","2","017","4"
"52111","247","070","Physiotherapy","2","0","164","4"
"56694","132","012","Commerce","3","3","009","4"
"57021","160","030","Biotechnology,Chemistry and Zoology","1","1","171","4"
"50805","102","027","B.Pharm","1","1","076","4"
"59605","160","157","Biology","1","1","107","1"
"56861","160","030","Computer Science, Mathematics ans Statistics","1","1","171","4"
"51625","27","027","Pharmacy","2","0","076","4"
"56381","228","126","Business Administration","1","0","133","3"
"57443","151","030","Fashion Design","1","1","027","4"
"51764","2","130","Computer Application","1","0","183","3"
"54718","153","036","Computer Science & Engineering","1","0","017","4"
"47184","206","012","Commerce","4","0","009","4"
"57936","231","036","Bachelor of Technology","1","0","026","4"
"60957","232","129","MBBS","87","54","068","4"
"61540","216","012","B.Com.","8","5","009","4"
"48720","61","046","Science","6","0","183","4"
"55872","160","030","MCCs","1","0","171","4"
"61163","153","117","M.Sc. Nursing in 6 specialities","1","0","072","3"
"56784","216","012","commerce","17","10","009","4"
"57249","224","180","Honours","1","1","174","4"
"50171","102","109","Linguistics","1","0","116","2"
"52673","160","043","Business","3","0","133","4"
"55646","182","043","Business Administration(SF)","1","1","133","4"
"61405","153","043","BBA (With specialisation/options)","9","3","133","4"
"53841","198","036","EEE","2","1","019","4"
"61005","153","111","Science","8","0","188","3"
"59835","2","111","Agril. Economics","1","0","109","3"
"59773","27","012","General","1","0","009","4"
"56985","153","012","Finance & Accounting ","4","0","009","4"
"58274","55","030","Science","2","0","171","4"
"50169","116","157","Linguistics","1","1","054","1"
"49246","2","111","Bio-Medical Technology","1","0","107","3"
"50656","2","111","Horticulture","3","0","005","3"
"53471","247","039","Law","1","1","052","8"
"57478","217","030","Fashion Design","1","1","027","4"
"60175","160","046","BCA","7","0","183","4"
"61447","153","111","M.Sc. (Clinical Biochemistry)","2","0","143","3"
"58203","230","016","Fashion Communication","2","2","180","4"
"56056","103","027","Pharmacy","7","7","076","4"
"53101","139","124","Arts","1","1","041","3"
"58643","113","126","MBA","1","0","133","3"
"59046","40","124","TAMIL","6","1","047","3"
"51994","103","036","B. Tech Mechanical Engineering","1","0","023","4"
"47534","182","012","COMMERCE","1","0","009","4"
"59176","27","043","Business Administration","13","8","133","4"
"49733","65","157","Science","1","0","107","1"
