"id","name","statecode","survey_year","is_dcf_applicable","type_id","district_code"
"0629","Raja Mansingh  Tomar Music & Arts University, Gwalior","23","2015","true","02","421"
"0638","GRAPHIC ERA HILL UNIVERSITY","05","2015","true","03","060"
"0655","PEOPLES UNIVERSITY","23","2015","true","03","444"
"0656","AISECT UNIVERSITY","23","2015","true","03","446"
"0657","JK LAKSHMIPAT UNIVERSITY","08","2015","true","03","110"
"0658","GONDWANA UNIVERSITY, GADCHIROLI","27","2015","true","02","508"
"0667","Ansal University","06","2015","true","03","086"
"0668","UKA TARSADIA UNIVERSITY","24","2015","true","03","492"
"0669","SRIMANTA SANKARADEVA UNIVERSITY OF HEALTH SCIENCES, GUWAHATI","18","2015","true","02","322"
"0670","SWARNIM GUJARAT SPORTS UNIVERSITY","24","2015","true","02","473"
"0671","MAHARAJA AGRASEN UNIVERSITY","02","2015","true","03","031"
"0673","ASSAM SCIENCE AND TECHNOLOGY UNIVERSITY","18","2015","true","02","322"
"0677","NATIONAL LAW UNIVERSITY AND JUDICIAL ACADEMY","18","2015","true","02","322"
"0678","HARIDEV JOSHI UNIVERSITY OF JOURNALISM AND MASS COMMUNICATION","08","2015","true","02","110"
"0682","KAZIRANGA UNIVERSITY","18","2015","true","03","312"
"0683","ASSAM DOWN TOWN UNIVERSITY","18","2015","true","03","322"
"0715","XAVIER UNIVERSITY, BHUBANESWAR","21","2015","true","03","387"
"0711","KALINGA UNIVERSITY, RAIPUR","22","2015","true","03","410"
"0279","Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidalaya, Jabalpur","23","2015","true","02","451"
"0714","ITM VOCATIONAL UNIVERSITY, VADODARA","24","2015","true","03","486"
"0017","Jawaharlal Nehru Technological University, Hyderabad","36","2015","true","02","536"
"0717","SRI DEV SUMAN UTTARAKHAND UNIVERSITY, BADSHAHITHOL, TEHRI","05","2015","true","02","059"
"0687","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, BHOPAL","23","2015","true","07","444"
"0689","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, JODHPUR","08","2015","true","07","113"
"0690","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RAIPUR","22","2015","true","07","410"
"0691","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH","05","2015","true","07","060"
"0703","AGRICULTURE UNIVERSITY, JODHPUR","08","2015","true","02","113"
"0704","AGRICULTURE UNIVERSITY, KOTA","08","2015","true","02","127"
"0705","SKN AGRICULTURE UNIVERSITY, JOBNER","08","2015","true","02","110"
"0709","TANTIA UNIVERSITY, SRI GANGANAGAR","08","2015","true","03","099"
"0710","NALANDA UNIVERSITY","10","2015","true","01","229"
"0712","APEX PROFESSIONAL UNIVERSITY","12","2015","true","03","251"
"0716","THUNCHATH EZHUTHACHAN MALAYALAM UNIVERSITY, TIRUR","32","2015","true","02","592"
"0718","KAZI NAZRUL UNIVERSITY, ASANSOL","19","2015","true","02","335"
"0719","HIMALAYAN UNIVERSITY, ITANAGAR","12","2015","true","03","248"
"0720","G.D. GOENKA UNIVERSITY","06","2015","true","03","086"
"0721","JAGAN NATH UNIVERSITY, JHAJJAR","06","2015","true","03","083"
"0722","SRM UNIVERSITY, SONEPAT","06","2015","true","03","076"
"0723","CMR UNIVERSITY, BANGALORE","29","2015","true","03","572"
"0725","REVA UNIVERSITY, BANGALORE","29","2015","true","03","572"
"0726","RAI TECHNOLOGY UNIVERSITY, BANGALORE","29","2015","true","03","572"
"0728","SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE","23","2015","true","03","445"
"0729","TECHNO GLOBAL UNIVERSITY, SIRONG","23","2015","true","03","443"
"0730","OPJS UNIVERSITY, CHURU","08","2015","true","03","102"
"0731","SHOBHIT UNIVERSITY, GANGOH","09","2015","true","03","132"
"0004","Acharya NG Ranga Agricultural University, Hyderabad","36","2015","true","02","537"
"0007","Dr. B. R. Ambedkar Open University, Hyderabad","36","2015","true","10","536"
"0012","ICFAI Foundation for Higher Education, Hyderabad","36","2015","true","06","536"
"0013","Indian Institute of Technology, Hyderabad","36","2015","true","07","535"
"0014","International Institute of Information Technology, Hyderabad","36","2015","true","06","537"
"0018","Jawarharlal Nehru Architecture and Fine Art University Hyderabad","36","2015","true","02","537"
"0019","Kakatiya University, Warangal","36","2015","true","02","540"
"0022","Mahatma Gandhi University, Nalgonda","36","2015","true","02","539"
"0023","Maulana Azad National Urdu University, Hyderabad","36","2015","true","01","537"
"0024","National Academy of Legal Studies & Research (NALSR) University Hyderabad","36","2015","true","02","537"
"0025","National Institute of Technology, Warangal","36","2015","true","07","540"
"0027","Osmania University, Hyderabad","36","2015","true","02","536"
"0028","Palamuru University,  Mahabubnagar","36","2015","true","02","538"
"0029","Potti Sri Ramulu Telugu University, Hyderabad","36","2015","true","02","536"
"0032","Satavahana University, Karimnagar","36","2015","true","02","534"
"0040","Telangana University, Nizamabad","36","2015","true","02","533"
"0041","The English and Foreign Languages University, Hyderabad","36","2015","true","01","536"
"0042","University of Hyderabad, Hyderabad","36","2015","true","01","537"
"0049","Assam Don Bosco University, Guwahati","18","2015","true","03","321"
"0472","Rajiv Gandhi National Instiute of Youth Development, Sriperumbudur","33","2015","true","07","604"
"0549","Uttar Pradesh Technical University, Lucknow","09","2015","true","02","157"
"0637","UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA","29","2015","true","02","568"
"0685","INDIRA GANDHI DELHI TECHNICAL UNIVERSITY FOR WOMEN","07","2015","true","02","095"
"0686","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, PATNA","10","2015","true","07","230"
"0688","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, BHUBANESWAR","21","2015","true","07","386"
"0692","MAULANA AZAD UNIVERSITY, JODHPUR","08","2015","true","03","113"
"0693","SANGAM UNIVERSITY, BHILWARA","08","2015","true","03","122"
"0694","CAREER POINT UNIVERSITY, HAMIRPUR","02","2015","true","03","028"
"0696","IEC (INDIA EDUCATION CENTRE) UNIVERSITY","02","2015","true","03","031"
"0627","School of Planning & Architecture Vijaywada","28","2015","true","07","547"
"0699","INDIRA GANDHI UNIVERSITY, MEERPUR","06","2015","true","02","085"
"0700","K.R. MANGALAM UNIVERSITY, GURGAON","06","2015","true","03","086"
"0701","INDIAN INSTITUTE OF TECHNOLOGY (BANARAS HINDU UNIVERSITY), VARANASI","09","2015","true","07","197"
"0702","SHREE GURU GOBIND SINGH TRICENTENARY UNIVERSITY, GURGAON","06","2015","true","03","086"
"0706","KAMDHENU UNIVERSITY, GANDHINAGAR","24","2015","true","02","473"
"0707","MANYAWAR SHRI KANSHIRAM JI UNIVERSITY OF AGRICULTURE AND TECHNOLOGY, BANDA","09","2015","true","02","170"
"0708","C.U.SHAH UNIVERSITY, SURENDRANAGAR","24","2015","true","03","475"
"0713","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH","33","2015","true","07","603"
"0724","M.S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES, BANGALORE","29","2015","true","03","572"
"0727","JAGRAN LAKECITY UNIVERSITY, BHOPAL","23","2015","true","03","444"
"0732","MAHATMA GANDHI UNIVERSITY OF MEDICAL SCIENCES AND TECHNOLOGY, JAIPUR","08","2015","true","03","110"
"0733","PES UNIVERSITY, BANGLORE","29","2015","true","03","572"
"0735","BML MUNJAL UNIVERSITY","06","2015","true","03","086"
"0737","SWAMI RAMA HIMALAYAN UNIVERSITY","05","2015","true","03","060"
"0738","CHAUDHARY RANBIR SINGH UNIVERSITY, JIND","06","2015","true","02","077"
"0739","MADAN MOHAN MALAVIYA UNIVERSITY OF TECHNOLOGY,","09","2015","true","02","188"
"0740","ARUNACHAL UNIVERSITY OF STUDIES","12","2015","true","03","259"
"0741","JECRC UNIVERSITY","08","2015","true","03","110"
"0743","INDIRA GANDHI TECHNOLOGICAL AND MEDICAL SCIENCES UNIVERSITY, ZIRO","12","2015","true","03","255"
"0101","Indian Agricultural Research Institute (KRISHI PUSHA) New Delhi.","07","2015","true","04","094"
"0105","Indraprastha Institute of Information Technology, Delhi","07","2015","true","02","098"
"0118","South Asian University, New Delhi","07","2015","true","01","098"
"0128","Charotar University of Science & Technology,  Anand","24","2015","true","03","482"
"0142","Krantiguru Shyamji Krishna Verma Kachchh University, Kachchh","24","2015","true","02","468"
"0153","Veer Narmad South Gujarat University, Surat","24","2015","true","02","492"
"0157","Bhagat Phool Singh  Mahila University, Khanpur Kalan, Sonipat","06","2015","true","02","076"
"0754","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY, SRIRANGAM","33","2015","true","19","614"
"0181","Dr. Y.S. Parmar University of Horticulture and Forestry, Solan","02","2015","true","02","031"
"0190","Shoolini University of Bio Technology and Management Sciences, Oachghat, Solan","02","2015","true","03","031"
"0400","Jain Vishva Bharati Institute, Nagaur","08","2015","true","06","112"
"0734","LAKULISH YOGA UNIVERSITY, AHMEDABAD","24","2015","true","03","474"
"0736","ADESH UNIVERSITY","03","2015","true","03","046"
"0744","ASHOKA UNIVERSITY","06","2015","true","03","076"
"0211","The Institute of Chartered Financial Ayalysts of India University, Ranchi","20","2015","true","03","364"
"0221","International Institute of Information Technology, Bangalore","29","2015","true","04","583"
"0238","National Law School of India University, Bangalore","29","2015","true","02","572"
"0241","Sri Devraj Urs Acaedmy of Highehr Education and Research, Kolar","29","2015","true","06","581"
"0254","Indian Institute of Science Education & Research (IISER), Thiruvananthapuram","32","2015","true","07","601"
