"standalone_institution_id","department_id","survey_year"
"3247","770742","2015"
"13787","770768","2015"
"13787","770769","2015"
"13787","770770","2015"
"13787","770771","2015"
"13787","770772","2015"
"4113","770791","2015"
"4113","770792","2015"
"9454","770802","2015"
"6336","770804","2015"
"6862","770805","2015"
"8658","770884","2015"
"9548","771004","2015"
"9284","771037","2015"
"10052","771064","2015"
"7490","771092","2015"
"5881","771104","2015"
"9400","771181","2015"
"9816","771183","2015"
"9736","771202","2015"
"14589","771204","2015"
"4540","771212","2015"
"9635","771213","2015"
"5427","771232","2015"
"1301","771243","2015"
"1301","771244","2015"
"1301","771245","2015"
"1301","771246","2015"
"1301","771247","2015"
"1301","771248","2015"
"3381","771325","2015"
"3381","771326","2015"
"3381","771327","2015"
"3381","771328","2015"
"3381","771329","2015"
"600","771354","2015"
"600","771355","2015"
"600","771356","2015"
"600","771357","2015"
"9746","771371","2015"
"14574","771374","2015"
"14526","771375","2015"
"14526","771376","2015"
"14526","771377","2015"
"2599","771418","2015"
"2599","771419","2015"
"2599","771420","2015"
"2599","771421","2015"
"6902","771438","2015"
"5514","771447","2015"
"5514","771448","2015"
"14968","771449","2015"
"1421","771488","2015"
"1421","771489","2015"
"1421","771490","2015"
"1421","771491","2015"
"1421","771492","2015"
"1421","771493","2015"
"12421","771494","2015"
"10261","771604","2015"
"9014","771656","2015"
"2435","771686","2015"
"2435","771687","2015"
"2435","771688","2015"
"2435","771689","2015"
"2435","771690","2015"
"2435","771691","2015"
"2435","771692","2015"
"12884","771731","2015"
"14530","771852","2015"
"14877","771873","2015"
"9449","771932","2015"
"14006","772012","2015"
"5871","772023","2015"
"9325","772026","2015"
"3137","772045","2015"
"3137","772046","2015"
"3137","772047","2015"
"3137","772048","2015"
"3137","772049","2015"
"3137","772050","2015"
"3137","772051","2015"
"3137","772052","2015"
"4876","772060","2015"
"4876","772061","2015"
"12024","772082","2015"
"9654","772083","2015"
"9173","772131","2015"
"8252","772192","2015"
"9077","772211","2015"
"3836","772227","2015"
"3836","772228","2015"
"7500","772243","2015"
"4361","772251","2015"
"9015","772279","2015"
"2257","772282","2015"
"2257","772283","2015"
"2257","772284","2015"
"2257","772285","2015"
"2257","772286","2015"
"2257","772287","2015"
"3082","772294","2015"
"3082","772295","2015"
"3082","772296","2015"
"3082","772297","2015"
"3082","772298","2015"
"3082","772299","2015"
"14456","772328","2015"
"14456","772329","2015"
"14456","772330","2015"
"14456","772331","2015"
"9131","772342","2015"
"6500","772427","2015"
"3803","772469","2015"
"6314","772472","2015"
"10214","772480","2015"
"8788","772482","2015"
"9185","772546","2015"
"9185","772547","2015"
"9185","772548","2015"
"9185","772549","2015"
"7866","772673","2015"
"9582","772703","2015"
"10056","772726","2015"
"9716","772755","2015"
"9327","772756","2015"
"9326","772762","2015"
"9623","772827","2015"
"9882","772828","2015"
"10137","772865","2015"
"10236","772866","2015"
"4341","772867","2015"
"9718","772871","2015"
"9294","772874","2015"
"15120","772897","2015"
"3784","773026","2015"
"3784","773027","2015"
"3784","773028","2015"
"9000","773046","2015"
"14081","773122","2015"
"14081","773123","2015"
"14081","773124","2015"
"8148","773147","2015"
"15187","773178","2015"
"15187","773179","2015"
"15187","773180","2015"
"15187","773181","2015"
"13875","773182","2015"
"2647","773256","2015"
"2647","773257","2015"
"2647","773258","2015"
"2647","773259","2015"
"1377","773302","2015"
"1377","773303","2015"
"1377","773304","2015"
"1377","773305","2015"
"1377","773306","2015"
"1377","773307","2015"
"14869","773395","2015"
"14465","773406","2015"
"13974","773464","2015"
"9423","773482","2015"
"3443","773509","2015"
"3241","773533","2015"
"3241","773534","2015"
"3241","773535","2015"
"3241","773536","2015"
"3241","773537","2015"
"3208","773570","2015"
"3208","773571","2015"
"3208","773572","2015"
"5546","773574","2015"
"2596","773762","2015"
"2596","773763","2015"
"2596","773764","2015"
"1278","773782","2015"
"1278","773783","2015"
"1278","773784","2015"
"1278","773785","2015"
"5392","773786","2015"
"10372","773798","2015"
"7499","773803","2015"
"2908","773824","2015"
"2908","773825","2015"
"2908","773826","2015"
"2908","773827","2015"
"5414","773828","2015"
"10884","773850","2015"
"10884","773851","2015"
"10884","773852","2015"
"3062","773874","2015"
"3062","773875","2015"
"3062","773876","2015"
"3062","773877","2015"
"3062","773878","2015"
"3062","773879","2015"
"3062","773880","2015"
"14758","773890","2015"
"1466","773923","2015"
"1466","773924","2015"
"1466","773925","2015"
"14750","773930","2015"
"1362","774007","2015"
"1362","774008","2015"
"1362","774009","2015"
"1362","774010","2015"
"3796","774015","2015"
"6754","774023","2015"
"10007","774045","2015"
"10069","774068","2015"
"8998","774164","2015"
"9251","774254","2015"
"3116","774271","2015"
"3116","774272","2015"
"3116","774273","2015"
"3116","774274","2015"
"3116","774275","2015"
"9791","774334","2015"
"9954","774342","2015"
"15124","774370","2015"
"3211","774379","2015"
"3211","774380","2015"
"3211","774381","2015"
"12099","774414","2015"
"12099","774415","2015"
"12099","774416","2015"
"9999","774422","2015"
"7494","774439","2015"
"14610","774535","2015"
"14610","774536","2015"
"14610","774537","2015"
"9167","774613","2015"
"9799","774620","2015"
"10229","774638","2015"
"10162","774645","2015"
"9398","774653","2015"
"3780","774772","2015"
"14021","774805","2015"
"9311","774837","2015"
"9281","774863","2015"
"7495","774950","2015"
"14625","774968","2015"
"9418","774986","2015"
"9410","775037","2015"
"2429","775250","2015"
"2429","775251","2015"
"2429","775252","2015"
"2429","775253","2015"
"2429","775254","2015"
"2429","775255","2015"
"2429","775256","2015"
"2429","775257","2015"
"4488","775270","2015"
"11091","775302","2015"
"2449","775317","2015"
"3955","775395","2015"
"5862","775401","2015"
"4545","775469","2015"
"14987","775471","2015"
"10947","775478","2015"
"10947","775479","2015"
"10947","775480","2015"
"5820","775510","2015"
"12742","775587","2015"
"12742","775588","2015"
"12742","775589","2015"
"12742","775590","2015"
"9328","775647","2015"
"9801","775656","2015"
"13943","775744","2015"
"13943","775745","2015"
"13943","775746","2015"
"13943","775747","2015"
"9053","775757","2015"
"4299","775776","2015"
"9209","775822","2015"
"3762","775824","2015"
"1287","775885","2015"
"1287","775886","2015"
"1287","775887","2015"
"1287","775888","2015"
"9372","775928","2015"
"535","775944","2015"
"535","775945","2015"
"535","775946","2015"
"535","775947","2015"
"535","775948","2015"
"535","775949","2015"
"14019","775977","2015"
"4418","776035","2015"
"12090","776107","2015"
"14007","776127","2015"
"12132","776144","2015"
"5885","776145","2015"
"6201","776161","2015"
"10939","776167","2015"
"10939","776168","2015"
"10939","776169","2015"
"10939","776170","2015"
"10939","776171","2015"
"13802","776203","2015"
"9247","776234","2015"
"10201","776246","2015"
"1322","776268","2015"
"1322","776269","2015"
"1322","776270","2015"
"1322","776271","2015"
"1322","776272","2015"
"1322","776273","2015"
"1322","776274","2015"
"10126","776284","2015"
"9559","776360","2015"
"4398","776372","2015"
"2362","776487","2015"
"2362","776488","2015"
"2362","776489","2015"
"2810","776498","2015"
"2810","776499","2015"
"2810","776500","2015"
"2810","776501","2015"
"2810","776502","2015"
"13902","776507","2015"
"15133","776508","2015"
"2660","776535","2015"
"2660","776536","2015"
"2660","776537","2015"
"2660","776538","2015"
"2660","776539","2015"
"9593","776553","2015"
"9879","776568","2015"
"12044","776661","2015"
"9836","776720","2015"
"8817","776722","2015"
"11211","776865","2015"
"2628","776872","2015"
"2628","776873","2015"
"2628","776874","2015"
"10071","776875","2015"
"7900","776892","2015"
"7380","777005","2015"
"12631","777009","2015"
"7492","777010","2015"
"14425","777013","2015"
"14425","777014","2015"
"14425","777015","2015"
"9041","777149","2015"
"3767","777186","2015"
"10233","777197","2015"
"9890","777203","2015"
"7751","777355","2015"
"9180","777359","2015"
"7851","777432","2015"
"10181","777466","2015"
"10193","777467","2015"
"1404","777474","2015"
"1404","777475","2015"
"1404","777476","2015"
"1404","777477","2015"
"1404","777478","2015"
"9452","777504","2015"
"9712","777507","2015"
"9769","777555","2015"
"8255","777591","2015"
"14011","777675","2015"
"8140","777692","2015"
"9298","777693","2015"
"9589","777696","2015"
"9941","777767","2015"
"9355","777776","2015"
"14745","777783","2015"
"14745","777784","2015"
"14745","777785","2015"
"14745","777786","2015"
"14745","777787","2015"
"14745","777788","2015"
"14745","777789","2015"
"14745","777790","2015"
"14745","777791","2015"
"14745","777792","2015"
"14745","777793","2015"
"14745","777794","2015"
"14745","777795","2015"
"14745","777796","2015"
"14745","777797","2015"
"14745","777798","2015"
"14745","777799","2015"
"14745","777800","2015"
"14745","777801","2015"
"14745","777802","2015"
"14745","777803","2015"
"14745","777804","2015"
"14745","777805","2015"
"14500","777892","2015"
"9742","777908","2015"
"9742","777909","2015"
"13979","777911","2015"
"5815","778007","2015"
"14002","778108","2015"
"2091","778153","2015"
"2091","778154","2015"
"2091","778155","2015"
"2091","778156","2015"
"2091","778157","2015"
"2091","778158","2015"
"14433","778159","2015"
"14433","778160","2015"
"14433","778161","2015"
"14433","778162","2015"
"9825","778167","2015"
"9202","778227","2015"
"6265","778231","2015"
"15075","778268","2015"
"15075","778269","2015"
"15075","778270","2015"
"14453","778305","2015"
"14453","778306","2015"
"14453","778307","2015"
"14453","778308","2015"
"14453","778309","2015"
"9050","778401","2015"
"8677","778456","2015"
"9264","778647","2015"
"4788","778648","2015"
"5971","778676","2015"
"10180","778748","2015"
"3050","778815","2015"
"3050","778816","2015"
"3050","778817","2015"
"3050","778818","2015"
"3050","778819","2015"
"3050","778820","2015"
"3050","778821","2015"
"14003","778824","2015"
"13994","778832","2015"
"12198","778987","2015"
"5306","779055","2015"
"7421","779056","2015"
"9506","779096","2015"
"12623","779097","2015"
"9138","779143","2015"
"1657","779195","2015"
"9880","779198","2015"
"12176","779222","2015"
"12176","779223","2015"
"12176","779224","2015"
"12176","779225","2015"
"12176","779226","2015"
"12176","779227","2015"
"12176","779228","2015"
"3670","779229","2015"
"10160","779230","2015"
"10000","779244","2015"
"14584","779260","2015"
"14584","779261","2015"
"9822","779265","2015"
"11053","779290","2015"
"14029","779291","2015"
"4435","779292","2015"
"9855","779309","2015"
"494","779349","2015"
"494","779350","2015"
"494","779351","2015"
"494","779352","2015"
"494","779353","2015"
"9657","779355","2015"
"8182","779385","2015"
"12063","779400","2015"
"14016","779401","2015"
"10003","779452","2015"
"9419","779490","2015"
"3118","779495","2015"
"3118","779496","2015"
"3118","779497","2015"
"3118","779498","2015"
"3118","779499","2015"
"3118","779500","2015"
"9753","779507","2015"
"1470","779508","2015"
"1470","779509","2015"
"1470","779510","2015"
"1470","779511","2015"
"1470","779512","2015"
"1470","779513","2015"
"1470","779514","2015"
"9310","779547","2015"
"2399","779573","2015"
"2399","779574","2015"
"2399","779575","2015"
"2399","779576","2015"
"2399","779577","2015"
"2399","779578","2015"
"2399","779579","2015"
"3981","779643","2015"
"9257","779644","2015"
"14609","779670","2015"
"14609","779671","2015"
"14609","779672","2015"
"14734","779713","2015"
"12205","779714","2015"
"1394","779716","2015"
"1394","779717","2015"
"1394","779718","2015"
"1394","779719","2015"
"1394","779720","2015"
"1394","779721","2015"
"10066","779769","2015"
"14441","779792","2015"
"14441","779793","2015"
"14441","779794","2015"
"14441","779795","2015"
"14441","779796","2015"
"14441","779797","2015"
"14441","779798","2015"
"14441","779799","2015"
"10107","779807","2015"
"7414","779857","2015"
"9401","779865","2015"
"3423","779931","2015"
"3423","779932","2015"
"3423","779933","2015"
"3423","779934","2015"
"3423","779935","2015"
"3423","779936","2015"
"3423","779937","2015"
"1034","780004","2015"
"1034","780005","2015"
"1034","780006","2015"
"1034","780007","2015"
"1034","780008","2015"
"1034","780009","2015"
"947","780048","2015"
"947","780049","2015"
"947","780050","2015"
"947","780051","2015"
"947","780052","2015"
"6452","780100","2015"
"7794","780109","2015"
"8991","780138","2015"
"1729","780144","2015"
"1503","780166","2015"
"2345","780176","2015"
"2345","780177","2015"
"2345","780178","2015"
"2345","780179","2015"
"2345","780180","2015"
"5325","780218","2015"
"1335","780220","2015"
"1335","780221","2015"
"1335","780222","2015"
"1335","780223","2015"
"1335","780224","2015"
"14985","780264","2015"
"15074","780325","2015"
"15074","780326","2015"
"3589","780365","2015"
"6292","780391","2015"
"14693","780405","2015"
"14693","780406","2015"
"14693","780407","2015"
"14693","780408","2015"
"14693","780409","2015"
"14693","780410","2015"
"6623","780434","2015"
"936","780453","2015"
"13984","780457","2015"
"8369","780512","2015"
"9076","780558","2015"
"13995","780573","2015"
"9524","780615","2015"
"13991","780634","2015"
"14961","780671","2015"
"14594","780679","2015"
"1753","780773","2015"
"1753","780774","2015"
"1753","780775","2015"
"1753","780776","2015"
"13517","780795","2015"
"11151","780822","2015"
"6453","780891","2015"
"10044","780916","2015"
"13540","780970","2015"
"2375","780971","2015"
"2375","780972","2015"
"2375","780973","2015"
"2375","780974","2015"
"2375","780975","2015"
"2375","780976","2015"
"14034","781009","2015"
"10223","781099","2015"
"9265","781125","2015"
"4746","781126","2015"
"4746","781127","2015"
"4746","781128","2015"
"4746","781129","2015"
"4746","781130","2015"
"9513","781131","2015"
"2437","781136","2015"
"2437","781137","2015"
"2437","781138","2015"
"2437","781139","2015"
"2437","781140","2015"
"2437","781141","2015"
"2437","781142","2015"
"2437","781143","2015"
"2437","781144","2015"
"2437","781145","2015"
"9507","781226","2015"
"9679","781270","2015"
"14614","781325","2015"
"14614","781326","2015"
"14614","781327","2015"
"1275","781383","2015"
"1275","781384","2015"
"1275","781385","2015"
"1275","781386","2015"
"1275","781387","2015"
"5439","781407","2015"
"9517","781450","2015"
"14157","781626","2015"
"9813","781674","2015"
"15002","781785","2015"
"1234","781836","2015"
"1234","781837","2015"
"1234","781838","2015"
"1234","781839","2015"
"6082","781843","2015"
"3742","781845","2015"
"9006","781890","2015"
"12322","781904","2015"
"9365","781906","2015"
"1408","781915","2015"
"1408","781916","2015"
"1408","781917","2015"
"1408","781918","2015"
"1408","781919","2015"
"1408","781920","2015"
"14013","782032","2015"
"2972","782150","2015"
"2972","782151","2015"
"2972","782152","2015"
"2972","782153","2015"
"2972","782154","2015"
"2972","782155","2015"
"3192","782162","2015"
"3192","782163","2015"
"3192","782164","2015"
"3192","782165","2015"
"3192","782166","2015"
"9199","782247","2015"
"5457","782272","2015"
"1180","782396","2015"
"1180","782397","2015"
"1180","782398","2015"
"3216","782497","2015"
"3216","782498","2015"
"3216","782499","2015"
"3216","782500","2015"
"2580","782509","2015"
"2580","782510","2015"
"2580","782511","2015"
"2580","782512","2015"
"2580","782513","2015"
"4016","782538","2015"
"14963","782544","2015"
"7339","782577","2015"
"1441","782578","2015"
"1441","782579","2015"
