"standalone_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"9221","2015","523380"
"3121","2015","523407"
"3121","2015","523408"
"3121","2015","523409"
"3121","2015","523410"
"14591","2015","523510"
"14591","2015","523511"
"14591","2015","523512"
"14152","2015","523513"
"14152","2015","523514"
"14152","2015","523515"
"14152","2015","523516"
"14152","2015","523517"
"14152","2015","523518"
"14152","2015","523519"
"9465","2015","523604"
"9465","2015","523605"
"9465","2015","523606"
"10093","2015","523653"
"10093","2015","523654"
"10093","2015","523655"
"9160","2015","523766"
"9160","2015","523767"
"9160","2015","523768"
"10764","2015","523809"
"10764","2015","523810"
"10764","2015","523811"
"1449","2015","523820"
"1449","2015","523821"
"1449","2015","523822"
"1449","2015","523823"
"13427","2015","523918"
"13427","2015","523919"
"13427","2015","523920"
"13992","2015","524017"
"13992","2015","524018"
"13992","2015","524019"
"13992","2015","524020"
"13992","2015","524021"
"15169","2015","524043"
"15169","2015","524044"
"15169","2015","524045"
"15169","2015","524046"
"14154","2015","524047"
"14154","2015","524048"
"14154","2015","524049"
"5800","2015","524050"
"5800","2015","524051"
"5800","2015","524052"
"8685","2015","524071"
"8685","2015","524072"
"8685","2015","524073"
"9222","2015","524200"
"9222","2015","524201"
"9222","2015","524202"
"5484","2015","524235"
"5484","2015","524236"
"5484","2015","524237"
"5484","2015","524238"
"5491","2015","524318"
"5491","2015","524319"
"5491","2015","524320"
"9205","2015","524420"
"9205","2015","524421"
"9205","2015","524422"
"10075","2015","524423"
"10075","2015","524424"
"10075","2015","524425"
"9897","2015","524430"
"9897","2015","524431"
"9897","2015","524432"
"9380","2015","524452"
"9380","2015","524453"
"9380","2015","524454"
"9393","2015","524502"
"9393","2015","524503"
"9393","2015","524504"
"12748","2015","524511"
"12748","2015","524512"
"12748","2015","524513"
"12748","2015","524514"
"12748","2015","524515"
"12748","2015","524516"
"12748","2015","524517"
"12748","2015","524518"
"10172","2015","524566"
"10172","2015","524567"
"10172","2015","524568"
"9566","2015","524686"
"9566","2015","524687"
"9566","2015","524688"
"13479","2015","524703"
"13479","2015","524704"
"13479","2015","524705"
"9421","2015","524843"
"9421","2015","524844"
"9421","2015","524845"
"10455","2015","524875"
"10455","2015","524876"
"10455","2015","524877"
"9045","2015","524974"
"9045","2015","524975"
"9045","2015","524976"
"9045","2015","524977"
"9604","2015","525012"
"9604","2015","525013"
"9604","2015","525014"
"2976","2015","525041"
"2976","2015","525042"
"2976","2015","525043"
"3910","2015","525063"
"3910","2015","525064"
"3910","2015","525065"
"9405","2015","525076"
"9405","2015","525077"
"9405","2015","525078"
"9518","2015","525103"
"9518","2015","525104"
"9518","2015","525105"
"13909","2015","525113"
"13909","2015","525114"
"13909","2015","525115"
"1734","2015","525116"
"1734","2015","525117"
"1734","2015","525118"
"12641","2015","525160"
"12641","2015","525161"
"12641","2015","525162"
"15168","2015","525186"
"15168","2015","525187"
"15168","2015","525188"
"9671","2015","525212"
"9671","2015","525213"
"4572","2015","525300"
"4572","2015","525301"
"4572","2015","525302"
"10158","2015","525357"
"10158","2015","525358"
"10158","2015","525359"
"2192","2015","525368"
"2192","2015","525369"
"2192","2015","525370"
"2192","2015","525371"
"2192","2015","525372"
"2192","2015","525373"
"9702","2015","525380"
"9702","2015","525381"
"9702","2015","525382"
"5428","2015","525419"
"5428","2015","525420"
"5428","2015","525421"
"5428","2015","525422"
"5428","2015","525423"
"9917","2015","525424"
"9917","2015","525425"
"9917","2015","525426"
"9551","2015","525445"
"9551","2015","525446"
"9551","2015","525447"
"9551","2015","525448"
"9551","2015","525449"
"4030","2015","525450"
"4030","2015","525451"
"4030","2015","525452"
"10252","2015","525552"
"10252","2015","525553"
"10252","2015","525554"
"5982","2015","525628"
"5982","2015","525629"
"5982","2015","525630"
"1778","2015","525662"
"1778","2015","525663"
"1778","2015","525664"
"3768","2015","525665"
"3768","2015","525666"
"3768","2015","525667"
"10982","2015","525700"
"10982","2015","525701"
"10982","2015","525702"
"9007","2015","525722"
"9007","2015","525723"
"9007","2015","525724"
"8689","2015","525828"
"8689","2015","525829"
"8689","2015","525830"
"8689","2015","525831"
"8689","2015","525832"
"13968","2015","525839"
"13968","2015","525840"
"13968","2015","525841"
"3771","2015","525940"
"3771","2015","525941"
"3771","2015","525942"
"8640","2015","525949"
"8640","2015","525950"
"8640","2015","525951"
"8640","2015","525952"
"9990","2015","525964"
"9990","2015","525965"
"9990","2015","525966"
"13707","2015","525967"
"13707","2015","525968"
"13707","2015","525969"
"1841","2015","526016"
"1841","2015","526017"
"1841","2015","526018"
"1841","2015","526019"
"1841","2015","526020"
"1841","2015","526021"
"1841","2015","526022"
"11057","2015","526033"
"11057","2015","526034"
"11057","2015","526035"
"7412","2015","526071"
"7412","2015","526072"
"7412","2015","526073"
"14977","2015","526091"
"14977","2015","526092"
"14977","2015","526093"
"2433","2015","526121"
"2433","2015","526122"
"2433","2015","526123"
"2433","2015","526124"
"2433","2015","526125"
"2433","2015","526126"
"1402","2015","526178"
"1402","2015","526179"
"1402","2015","526180"
"4118","2015","526231"
"4118","2015","526232"
"4118","2015","526233"
"4118","2015","526234"
"4118","2015","526235"
"4118","2015","526236"
"12045","2015","526243"
"12045","2015","526244"
"12045","2015","526245"
"8846","2015","526254"
"8846","2015","526255"
"8846","2015","526256"
"2391","2015","526267"
"2391","2015","526268"
"2391","2015","526269"
"2391","2015","526270"
"2391","2015","526271"
"2391","2015","526272"
"14061","2015","526284"
"14061","2015","526285"
"14061","2015","526286"
"2149","2015","724603"
"14009","2015","526299"
"14009","2015","526300"
"14028","2015","526307"
"14028","2015","526308"
"14028","2015","526309"
"8696","2015","526310"
"8696","2015","526311"
"8696","2015","526312"
"8696","2015","526313"
"8696","2015","526314"
"14732","2015","526318"
"14732","2015","526319"
"14732","2015","526320"
"10817","2015","526330"
"10817","2015","526331"
"10817","2015","526332"
"6282","2015","526388"
"6282","2015","526389"
"6282","2015","526390"
"5377","2015","526462"
"5377","2015","526463"
"5377","2015","526464"
"15627","2015","724604"
"3755","2015","526503"
"3755","2015","526504"
"3755","2015","526505"
"3074","2015","526510"
"3074","2015","526511"
"3074","2015","526512"
"13983","2015","526520"
"13983","2015","526521"
"13983","2015","526522"
"9845","2015","526563"
"9845","2015","526564"
"9845","2015","526565"
"13322","2015","526604"
"13322","2015","526605"
"13322","2015","526606"
"4412","2015","526714"
"4412","2015","526715"
"4412","2015","526716"
"4412","2015","526717"
"3801","2015","526721"
"3801","2015","526722"
"3801","2015","526723"
"3759","2015","526738"
"3759","2015","526739"
"3759","2015","526740"
"3029","2015","526757"
"3029","2015","526758"
"3029","2015","526759"
"3029","2015","526760"
"14005","2015","526764"
"14005","2015","526765"
"14005","2015","526766"
"14009","2015","526780"
"14730","2015","526798"
"14730","2015","526799"
"14730","2015","526800"
"8988","2015","526807"
"8988","2015","526808"
"8988","2015","526809"
"8988","2015","526810"
"13996","2015","526818"
"13996","2015","526819"
"13996","2015","526820"
"5601","2015","526821"
"5601","2015","526822"
"5601","2015","526823"
"14017","2015","526853"
"14017","2015","526854"
"14017","2015","526855"
"5970","2015","526859"
"5970","2015","526860"
"5970","2015","526861"
"10255","2015","526909"
"10255","2015","526910"
"10255","2015","526911"
"14014","2015","526942"
"14014","2015","526943"
"14014","2015","526944"
"9761","2015","526981"
"9761","2015","526982"
"9761","2015","526983"
"12755","2015","526990"
"12755","2015","526991"
"12755","2015","526992"
"7489","2015","526993"
"7489","2015","526994"
"7489","2015","526995"
"7489","2015","526996"
"7489","2015","526997"
"7489","2015","526998"
"14578","2015","527002"
"14578","2015","527003"
"14578","2015","527004"
"10413","2015","527016"
"10413","2015","527017"
"10413","2015","527018"
"1459","2015","527048"
"1459","2015","527049"
"1459","2015","527050"
"4334","2015","527062"
"4334","2015","527063"
"4334","2015","527064"
"4334","2015","527065"
"4334","2015","527066"
"4334","2015","527067"
"12187","2015","527082"
"12187","2015","527083"
"12187","2015","527084"
"12187","2015","527085"
"12187","2015","527086"
"12187","2015","527087"
"8683","2015","527091"
"8683","2015","527092"
"8683","2015","527093"
"8683","2015","527094"
"8683","2015","527095"
"8683","2015","527096"
"7121","2015","527140"
"7121","2015","527141"
"7121","2015","527142"
"10986","2015","527199"
"10986","2015","527200"
"10986","2015","527201"
"10986","2015","527202"
"10986","2015","527203"
"8473","2015","527210"
"8473","2015","527211"
"8473","2015","527212"
"8473","2015","527213"
"14442","2015","527275"
"14442","2015","527276"
"14442","2015","527277"
"9790","2015","527278"
"9790","2015","527279"
"9790","2015","527280"
"9790","2015","527281"
"10238","2015","527282"
"10238","2015","527283"
"10238","2015","527284"
"8654","2015","527285"
"8654","2015","527286"
"8654","2015","527287"
"8654","2015","527288"
"5497","2015","527314"
"5497","2015","527315"
"5497","2015","527316"
"5497","2015","527317"
"8647","2015","527321"
"8647","2015","527322"
"8647","2015","527323"
"8647","2015","527324"
"8647","2015","527325"
"3756","2015","527406"
"3756","2015","527407"
"3756","2015","527408"
"8200","2015","527429"
"8200","2015","527430"
"8200","2015","527431"
"8686","2015","527534"
"8686","2015","527535"
"8686","2015","527536"
"3226","2015","527588"
"3226","2015","527589"
"3226","2015","527590"
"3226","2015","527591"
"14445","2015","527631"
"14445","2015","527632"
"4106","2015","527649"
"4106","2015","527650"
"4106","2015","527651"
"4106","2015","527652"
"7089","2015","527694"
"7089","2015","527695"
"3318","2015","527721"
"3318","2015","527722"
"3318","2015","527723"
"3318","2015","527724"
"12131","2015","527766"
"12131","2015","527767"
"9368","2015","527783"
"9368","2015","527784"
"9368","2015","527785"
"7090","2015","527811"
"7090","2015","527812"
"9748","2015","527828"
"9748","2015","527829"
"9748","2015","527830"
"7098","2015","527834"
"7098","2015","527835"
"7098","2015","527836"
"3179","2015","527842"
"3179","2015","527843"
"3179","2015","527844"
"15627","2015","724605"
"3179","2015","527846"
"15627","2015","724606"
"2089","2015","527860"
"2089","2015","527861"
"2089","2015","527862"
"2089","2015","527863"
"2089","2015","527864"
"2089","2015","527865"
"14960","2015","527915"
"14960","2015","527916"
"14960","2015","527917"
"12207","2015","527925"
"12207","2015","527926"
"12207","2015","527927"
"12207","2015","527928"
"1932","2015","527936"
"1932","2015","527937"
"1932","2015","527938"
"1932","2015","527939"
"1932","2015","527940"
"1932","2015","527941"
"10263","2015","527952"
"10263","2015","527953"
"10263","2015","527954"
"2914","2015","527977"
"2914","2015","527978"
"2914","2015","527979"
"2436","2015","527985"
"2436","2015","527986"
"2436","2015","527987"
"2436","2015","527988"
"2436","2015","527989"
"2436","2015","527990"
"12871","2015","527994"
"12871","2015","527995"
"12871","2015","527996"
"6323","2015","528019"
"6323","2015","528020"
"6323","2015","528021"
"10216","2015","528069"
"10216","2015","528070"
"10216","2015","528071"
"10216","2015","528072"
"4393","2015","528076"
"4393","2015","528077"
"4393","2015","528078"
"4393","2015","528079"
"4393","2015","528080"
"5383","2015","528081"
"5383","2015","528082"
"5383","2015","528083"
"9108","2015","528121"
"9108","2015","528122"
"9108","2015","528123"
"9434","2015","528128"
"9434","2015","528129"
"9434","2015","528130"
"4523","2015","528246"
"4523","2015","528247"
"4523","2015","528248"
"8671","2015","528249"
"8671","2015","528250"
"8671","2015","528251"
"8671","2015","528252"
"12866","2015","528298"
"12866","2015","528299"
"12866","2015","528300"
"12866","2015","528301"
"3656","2015","528302"
"3656","2015","528303"
"3656","2015","528304"
"3656","2015","528305"
"2909","2015","528408"
"2909","2015","528409"
"2909","2015","528410"
"1386","2015","528415"
"1386","2015","528416"
"1386","2015","528417"
"14581","2015","528451"
"14581","2015","528452"
"14581","2015","528453"
"1186","2015","528454"
"1186","2015","528455"
"1186","2015","528456"
"9725","2015","528546"
"9725","2015","528547"
"9725","2015","528548"
"9725","2015","528549"
"8643","2015","528550"
"8643","2015","528551"
"8643","2015","528552"
"9928","2015","528558"
"9928","2015","528559"
"9928","2015","528560"
"3214","2015","528595"
"3214","2015","528596"
"3214","2015","528597"
"3214","2015","528598"
"3214","2015","528599"
"3214","2015","528600"
"10157","2015","528611"
"10157","2015","528612"
"10157","2015","528613"
"9134","2015","528619"
"9134","2015","528620"
"9134","2015","528621"
"13989","2015","528622"
"13989","2015","528623"
"13989","2015","528624"
"1254","2015","528631"
"1254","2015","528632"
"1254","2015","528633"
"1254","2015","528634"
"3049","2015","528654"
"3049","2015","528655"
"3049","2015","528656"
"3049","2015","528657"
"3049","2015","528658"
"3049","2015","528659"
"3049","2015","528660"
"6224","2015","528684"
"6224","2015","528685"
"6224","2015","528686"
"2943","2015","528718"
"2943","2015","528719"
"2943","2015","528720"
"15012","2015","528721"
"15012","2015","528722"
"15012","2015","528723"
"14736","2015","528767"
"14736","2015","528768"
"14736","2015","528769"
"6678","2015","528825"
"6678","2015","528826"
"6678","2015","528827"
"14156","2015","528901"
"14156","2015","528902"
"14156","2015","528903"
"14156","2015","528904"
"9598","2015","528948"
"9598","2015","528949"
"9598","2015","528950"
"9598","2015","528951"
"14031","2015","529051"
"14031","2015","529052"
"14031","2015","529053"
"14522","2015","529070"
"14522","2015","529071"
"14522","2015","529072"
"8183","2015","529083"
"8183","2015","529084"
"8183","2015","529085"
"8183","2015","529086"
"7111","2015","529090"
"7111","2015","529091"
"7111","2015","529092"
"7111","2015","529093"
"9023","2015","529116"
"9023","2015","529117"
"1965","2015","529124"
"1965","2015","529125"
"1965","2015","529126"
"15147","2015","529130"
"15147","2015","529131"
"15147","2015","529132"
"12896","2015","529155"
"12896","2015","529156"
"12896","2015","529157"
"12896","2015","529158"
"9155","2015","529197"
"9155","2015","529198"
"9155","2015","529199"
"9888","2015","529225"
"9888","2015","529226"
"9888","2015","529227"
"9585","2015","529234"
"9585","2015","529235"
"9585","2015","529236"
"9585","2015","529237"
"1412","2015","529302"
"1412","2015","529303"
"1412","2015","529304"
"2187","2015","529318"
"2187","2015","529319"
"2187","2015","529320"
"9747","2015","529344"
"9747","2015","529345"
"9747","2015","529346"
"12174","2015","529370"
"12174","2015","529371"
"12174","2015","529372"
"12174","2015","529373"
"12174","2015","529374"
"13933","2015","529380"
"13933","2015","529381"
"13933","2015","529382"
"13933","2015","529383"
"13933","2015","529384"
"13933","2015","529385"
"6295","2015","529388"
"6295","2015","529389"
"8526","2015","529460"
"8526","2015","529461"
"8526","2015","529462"
"9554","2015","529528"
"9554","2015","529529"
"9554","2015","529530"
"1440","2015","529544"
"1440","2015","529545"
"1440","2015","529546"
"12621","2015","529562"
"12621","2015","529563"
"12621","2015","529564"
"12621","2015","529565"
"8466","2015","529572"
"8466","2015","529573"
"8466","2015","529574"
"14965","2015","529591"
"14965","2015","529592"
"14965","2015","529593"
"9735","2015","529600"
"9735","2015","529601"
"9735","2015","529602"
"2040","2015","529651"
"2040","2015","529652"
"2040","2015","529653"
"2040","2015","529654"
