"college_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"821","2015","514208"
"821","2015","514209"
"821","2015","514210"
"821","2015","514211"
"821","2015","514212"
"40420","2015","514213"
"40420","2015","514214"
"40420","2015","514215"
"40420","2015","514216"
"40420","2015","514217"
"40420","2015","514218"
"97","2015","514219"
"97","2015","514220"
"97","2015","514221"
"97","2015","514222"
"97","2015","514223"
"97","2015","514224"
"41938","2015","514225"
"41938","2015","514226"
"41938","2015","514227"
"6648","2015","514228"
"6648","2015","514229"
"6648","2015","514230"
"6897","2015","514231"
"6897","2015","514232"
"6897","2015","514233"
"6897","2015","514234"
"48415","2015","514243"
"48415","2015","514244"
"48415","2015","514245"
"49039","2015","514261"
"49039","2015","514262"
"49039","2015","514263"
"435","2015","514268"
"435","2015","514269"
"435","2015","514270"
"435","2015","514271"
"435","2015","514272"
"435","2015","514273"
"435","2015","514274"
"5792","2015","514280"
"5792","2015","514281"
"5792","2015","514282"
"5792","2015","514283"
"262","2015","514287"
"262","2015","514288"
"262","2015","514289"
"262","2015","514290"
"184","2015","514295"
"184","2015","514296"
"184","2015","514297"
"45940","2015","514305"
"45940","2015","514306"
"45940","2015","514307"
"45940","2015","514308"
"50182","2015","514309"
"50182","2015","514310"
"50182","2015","514311"
"28085","2015","514312"
"28085","2015","514313"
"28085","2015","514314"
"28085","2015","514315"
"28085","2015","514316"
"11000","2015","514317"
"11000","2015","514318"
"11000","2015","514319"
"11000","2015","514320"
"48614","2015","514329"
"48614","2015","514330"
"48614","2015","514331"
"48614","2015","514332"
"48614","2015","514333"
"403","2015","514334"
"403","2015","514335"
"403","2015","514336"
"403","2015","514337"
"7137","2015","514344"
"7137","2015","514345"
"7137","2015","514346"
"7137","2015","514347"
"7137","2015","514348"
"50788","2015","514351"
"50788","2015","514352"
"50788","2015","514353"
"50788","2015","514354"
"51165","2015","514364"
"51165","2015","514365"
"51165","2015","514366"
"92","2015","514375"
"92","2015","514376"
"92","2015","514377"
"92","2015","514378"
"92","2015","514379"
"92","2015","514380"
"33082","2015","514388"
"33082","2015","514389"
"33082","2015","514390"
"33082","2015","514391"
"16138","2015","514405"
"16138","2015","514406"
"16138","2015","514407"
"16138","2015","514408"
"4097","2015","514415"
"4097","2015","514416"
"4097","2015","514417"
"4097","2015","514418"
"4097","2015","514419"
"4097","2015","514420"
"49885","2015","514454"
"49885","2015","514455"
"49885","2015","514456"
"8684","2015","514482"
"8684","2015","514483"
"8684","2015","514484"
"6008","2015","514523"
"6008","2015","514524"
"6008","2015","514525"
"17623","2015","724707"
"17623","2015","724708"
"51662","2015","514556"
"51662","2015","514557"
"51662","2015","514558"
"40466","2015","514559"
"40466","2015","514560"
"40466","2015","514561"
"40466","2015","514562"
"40466","2015","514563"
"7180","2015","514564"
"7180","2015","514565"
"7180","2015","514566"
"16273","2015","514567"
"16273","2015","514568"
"16273","2015","514569"
"33694","2015","514573"
"33694","2015","514574"
"33694","2015","514575"
"33694","2015","514576"
"33694","2015","514577"
"45044","2015","514589"
"45044","2015","514590"
"45044","2015","514591"
"45044","2015","514592"
"48648","2015","514593"
"48648","2015","514594"
"48648","2015","514595"
"18749","2015","514604"
"18749","2015","514605"
"18749","2015","514606"
"18749","2015","514607"
"40283","2015","514618"
"40283","2015","514619"
"40283","2015","514620"
"40283","2015","514621"
"40283","2015","514622"
"40283","2015","514623"
"40283","2015","514624"
"1042","2015","514625"
"1042","2015","514626"
"1042","2015","514627"
"1042","2015","514628"
"1042","2015","514629"
"1042","2015","514630"
"645","2015","514631"
"645","2015","514632"
"645","2015","514633"
"645","2015","514634"
"45039","2015","514635"
"45039","2015","514636"
"45039","2015","514637"
"1048","2015","514644"
"1048","2015","514645"
"1048","2015","514646"
"1048","2015","514647"
"1048","2015","514648"
"1048","2015","514649"
"11818","2015","514650"
"11818","2015","514651"
"11818","2015","514652"
"33974","2015","514653"
"33974","2015","514654"
"33974","2015","514655"
"33974","2015","514656"
"22331","2015","514666"
"22331","2015","514667"
"22331","2015","514668"
"10198","2015","514678"
"10198","2015","514679"
"10198","2015","514680"
"747","2015","514681"
"747","2015","514682"
"747","2015","514683"
"851","2015","514687"
"851","2015","514688"
"851","2015","514689"
"21920","2015","514690"
"21920","2015","514691"
"21920","2015","514692"
"21920","2015","514693"
"21920","2015","514694"
"997","2015","514695"
"997","2015","514696"
"997","2015","514697"
"997","2015","514698"
"25688","2015","514702"
"25688","2015","514703"
"25688","2015","514704"
"25688","2015","514705"
"25688","2015","514706"
"25688","2015","514707"
"6699","2015","514708"
"6699","2015","514709"
"6699","2015","514710"
"6699","2015","514711"
"29825","2015","514718"
"29825","2015","514719"
"29825","2015","514720"
"866","2015","514721"
"866","2015","514722"
"866","2015","514723"
"35556","2015","514737"
"35556","2015","514738"
"35556","2015","514739"
"49374","2015","514744"
"49374","2015","514745"
"49374","2015","514746"
"26437","2015","514747"
"26437","2015","514748"
"40401","2015","514760"
"40401","2015","514761"
"40401","2015","514762"
"40401","2015","514763"
"40401","2015","514764"
"85","2015","514774"
"85","2015","514775"
"85","2015","514776"
"85","2015","514777"
"85","2015","514778"
"13973","2015","514779"
"13973","2015","514780"
"13973","2015","514781"
"13973","2015","514782"
"13973","2015","514783"
"13973","2015","514784"
"33766","2015","514785"
"33766","2015","514786"
"33766","2015","514787"
"33766","2015","514788"
"759","2015","514794"
"759","2015","514795"
"759","2015","514796"
"759","2015","514797"
"759","2015","514798"
"41559","2015","514799"
"41559","2015","514800"
"41559","2015","514801"
"41559","2015","514802"
"45108","2015","514803"
"45108","2015","514804"
"45108","2015","514805"
"45108","2015","514806"
"158","2015","514825"
"158","2015","514826"
"158","2015","514827"
"158","2015","514828"
"50511","2015","514833"
"50511","2015","514834"
"50511","2015","514835"
"50511","2015","514836"
"42181","2015","514837"
"42181","2015","514838"
"42181","2015","514839"
"21020","2015","514848"
"21020","2015","514849"
"21020","2015","514850"
"21020","2015","514851"
"21020","2015","514852"
"49851","2015","514853"
"49851","2015","514854"
"49851","2015","514855"
"49851","2015","514856"
"49851","2015","514857"
"42900","2015","514858"
"42900","2015","514859"
"42900","2015","514860"
"42900","2015","514861"
"50021","2015","514862"
"50021","2015","514863"
"167","2015","514864"
"167","2015","514865"
"167","2015","514866"
"167","2015","514867"
"18050","2015","514868"
"18050","2015","514869"
"18050","2015","514870"
"18050","2015","514871"
"24655","2015","514872"
"24655","2015","514873"
"24655","2015","514874"
"24655","2015","514875"
"11553","2015","514881"
"11553","2015","514882"
"11553","2015","514883"
"100","2015","514887"
"100","2015","514888"
"100","2015","514889"
"14919","2015","514890"
"14919","2015","514891"
"14919","2015","514892"
"4099","2015","514893"
"4099","2015","514894"
"4099","2015","514895"
"6798","2015","514896"
"6798","2015","514897"
"6798","2015","514898"
"6798","2015","514899"
"6798","2015","514900"
"855","2015","514906"
"855","2015","514907"
"855","2015","514908"
"1003","2015","514915"
"1003","2015","514916"
"1003","2015","514917"
"51034","2015","514918"
"51034","2015","514919"
"51034","2015","514920"
"18540","2015","514929"
"18540","2015","514930"
"18540","2015","514931"
"18540","2015","514932"
"48791","2015","514933"
"48791","2015","514934"
"48791","2015","514935"
"24990","2015","514936"
"24990","2015","514937"
"24990","2015","514938"
"24990","2015","514939"
"24990","2015","514940"
"24990","2015","514941"
"17623","2015","724709"
"46392","2015","725222"
"41289","2015","514942"
"41289","2015","514943"
"41289","2015","514944"
"6004","2015","514948"
"6004","2015","514949"
"6004","2015","514950"
"1024","2015","514951"
"1024","2015","514952"
"1024","2015","514953"
"18595","2015","514954"
"18595","2015","514955"
"18595","2015","514956"
"18595","2015","514957"
"47906","2015","514958"
"47906","2015","514959"
"47906","2015","514960"
"47906","2015","514961"
"47906","2015","514962"
"47906","2015","514963"
"48673","2015","514964"
"48673","2015","514965"
"48673","2015","514966"
"48673","2015","514967"
"48673","2015","514968"
"40196","2015","514969"
"40196","2015","514970"
"40196","2015","514971"
"6860","2015","515002"
"6860","2015","515003"
"6860","2015","515004"
"6860","2015","515005"
"6860","2015","515006"
"7169","2015","515007"
"7169","2015","515008"
"7169","2015","515009"
"7169","2015","515010"
"40538","2015","515011"
"40538","2015","515012"
"40538","2015","515013"
"40538","2015","515014"
"27623","2015","515015"
"27623","2015","515016"
"27623","2015","515017"
"45276","2015","515029"
"45276","2015","515030"
"45276","2015","515031"
"45276","2015","515032"
"45276","2015","515033"
"23","2015","515034"
"23","2015","515035"
"23","2015","515036"
"23","2015","515037"
"11120","2015","515043"
"11120","2015","515044"
"11120","2015","515045"
"11120","2015","515046"
"11120","2015","515047"
"11120","2015","515048"
"11120","2015","515049"
"11120","2015","515050"
"11120","2015","515051"
"42025","2015","515060"
"42025","2015","515061"
"42025","2015","515062"
"48797","2015","515063"
"48797","2015","515064"
"48797","2015","515065"
"20995","2015","515083"
"20995","2015","515084"
"20995","2015","515085"
"20995","2015","515086"
"47327","2015","515090"
"47327","2015","515091"
"47327","2015","515092"
"42717","2015","515093"
"42717","2015","515094"
"42717","2015","515095"
"42717","2015","515096"
"42717","2015","515097"
"27463","2015","515102"
"27463","2015","515103"
"27463","2015","515104"
"30797","2015","515113"
"30797","2015","515114"
"30797","2015","515115"
"30797","2015","515116"
"30797","2015","515117"
"4125","2015","515149"
"4125","2015","515150"
"4125","2015","515151"
"4125","2015","515152"
"18743","2015","515156"
"18743","2015","515157"
"18743","2015","515158"
"18743","2015","515159"
"18743","2015","515160"
"45118","2015","515172"
"45118","2015","515173"
"45118","2015","515174"
"42865","2015","515178"
"42865","2015","515179"
"42865","2015","515180"
"42865","2015","515181"
"6704","2015","515187"
"6704","2015","515188"
"6704","2015","515189"
"28237","2015","515190"
"28237","2015","515191"
"28237","2015","515192"
"25300","2015","515193"
"25300","2015","515194"
"25300","2015","515195"
"9800","2015","515199"
"9800","2015","515200"
"9800","2015","515201"
"9800","2015","515202"
"6032","2015","515203"
"6032","2015","515204"
"6032","2015","515205"
"6032","2015","515206"
"28452","2015","515207"
"28452","2015","515208"
"28452","2015","515209"
"8637","2015","515213"
"8637","2015","515214"
"8637","2015","515215"
"25854","2015","515216"
"25854","2015","515217"
"25854","2015","515218"
"25854","2015","515219"
"25854","2015","515220"
"381","2015","515232"
"381","2015","515233"
"381","2015","515234"
"381","2015","515235"
"381","2015","515236"
"381","2015","515237"
"28499","2015","724713"
"48799","2015","515254"
"48799","2015","515255"
"48799","2015","515256"
"25737","2015","515257"
"25737","2015","515258"
"25737","2015","515259"
"44297","2015","515260"
"44297","2015","515261"
"44297","2015","515262"
"7432","2015","515263"
"7432","2015","515264"
"7432","2015","515265"
"45056","2015","515266"
"45056","2015","515267"
"45056","2015","515268"
"45055","2015","515269"
"45055","2015","515270"
"45055","2015","515271"
"15703","2015","515275"
"15703","2015","515276"
"15703","2015","515277"
"15703","2015","515278"
"50255","2015","515279"
"50255","2015","515280"
"50255","2015","515281"
"50255","2015","515282"
"42191","2015","515290"
"42191","2015","515291"
"42191","2015","515292"
"42191","2015","515293"
"42191","2015","515294"
"395","2015","515298"
"395","2015","515299"
"395","2015","515300"
"395","2015","515301"
"50909","2015","515316"
"50909","2015","515317"
"50909","2015","515318"
"6001","2015","515322"
"6001","2015","515323"
"6001","2015","515324"
"9068","2015","515325"
"9068","2015","515326"
"9068","2015","515327"
"9068","2015","515328"
"9068","2015","515329"
"10989","2015","515330"
"10989","2015","515331"
"10989","2015","515332"
"17867","2015","515333"
"17867","2015","515334"
"17867","2015","515335"
"44671","2015","515341"
"44671","2015","515342"
"44671","2015","515343"
"25677","2015","515351"
"25677","2015","515352"
"25677","2015","515353"
"40593","2015","515354"
"40593","2015","515355"
"40593","2015","515356"
"40593","2015","515357"
"40593","2015","515358"
"40593","2015","515359"
"40593","2015","515360"
"16824","2015","515361"
"16824","2015","515362"
"16824","2015","515363"
"9206","2015","515364"
"9206","2015","515365"
"9206","2015","515366"
"41308","2015","515367"
"41308","2015","515368"
"41308","2015","515369"
"886","2015","515370"
"886","2015","515371"
"886","2015","515372"
"886","2015","515373"
"7467","2015","515385"
"7467","2015","515386"
"7467","2015","515387"
"7467","2015","515388"
"7467","2015","515389"
"39389","2015","515393"
"39389","2015","515394"
"39389","2015","515395"
"39389","2015","515396"
"39389","2015","515397"
"39389","2015","515398"
"1138","2015","515403"
"1138","2015","515404"
"1138","2015","515405"
"849","2015","515411"
"849","2015","515412"
"849","2015","515413"
"978","2015","515414"
"978","2015","515415"
"978","2015","515416"
"978","2015","515417"
"978","2015","515418"
"6736","2015","515425"
"6736","2015","515426"
"6736","2015","515427"
"25738","2015","515428"
"25738","2015","515429"
"25738","2015","515430"
"25738","2015","515431"
"545","2015","515432"
"545","2015","515433"
"6098","2015","515434"
"6098","2015","515435"
"6098","2015","515436"
"6098","2015","515437"
"27287","2015","515449"
"27287","2015","515450"
"27287","2015","515451"
"27287","2015","515452"
"25618","2015","515453"
"25618","2015","515454"
"25618","2015","515455"
"25618","2015","515456"
"25618","2015","515457"
"25618","2015","515458"
"25618","2015","515459"
"11233","2015","515460"
"11233","2015","515461"
"11233","2015","515462"
"6766","2015","515463"
"6766","2015","515464"
"6766","2015","515465"
"42915","2015","515470"
"42915","2015","515471"
"42915","2015","515472"
"42915","2015","515473"
"42915","2015","515474"
"6270","2015","515478"
"6270","2015","515479"
"6270","2015","515480"
"6270","2015","515481"
"6270","2015","515482"
"32958","2015","515492"
"32958","2015","515493"
"32958","2015","515494"
"32958","2015","515495"
"32958","2015","515496"
"45027","2015","515500"
"45027","2015","515501"
"45027","2015","515502"
"11413","2015","515509"
"11413","2015","515510"
"11413","2015","515511"
"11413","2015","515512"
"8420","2015","515513"
"8420","2015","515514"
"8420","2015","515515"
"8420","2015","515516"
"8420","2015","515517"
"8420","2015","515518"
"39517","2015","515523"
"39517","2015","515524"
"39517","2015","515525"
"5833","2015","515526"
"5833","2015","515527"
