"standalone_institution_id","student_hostel_id","survey_year"
"12837","193157","2015"
"12837","193158","2015"
"12890","193159","2015"
"3489","193160","2015"
"15455","193162","2015"
"15559","193163","2015"
"8135","193164","2015"
"6994","193165","2015"
"15494","193166","2015"
"15531","193167","2015"
"15175","193168","2015"
"15175","193169","2015"
"15061","193184","2015"
"15495","193185","2015"
"5347","193186","2015"
"15448","193187","2015"
"5362","193189","2015"
"5362","193190","2015"
"5362","193191","2015"
"14893","193192","2015"
"14893","193193","2015"
"2295","193198","2015"
"2295","193199","2015"
"15624","193202","2015"
"3494","193208","2015"
"3736","193209","2015"
"575","193210","2015"
"575","193211","2015"
"3528","193222","2015"
"12970","193223","2015"
"2357","193225","2015"
"3852","193229","2015"
"3852","193230","2015"
"13252","193231","2015"
"13252","193232","2015"
"13153","193233","2015"
"15566","193240","2015"
"3924","193241","2015"
"15586","193242","2015"
"15591","193243","2015"
"14090","193244","2015"
"2296","193245","2015"
"2296","193246","2015"
"2296","193247","2015"
"3726","193250","2015"
"3726","193251","2015"
"5316","193252","2015"
"15801","193255","2015"
"15801","193256","2015"
"5317","193261","2015"
"3698","193266","2015"
"3698","193267","2015"
"3698","193268","2015"
"3698","193269","2015"
"5276","193296","2015"
"15656","193308","2015"
"15588","193310","2015"
"5322","193313","2015"
"5322","193314","2015"
"15803","193317","2015"
"15803","193318","2015"
"13833","193319","2015"
"13833","193320","2015"
"50","193321","2015"
"50","193322","2015"
"3176","193331","2015"
"13102","193333","2015"
"15908","193337","2015"
"15733","193350","2015"
"3695","193355","2015"
"3695","193356","2015"
"14447","193357","2015"
"14447","193358","2015"
"14447","193359","2015"
"15031","193418","2015"
"15800","193419","2015"
"5705","193420","2015"
"5320","193421","2015"
"15547","193438","2015"
"15744","193463","2015"
"15236","193466","2015"
"7962","193467","2015"
"7962","193468","2015"
"15229","193475","2015"
"15229","193476","2015"
"3395","193477","2015"
"3395","193478","2015"
"4061","193483","2015"
"15878","193495","2015"
"15878","193496","2015"
"4676","193497","2015"
"4676","193498","2015"
"15372","193502","2015"
"15372","193503","2015"
"3867","193505","2015"
"12951","193506","2015"
"12951","193507","2015"
"1739","194167","2015"
"3487","193526","2015"
"13061","193528","2015"
"5584","193529","2015"
"15542","193535","2015"
"4859","193536","2015"
"4859","193537","2015"
"3454","193538","2015"
"2454","193542","2015"
"152","193543","2015"
"152","193544","2015"
"152","193545","2015"
"152","193546","2015"
"152","193547","2015"
"15385","193550","2015"
"15385","193551","2015"
"1162","193559","2015"
"15562","193560","2015"
"3294","193561","2015"
"5701","193562","2015"
"15047","193580","2015"
"15047","193581","2015"
"15606","193584","2015"
"15432","193585","2015"
"15432","193586","2015"
"15432","193587","2015"
"15432","193588","2015"
"3896","193591","2015"
"13062","193592","2015"
"13062","193593","2015"
"3550","193599","2015"
"1805","193602","2015"
"1805","193603","2015"
"1805","193604","2015"
"1805","193605","2015"
"14818","193606","2015"
"13356","193612","2015"
"15490","193613","2015"
"15809","193616","2015"
"15809","193617","2015"
"1161","193623","2015"
"1161","193624","2015"
"1834","193625","2015"
"1834","193626","2015"
"15590","193627","2015"
"15799","193628","2015"
"1864","193629","2015"
"1864","193630","2015"
"4773","193631","2015"
"1164","193641","2015"
"1164","193642","2015"
"4062","193643","2015"
"4062","193644","2015"
"3859","193647","2015"
"1979","193649","2015"
"1979","193650","2015"
"1979","193651","2015"
"1979","193652","2015"
"1979","193653","2015"
"1979","193654","2015"
"7351","193655","2015"
"7351","193656","2015"
"6996","193657","2015"
"556","193663","2015"
"4927","193668","2015"
"4927","193669","2015"
"15610","193674","2015"
"1824","193675","2015"
"1824","193676","2015"
"1174","193688","2015"
"1174","193689","2015"
"1174","193690","2015"
"1745","193696","2015"
"15194","193697","2015"
"15194","193698","2015"
"232","193704","2015"
"232","193705","2015"
"233","193716","2015"
"233","193717","2015"
"15427","193720","2015"
"15678","193721","2015"
"15678","193722","2015"
"15652","193723","2015"
"13080","193724","2015"
"13079","193725","2015"
"13274","193726","2015"
"15617","193727","2015"
"15653","193732","2015"
"15500","193736","2015"
"15500","193737","2015"
"15500","193738","2015"
"15463","193739","2015"
"15571","193769","2015"
"5713","193772","2015"
"5713","193773","2015"
"3473","193778","2015"
"3473","193779","2015"
"12994","193780","2015"
"12994","193781","2015"
"2090","193782","2015"
"2090","193783","2015"
"1547","193804","2015"
"13867","193805","2015"
"13867","193806","2015"
"13867","193807","2015"
"15921","193808","2015"
"14873","193810","2015"
"14873","193811","2015"
"584","193813","2015"
"8662","193829","2015"
"1980","193835","2015"
"13101","193836","2015"
"13117","193855","2015"
"1160","193856","2015"
"1160","193857","2015"
"13298","193871","2015"
"13298","193872","2015"
"12934","193873","2015"
"13856","193874","2015"
"3672","193875","2015"
"3672","193876","2015"
"13043","193879","2015"
"3451","193880","2015"
"12977","193881","2015"
"12978","193884","2015"
"13198","193888","2015"
"12941","193893","2015"
"12979","193894","2015"
"3667","193896","2015"
"15644","193897","2015"
"4592","193898","2015"
"13015","193904","2015"
"15486","193905","2015"
"15680","193909","2015"
"15556","193913","2015"
"4814","193925","2015"
"4513","193938","2015"
"2525","193941","2015"
"4696","193942","2015"
"4696","193943","2015"
"1948","193961","2015"
"1948","193962","2015"
"15429","193965","2015"
"13796","193983","2015"
"13796","193984","2015"
"3485","193986","2015"
"3630","193987","2015"
"14085","193991","2015"
"14085","193992","2015"
"15942","193997","2015"
"15942","193998","2015"
"15931","193999","2015"
"15931","194000","2015"
"3516","194001","2015"
"5594","194002","2015"
"5594","194003","2015"
"15456","194004","2015"
"15616","194005","2015"
"15446","194008","2015"
"3855","194009","2015"
"3855","194010","2015"
"3855","194011","2015"
"15668","194012","2015"
"15595","194013","2015"
"15595","194014","2015"
"15437","194032","2015"
"15539","194038","2015"
"1700","194039","2015"
"1700","194040","2015"
"1701","194041","2015"
"1701","194042","2015"
"10542","194043","2015"
"15434","194046","2015"
"1806","194048","2015"
"1806","194049","2015"
"15670","194057","2015"
"15128","194060","2015"
"15128","194061","2015"
"2157","194063","2015"
"15474","194064","2015"
"3853","194065","2015"
"4071","194067","2015"
"4071","194068","2015"
"4232","194069","2015"
"4232","194070","2015"
"2097","194071","2015"
"3705","194077","2015"
"3705","194078","2015"
"3705","194079","2015"
"1711","194080","2015"
"1711","194081","2015"
"15664","194168","2015"
"15664","194169","2015"
"15505","194172","2015"
"3592","194201","2015"
"3901","194202","2015"
"3466","194204","2015"
"14119","194205","2015"
"1556","194207","2015"
"15625","194231","2015"
"15592","194232","2015"
"1643","194233","2015"
"15657","194237","2015"
"15441","194242","2015"
"15440","194249","2015"
"3945","194250","2015"
"2238","194259","2015"
"2238","194260","2015"
"1796","194264","2015"
"1796","194265","2015"
"1796","194266","2015"
"1796","194267","2015"
"4873","194268","2015"
"4873","194269","2015"
"15943","194270","2015"
"15943","194271","2015"
"3969","194272","2015"
