"standalone_institution_id","survey_year","non_teaching_staff_count_id"
"9293","2015","482176"
"3242","2015","482198"
"3242","2015","482199"
"2487","2015","482200"
"2487","2015","482201"
"2487","2015","482202"
"2487","2015","482203"
"1860","2015","482215"
"13308","2015","482239"
"13308","2015","482240"
"2031","2015","482246"
"2031","2015","482247"
"2031","2015","482248"
"2031","2015","482249"
"12300","2015","482271"
"12300","2015","482272"
"1385","2015","482285"
"1385","2015","482286"
"1928","2015","482287"
"1928","2015","482288"
"1928","2015","482289"
"1928","2015","482290"
"1928","2015","482291"
"1928","2015","482292"
"1928","2015","482293"
"4613","2015","482319"
"2839","2015","482417"
"2839","2015","482418"
"2839","2015","482419"
"4557","2015","482425"
"14171","2015","482441"
"14171","2015","482442"
"14171","2015","482443"
"14171","2015","482444"
"3293","2015","482445"
"3293","2015","482446"
"2506","2015","482465"
"9395","2015","482505"
"9395","2015","482506"
"9395","2015","482507"
"1021","2015","482508"
"1021","2015","482509"
"12673","2015","482553"
"12673","2015","482554"
"12673","2015","482555"
"12673","2015","482556"
"4709","2015","482562"
"4709","2015","482563"
"4709","2015","482564"
"4709","2015","482565"
"1191","2015","482579"
"567","2015","482585"
"567","2015","482586"
"567","2015","482587"
"15239","2015","482597"
"15239","2015","482598"
"2442","2015","482622"
"2442","2015","482623"
"2442","2015","482624"
"2442","2015","482625"
"13438","2015","482645"
"3754","2015","482646"
"4150","2015","482647"
"4150","2015","482648"
"4150","2015","482649"
"4150","2015","482650"
"4150","2015","482651"
"4595","2015","482661"
"8895","2015","482667"
"8895","2015","482668"
"8895","2015","482669"
"8895","2015","482670"
"8895","2015","482671"
"10257","2015","482759"
"2489","2015","482795"
"2489","2015","482796"
"2489","2015","482797"
"1002","2015","482800"
"1002","2015","482801"
"1002","2015","482802"
"6598","2015","482812"
"6598","2015","482813"
"6598","2015","482814"
"6598","2015","482815"
"9162","2015","482832"
"9162","2015","482833"
"3797","2015","482871"
"5231","2015","482921"
"5231","2015","482922"
"3002","2015","482967"
"3002","2015","482968"
"5451","2015","482994"
"5451","2015","482995"
"5451","2015","482996"
"5451","2015","482997"
"5451","2015","482998"
"2601","2015","483001"
"2601","2015","483002"
"2601","2015","483003"
"3163","2015","483018"
"3163","2015","483019"
"14601","2015","483041"
"14601","2015","483042"
"14460","2015","483072"
"14460","2015","483073"
"15281","2015","483124"
"2509","2015","483138"
"2509","2015","483139"
"2509","2015","483140"
"3864","2015","483155"
"3864","2015","483156"
"15261","2015","483160"
"15261","2015","483161"
"2858","2015","483211"
"2858","2015","483212"
"2858","2015","483213"
"2858","2015","483214"
"2858","2015","483215"
"2858","2015","483216"
"2858","2015","483217"
"2595","2015","483242"
"2595","2015","483243"
"2595","2015","483244"
"2595","2015","483245"
"8929","2015","483288"
"9062","2015","483291"
"9062","2015","483292"
"9062","2015","483293"
"1176","2015","483309"
"1176","2015","483310"
"1176","2015","483311"
"1176","2015","483312"
"4511","2015","483319"
"9985","2015","483332"
"9985","2015","483333"
"9985","2015","483334"
"3985","2015","483339"
"3985","2015","483340"
"14919","2015","483369"
"14919","2015","483370"
"14919","2015","483371"
"14919","2015","483372"
"14919","2015","483373"
"3200","2015","483377"
"3200","2015","483378"
"3200","2015","483379"
"10934","2015","483389"
"10934","2015","483390"
"9407","2015","483412"
"3866","2015","483420"
"3866","2015","483421"
"3866","2015","483422"
"15081","2015","483430"
"9696","2015","483439"
"9085","2015","483478"
"9085","2015","483479"
"9085","2015","483480"
"3209","2015","483508"
"3209","2015","483509"
"12194","2015","483528"
"12194","2015","483529"
"75","2015","483552"
"75","2015","483553"
"75","2015","483554"
"75","2015","483555"
"75","2015","483556"
"75","2015","483557"
"75","2015","483558"
"75","2015","483559"
"994","2015","483596"
"994","2015","483597"
"13916","2015","483599"
"13916","2015","483600"
"13916","2015","483601"
"792","2015","483604"
"792","2015","483605"
"9521","2015","483621"
"9197","2015","483668"
"9197","2015","483669"
"13884","2015","483674"
"13884","2015","483675"
"13884","2015","483676"
"10187","2015","483680"
"10187","2015","483681"
"8829","2015","483703"
"8829","2015","483704"
"8829","2015","483705"
"5981","2015","483717"
"15105","2015","483745"
"15105","2015","483746"
"1487","2015","483747"
"1199","2015","483775"
"6038","2015","483840"
"15006","2015","483841"
"15006","2015","483842"
"12644","2015","483847"
"12644","2015","483848"
"13753","2015","483889"
"13753","2015","483890"
"13753","2015","483891"
"9773","2015","483905"
"10976","2015","483940"
"10976","2015","483941"
"10976","2015","483942"
"9335","2015","483977"
"9715","2015","484011"
"9599","2015","484039"
"9599","2015","484040"
"9599","2015","484041"
"13801","2015","484044"
"13801","2015","484045"
"13801","2015","484046"
"545","2015","484047"
"545","2015","484048"
"545","2015","484049"
"545","2015","484050"
"545","2015","484051"
"950","2015","484057"
"7419","2015","484115"
"7419","2015","484116"
"7419","2015","484117"
"2757","2015","484151"
"2757","2015","484152"
"2757","2015","484153"
"2757","2015","484154"
"2757","2015","484155"
"2757","2015","484156"
"976","2015","484160"
"976","2015","484161"
"976","2015","484162"
"976","2015","484163"
"4008","2015","484197"
"4008","2015","484198"
"3085","2015","484221"
"3085","2015","484222"
"3085","2015","484223"
"3085","2015","484224"
"13976","2015","484228"
"2881","2015","484265"
"2881","2015","484266"
"2881","2015","484267"
"15250","2015","484285"
"15250","2015","484286"
"6593","2015","484305"
"12308","2015","484325"
"3240","2015","484358"
"5251","2015","484401"
"248","2015","484478"
"1529","2015","484522"
"7919","2015","484544"
"4425","2015","484567"
"1390","2015","484570"
"1390","2015","484571"
"1390","2015","484572"
"14525","2015","484620"
"12868","2015","484621"
"12868","2015","484622"
"10218","2015","484623"
"15076","2015","484633"
"15076","2015","484634"
"15076","2015","484635"
"15076","2015","484636"
"5261","2015","484639"
"3319","2015","484665"
"1817","2015","484667"
"1817","2015","484668"
"1817","2015","484669"
"1817","2015","484670"
"9779","2015","484708"
"15200","2015","484713"
"4497","2015","484736"
"7388","2015","484741"
"7388","2015","484742"
"9068","2015","484790"
"9289","2015","484832"
"7902","2015","484915"
"3957","2015","484941"
"3957","2015","484942"
"3957","2015","484943"
"2462","2015","484953"
"2462","2015","484954"
"1236","2015","484958"
"624","2015","484966"
"624","2015","484967"
"5368","2015","485003"
"5368","2015","485004"
"10985","2015","485006"
"10985","2015","485007"
"7425","2015","485047"
"7425","2015","485048"
"7425","2015","485049"
"7425","2015","485050"
"7425","2015","485051"
"3009","2015","485070"
"3009","2015","485071"
"3009","2015","485072"
"13899","2015","485109"
"5247","2015","485129"
"1305","2015","485132"
"1305","2015","485133"
"1305","2015","485134"
"10453","2015","485141"
"10453","2015","485142"
"7363","2015","485147"
"3025","2015","485160"
"3954","2015","485192"
"15018","2015","485209"
"9361","2015","485222"
"9361","2015","485223"
"9361","2015","485224"
"14567","2015","485234"
"14567","2015","485235"
"14567","2015","485236"
"14567","2015","485237"
"15112","2015","485247"
"15112","2015","485248"
"15112","2015","485249"
"2460","2015","485276"
"2460","2015","485277"
"9200","2015","485317"
"9200","2015","485318"
"9200","2015","485319"
"9200","2015","485320"
"10344","2015","485350"
"14659","2015","485364"
"13936","2015","485377"
"13936","2015","485378"
"2745","2015","485386"
"2745","2015","485387"
"2745","2015","485388"
"15167","2015","485413"
"15167","2015","485414"
"13467","2015","485419"
"13467","2015","485420"
"13467","2015","485421"
"1135","2015","485436"
"1135","2015","485437"
"1135","2015","485438"
"6456","2015","485439"
"1308","2015","485473"
"1308","2015","485474"
"1308","2015","485475"
"1308","2015","485476"
"13324","2015","485526"
"13324","2015","485527"
"1118","2015","485545"
"1118","2015","485546"
"1118","2015","485547"
"10945","2015","485548"
"10945","2015","485549"
"12196","2015","485592"
"12196","2015","485593"
"14149","2015","485594"
"14149","2015","485595"
"14149","2015","485596"
"1436","2015","485616"
"1436","2015","485617"
"1419","2015","485646"
"1419","2015","485647"
"1419","2015","485648"
"1419","2015","485649"
"1419","2015","485650"
"2363","2015","485666"
"2363","2015","485667"
"2363","2015","485668"
"10907","2015","485678"
"10907","2015","485679"
"10907","2015","485680"
"5387","2015","485692"
"9460","2015","485700"
"9406","2015","485751"
"9406","2015","485752"
"9406","2015","485753"
"4193","2015","485754"
"4193","2015","485755"
"4193","2015","485756"
"4193","2015","485757"
"4193","2015","485758"
"15207","2015","485778"
"15207","2015","485779"
"9705","2015","485781"
"10799","2015","485794"
"10799","2015","485795"
"10799","2015","485796"
"10799","2015","485797"
"10799","2015","485798"
"8775","2015","485846"
"8775","2015","485847"
"8775","2015","485848"
"6105","2015","485853"
"681","2015","485868"
"681","2015","485869"
"681","2015","485870"
"8777","2015","485872"
"8777","2015","485873"
"8777","2015","485874"
"14909","2015","485893"
"14443","2015","485894"
"14443","2015","485895"
"14443","2015","485896"
"6098","2015","485916"
"6098","2015","485917"
"12935","2015","485927"
"12935","2015","485928"
"12935","2015","485929"
"9331","2015","485936"
"9331","2015","485937"
"9331","2015","485938"
"14962","2015","485948"
"14962","2015","485949"
"543","2015","485974"
"543","2015","485975"
"543","2015","485976"
"5220","2015","485996"
"5220","2015","485997"
"14582","2015","486017"
"14582","2015","486018"
"689","2015","486054"
"689","2015","486055"
"5714","2015","486056"
"5714","2015","486057"
"2913","2015","486074"
"14450","2015","486094"
"14450","2015","486095"
"15218","2015","486123"
"12836","2015","486155"
"12836","2015","486156"
"12836","2015","486157"
"6505","2015","486158"
"7371","2015","486159"
"7371","2015","486160"
"14752","2015","486172"
"14752","2015","486173"
"14752","2015","486174"
"3122","2015","486181"
"9762","2015","486186"
"1290","2015","486188"
"1290","2015","486189"
"4507","2015","486197"
"2446","2015","486227"
"2446","2015","486228"
"2446","2015","486229"
"2446","2015","486230"
"1100","2015","486246"
"1100","2015","486247"
"9563","2015","486255"
"9563","2015","486256"
"6160","2015","486267"
"15243","2015","486303"
"10974","2015","486321"
"10974","2015","486322"
"10974","2015","486323"
"4172","2015","486331"
"978","2015","486397"
"978","2015","486398"
"978","2015","486399"
"6858","2015","486400"
"6858","2015","486401"
"6858","2015","486402"
"1748","2015","486429"
"5278","2015","486430"
"1250","2015","486465"
"1250","2015","486466"
"1250","2015","486467"
"1250","2015","486468"
"12737","2015","486474"
"12737","2015","486475"
"12737","2015","486476"
"12737","2015","486477"
"8253","2015","486478"
"5531","2015","486524"
"5531","2015","486525"
"14924","2015","486559"
"4526","2015","486560"
"1533","2015","486607"
"1533","2015","486608"
"1533","2015","486609"
"1533","2015","486610"
"1533","2015","486611"
"3213","2015","486626"
"3213","2015","486627"
"3213","2015","486628"
"3869","2015","486629"
"3869","2015","486630"
"1230","2015","486662"
"1230","2015","486663"
"533","2015","486676"
"533","2015","486677"
"533","2015","486678"
"1112","2015","486689"
"12692","2015","486705"
"12692","2015","486706"
"9404","2015","486749"
"12117","2015","486768"
"5436","2015","486769"
"9870","2015","486785"
"9870","2015","486786"
"3676","2015","486799"
"4629","2015","486814"
"4541","2015","486829"
"10926","2015","486834"
"10926","2015","486835"
"10926","2015","486836"
"10926","2015","486837"
"3288","2015","486839"
"3288","2015","486840"
"3288","2015","486841"
"3288","2015","486842"
"3288","2015","486843"
"3288","2015","486844"
"3432","2015","486848"
"3432","2015","486849"
"2861","2015","486850"
"2861","2015","486851"
"2861","2015","486852"
"6389","2015","486879"
"6389","2015","486880"
"9922","2015","486884"
"4612","2015","486931"
"8351","2015","486933"
"1422","2015","486966"
"1422","2015","486967"
"1422","2015","486968"
"1405","2015","486984"
"4551","2015","487008"
"2071","2015","487049"
"2071","2015","487050"
"2071","2015","487051"
"4691","2015","487062"
"4691","2015","487063"
"4691","2015","487064"
"5243","2015","487071"
"9123","2015","487072"
"9123","2015","487073"
"5507","2015","487107"
"5507","2015","487108"
"15118","2015","487111"
"2396","2015","487154"
"2120","2015","487159"
"2120","2015","487160"
"15234","2015","487221"
"5230","2015","487241"
"3312","2015","487307"
"3312","2015","487308"
"3312","2015","487309"
"8691","2015","487310"
"8691","2015","487311"
"8691","2015","487312"
"5563","2015","487320"
"5563","2015","487321"
"4411","2015","487390"
"4411","2015","487391"
"4411","2015","487392"
"922","2015","487398"
"922","2015","487399"
"922","2015","487400"
"922","2015","487401"
"4609","2015","487442"
"4609","2015","487443"
"5407","2015","487484"
"3370","2015","487491"
"3370","2015","487492"
"5239","2015","487504"
"4571","2015","487512"
"10946","2015","487534"
"10946","2015","487535"
"10946","2015","487536"
"10946","2015","487537"
"10946","2015","487538"
"4581","2015","487577"
"4581","2015","487578"
"3576","2015","487627"
"3576","2015","487628"
"3576","2015","487629"
"9113","2015","487633"
"9101","2015","487635"
"9101","2015","487636"
"9101","2015","487637"
"5965","2015","487720"
"546","2015","487722"
"546","2015","487723"
"546","2015","487724"
"546","2015","487725"
"2521","2015","487732"
"2521","2015","487733"
"9722","2015","487735"
"9722","2015","487736"
"3622","2015","487782"
"4850","2015","487831"
"4850","2015","487832"
"4850","2015","487833"
"7817","2015","487842"
"11141","2015","487891"
"15170","2015","487899"
"15170","2015","487900"
"1022","2015","487929"
"1022","2015","487930"
"1022","2015","487931"
"8030","2015","487940"
"8030","2015","487941"
"3632","2015","487945"
"3632","2015","487946"
"3632","2015","487947"
"3624","2015","487963"
"12151","2015","487984"
"5259","2015","487985"
"2190","2015","488045"
"3351","2015","488046"
"3351","2015","488047"
"3351","2015","488048"
"3351","2015","488049"
"3351","2015","488050"
"953","2015","488068"
"3518","2015","488102"
"12274","2015","488160"
"12274","2015","488161"
"12274","2015","488162"
"12273","2015","488184"
"12273","2015","488185"
"3468","2015","488189"
"1271","2015","488224"
"1271","2015","488225"
"4198","2015","488232"
"12792","2015","488236"
"13879","2015","488243"
"15219","2015","488276"
"2289","2015","488278"
"12562","2015","488290"
"12562","2015","488291"
"4637","2015","488293"
"2265","2015","488368"
"2265","2015","488369"
"2265","2015","488370"
"2265","2015","488371"
"10774","2015","488372"
"9497","2015","488434"
"1435","2015","488435"
"713","2015","488436"
"713","2015","488437"
"713","2015","488438"
"5228","2015","488446"
"3120","2015","488452"
"3120","2015","488453"
"3120","2015","488454"
"5549","2015","488462"
"5549","2015","488463"
"5549","2015","488464"
"4083","2015","488510"
"4241","2015","488536"
"4241","2015","488537"
"4241","2015","488538"
"11131","2015","488547"
"14176","2015","488549"
"14176","2015","488550"
"7400","2015","488573"
"5355","2015","488593"
"5355","2015","488594"
"7998","2015","488628"
"1220","2015","488629"
"1220","2015","488630"
"1220","2015","488631"
"1220","2015","488632"
"3149","2015","488777"
"3149","2015","488778"
"3149","2015","488779"
