"id","intake_capacity","name","students_residing","type_id"
"150634","280","JG Ladies Hostel, Ahmedabad","90","2"
"169497","24","sri badrinath govt. sanskrit mahavidyalaya hostel","48","1"
"180908","250","Nargund Boys Hostel","190","1"
"160358","120","LADIES HOSTEL-III","126","2"
"161562","50","S.G.M POLYTECHNIC HOSTEL","50","1"
"166741","135","Lord Mahavira Girls Hostel - A","125","2"
"176211","80","B Block","50","1"
"168288","50","Sarah Hostel","0","2"
"157126","100","Girls Hostel","0","2"
"172405","100","Block H","56","1"
"175474","160","St.Berkman's","148","1"
"154669","25","D.ed. Boys Hostel","10","1"
"184841","25","Agricultural Polytechnic, Kadapa","16","1"
"163131","100","KAMLA GIRLS HOSTEL","30","2"
"169637","80","Hostel No. 2","110","2"
"177276","150","GH","130","2"
"189092","160","Porunai illam","150","1"
"183506","100","Department of Social Work Hostel","98","3"
"151332","266","VCT GIRLS HOSTEL","50","2"
"177375","60","Kuniamuthur Boys hostel","12","1"
"177896","150","Hostel No - 25","110","2"
"194224","100","Weinia","0","1"
"169324","100","Women's Hostel","135","2"
"173810","125","BOYS HOSTEL 2","0","1"
"165016","105","Gayatri-2","102","2"
"191361","100","BMCHRC GIRLS HOSTEL","63","2"
"153405","100","SHIVNERI FOUNDATION,KHANAPUR","0","2"
"155061","25","Grow More Girls Hostel","1","2"
"182103","350","KVGMC Womens Hostel,Sullia","300","2"
"175697","500","KANYA GURUKUL MAHAVIDHYALAYA HATHRAS","220","2"
"165052","392","MGM Medical College Girls Hostel","235","2"
"167869","20","Sazolie College Boys Hostel","11","1"
"161736","40","chitale vasatiguha,karvenagar pune","15","2"
"152445","19","ARIBAS Boys Hostel","19","1"
"190429","135","Baba Banda Bahadur","130","2"
"166503","10","Girls Hostel","0","2"
"154393","100","Rayburn Integrated Home","100","3"
"189843","80","JANAKI GIRLS HOSTEL","30","2"
"193024","150","Bachelor's accommodation","150","3"
"167052","250","Saraswatihostel 1","178","2"
"149193","150","Ashokrao Mane Boys Hostel","75","1"
"172704","30","Musaliar Mens Hostel","4","1"
"174320","255","Vishwakarma Hostel","200","1"
"163600","150","HOSTEL B","0","2"
"192569","120","Girls Hostel","34","2"
"187491","108","Sahyadri4","1","1"
"164051","50","Shree S.R.Chaudhari Girls Hostel","19","2"
"150510","200","pt j.r govt poly tech boys","55","1"
"190821","150","Pruthviraj Deshmukh Institute of Nursing Hostel","150","2"
"164538","54","Shivani BOYS HOSTEL","54","1"
"180450","480","Girls Hostel","193","2"
"150543","320","Girls Hostel Number - 01","30","2"
"163091","100","Teekmani (Built in college)","50","1"
"174473","40","BOYS HOSTEL","0","1"
"155383","150","MTM COLLEGE BOYS HOSTEL","52","1"
"182138","196","Hostel - IV","188","1"
"171058","50","Hostel-5","26","2"
"187113","25","LADIES HOSTEL - II","4","2"
"163025","50","BOYS HOSTEL","32","1"
"188411","100","Regional Dental College Girls Hostel","105","2"
"164829","20","IPSAR GIRLS HOSTEL","4","2"
"167890","100","BOYS HOSTEL - 2","100","1"
"191971","50","COLLEGE HOSTEL","5","1"
"161724","40","GIRLS HOSTEL","0","2"
"168829","50","boys hostel","4","1"
"184201","20","Boys Hostel","0","1"
"193999","15","BOYS","3","1"
"185049","200","Gentry Mens hostel","123","1"
"152320","60","Women's Hostel","0","2"
"155969","74","Venus House","68","2"
"169282","250","SIR MVIT LADIES HOSTEL - BLOCK 1","215","2"
"177080","100","Student's Hostel","90","1"
"174795","95","Sancheti Girls Hostel","95","2"
"161414","100","SM LINGAPPA CHARITABLE TRUST","2","3"
"150716","60","VIVEKANANDA BOYS HOSTEL","39","1"
"154164","144","Abhinandan","122","1"
"153431","150","JAWAHAR BOYS HOSTEL","120","1"
"164497","20","Parimala School  of Nursing","34","2"
"175948","100","GSMIT Girls Hostel","50","2"
"183995","164","Hostel No. 1","160","2"
"185678","150","SRIT-BOYS","182","1"
"187369","84","NIT Manipur Boys Hostel No.2","80","1"
"172043","100","Chaitaya Boys Hosel","65","1"
"154305","100","saikrupa hostel","0","1"
"188834","120","JSPM GIRLS HOSTEL","120","2"
"149700","50","Laxmi Sadan","0","1"
"176835","75","MES Institute of Health Sciences, Girls Hostel","73","2"
"172035","200","New Boys Hostel II","180","1"
"184072","30","GOVT.COLLEGE HOSTEL KOTTAYAM FOR WOMEN","45","2"
"150925","70","GITANJALI HOSTEL(BOYS)","46","1"
"171863","300","block 1","150","1"
"189644","195","Mata Khivi Girls Hostel","75","2"
"162045","50","INDRA GANDHI GIRLS HOSTEL","2","2"
"157182","50","Gourishankar Hostel","11","1"
"162932","30","GIRL'S HOSTEL-1","27","2"
"174749","160","Girls Hostel, Kakkanad campus","118","2"
"185465","200","SHIVDARSHAN BOYS HOSTEL","10","1"
"183389","120","Sandip Foundation (G2)","117","2"
"164066","20","KCE Society's hostel","3","2"
"183605","50","GAJANAN COMPLEX","40","1"
"153779","50","MIT Girls Hostel","30","2"
"159958","108","D-5","105","1"
"152337","12","SOU. SUSHILA DANCHAND GHODAWAT CHARITABLE TRUSTS","12","1"
"153327","100","KC College of Education","4","2"
"191817","250","Shriram Parisar","200","1"
"170019","45","Bahona College Girls' Hostel","45","2"
"181623","500","Sree Vidyanikethan educational institute boys hostel","50","1"
"177478","300","Ch. Ranbir Singh Bhawan","300","1"
"177243","350","Boys Hostel B","311","1"
"183515","70","Savitri","18","2"
"193731","200","Girls Hostel","19","2"
"191899","17","AASTHA HOSTEL","10","2"
"188643","200","Subhishi Girls Hostel","130","2"
"158454","30","SHREE SAURASHTRA PATEL SEWA SAMAJ, ELLISBRIDGE, AHMEDABAD","0","1"
"171165","12","WB 194","12","1"
"150524","20","Bhawanand Hostel","20","2"
"151846","60","AIMS GIRLS HOSTEL","40","2"
"192303","120","Sarojini Naidu Girls Hostel","88","2"
"155483","30","College Hostel","1","1"
"176959","180","C.R Hostel","150","1"
"162638","500","KPBNI, CAMPUS","0","2"
"154883","118","Girls Hostel","6","2"
"162968","220","Hostel-3","219","1"
"166151","40","DOON GIRLS HOSTEL","25","2"
"164814","240","Pragathi","121","2"
"175666","50","Boys Hostel","42","1"
"183196","700","Boys Hostel","99","1"
"170907","100","Servite Hostel for Women, Thogamalai","26","2"
"175225","200","Shekhawati Hostel","175","1"
"155972","112","Jupiter House","107","1"
"168477","24","Kamla Nehru Girls College Hostel DAMOH","24","2"
"191916","351","Godavari","350","2"
"163071","220","F N HOSTEL","217","2"
"183719","450","SWAMI VIVEKANAND","450","1"
"171153","112","Hostel 3","112","1"
"166739","170","Subhash Hostal","135","1"
"158089","72","Vindhya Hostel","20","1"
"164809","240","Government Quarters","188","2"
"177451","54","ANNIE BESANT HOSTEL","48","2"
"187867","180","florence hostel","111","2"
"178875","50","General Boys Hostel","7","1"
"185165","120","Matha College of Technology","30","2"
"158897","36","Girls hostel","0","2"
"180761","122","Ladies Hostel No.2","2","2"
"154500","50","Boys Hostel","2","1"
"156510","250","PG Hostel","0","2"
"171996","63","N.D.H.","61","1"
"173195","40","BOYS HOSTEL","30","1"
"168948","160","Boys Hostel","130","1"
"168076","100","TJS","78","1"
"184764","150","student nurse hostel","118","2"
"179048","64","L Ashiwini","60","2"
"163558","50","CH. RAM SINGH HOSTEL","30","2"
"189468","10","SIVAGAMI AMMAL","0","2"
"150273","300","Kamala Nehru College Hostel For Women, Shivamogga","290","2"
"168202","100","Student Hostel","0","2"
"178469","30","KLES Institute of Nursing Sciences Ladies Hostel, Hubli","23","2"
"174619","30","H.C.D.G College Girls Hostel","0","2"
"180986","90","Boys","52","1"
"191561","30","Agnihotri Girsls Hostel, Wardha","25","2"
"160084","100","hindu boys hostel","28","1"
"168903","200","Jasper","188","1"
"178427","70","Boys Hostel_B","110","1"
"158957","228","Hostel for Boys","0","1"
"165986","340","SAC Hostel","228","1"
"164188","60","NURSES HOSTEL, GPST CAMPUS","60","2"
"160132","222","Kumareshwar Boys Hostel","222","1"
"177582","250","Tungabadhra","350","1"
"186969","258","H Block UG Boys SMBCH","258","1"
"193048","50","BIHOP ARULSWAMY HOSTEL","30","2"
"173722","75","Vivekanandha Hostel","0","1"
"179582","300","Rajendra","20","1"
"193594","220","GSRM girls hostel Sainik, Lucknow","25","2"
"168824","200","Campus hostel","195","1"
"165861","120","Girl's Hostel","115","2"
"185858","44","D","44","1"
"182583","84","Residents Girls Hostel No.III","20","2"
"164417","192","Boys Hostel No. 1","126","1"
"187584","60","Boys Hostel","0","1"
"171142","183","Rock Hostel","107","1"
"191462","230","Girls Hostel","196","2"
"193224","10","St. Wilfred's Hostel","1","1"
"152005","35","H-4","26","2"
"192638","40","haritha boys hostel","25","1"
"170348","50","BOY HOSTEL","0","1"
"159894","96","Girl's Hostel","90","2"
"159037","420","Tagore Hostel","390","1"
"192774","45","Boys Hostel no 1","45","1"
"183612","105","Boy's hostel","105","1"
"166918","70","Kalindi","90","1"
"187753","96","Dr. M.S.I.T, Haldia Boys Hostel","67","1"
"164673","25","Ettumanoorappan College Women's Hostel","24","2"
"180645","120","Alaknanda Bhawan","141","2"
"186571","100","Girls Hostel","8","2"
"192447","520","S.B.M.N. HOSTEL-II","2","2"
"174770","45","Mahila Sadan","30","2"
"175613","50","BIT HOSTEL","0","2"
"187064","300","BOYS HOSTEL","0","1"
"152202","40","B1","40","1"
"190552","80","Mahanadi Hostel","80","2"
"188516","25","VPS Hostel","0","2"
"181221","130","Ganpati Boys Hostel 2","92","1"
"151636","5","Square Hostel","0","2"
"164680","240","BIMR NURSING COLLEGE GIRLS HOSTEL","220","2"
"174550","55","DR.D.Y.PATIL COLLEGE HOSTEL - ON RENT AGREEMENT","53","1"
"180199","304","Boys Hostel","281","1"
"177931","100","J.K.Womaen's hostel","100","2"
"148897","500","BOYS HOSTEL","193","1"
"158776","15","Mahatma Tyotiba Phule","8","1"
"164948","26","laws","18","1"
"168151","50","Rajiv Gandhi Shikshana Samsthe Ron","2","2"
"175814","30","girls","0","2"
"181300","125","Girls Hostel","62","2"
"163590","254","Pratibha Girls Hostel","254","2"
"180093","80","Mata Gujri Hostel","40","2"
"157948","30","Saltora b. Ed. College Boys Hostel","25","1"
"185982","750","Pabcet Boys Hostel","420","1"
"185922","22","Type-II B-2","22","2"
"159818","30","SHREE B.D.BARAD A.N.M.SCHOOL-KODINAR","0","2"
"179077","80","B.H. No.3","95","1"
"158098","120","TSRDAM-BH1","0","1"
"162148","60","RADHE HOSTEL","30","2"
"160812","12","Demow College Tea Tribe Hostel","12","1"
"166143","250","LOURDU MATHA GIRLS HOSTEL","200","2"
"167143","120","Meera Bai Girls Hostel","65","2"
"174591","200","WOMEN'S HOSTEL","200","2"
"194134","565","Boys Hostel 7","537","1"
"178935","20","SRI SAKTHI AMMA INSTITUTE OF ALLIED HEALTH SCIENCE GIRLS","20","2"
"177548","165","BVC Girls Hostel","91","2"
"149011","15","VITTHALRAO DESHMUKH ADDHYAPAK VIDYALAYA HOSTEL","5","2"
"168098","72","Grils Hostel2","72","2"
"185185","100","Social Welfare Hostel","25","1"
"193523","100","VINDHYA GIRLS HOSTEL","56","2"
"156108","50","Dnyanganga Girls Hostel","0","2"
"190264","20","kpcp girls hostel","16","2"
"158407","200","Nilagiri","200","1"
"165367","87","Basanti Devi","69","2"
"167862","60","G.R.Damodaran Academy of Management","31","1"
"166636","232","Silver Jubilee","232","1"
"154109","40","NAZRUL BHAVAN","14","2"
"177535","20","Bamunimaidam Boys Hostel","12","1"
"184687","30","KNN GIRLS HOSTEL -3","13","2"
"148480","60","ACS COLLEGE BOYS HOSTEL","50","1"
"174579","128","Silver Oaks Nursing Student's Hostel","94","2"
"183672","100","sree rama1","50","1"
"182585","69","Residents Boys Hostel No.V","0","1"
"184162","153","J.B. Hostel","142","1"
"159436","1100","MTS. D. B. PATEL EDUCATION TRUSTMANAGED GIRLS HOSTEL ATKOT","2","2"
"160651","100","Girls Hostel","16","2"
"162199","75","Indo Asian Women's Hostel","20","2"
"188898","70","Girls","70","2"
"160197","75","Ladies Hostel","10","2"
"187128","80","Gowthami","60","2"
"181128","100","Ponnaiyaru Illam","91","1"
"176196","50","MES KALLADI COLLEGE,MEN'S HOSTEL2","20","1"
"193759","546","HOSTEL NO. 5","460","1"
"165215","48","Govt. Girls College Chittorgarh","0","2"
"153646","180","Harvey House I","180","1"
"160341","150","GIRLS","50","2"
"178928","30","M S Hostel","23","1"
"156524","50","Sarswati Gram Vidyapih Hostel","0","1"
"174653","48","Sumitranandan Pant Hostel","16","1"
"187039","40","BOYS HOSTEL","20","1"
"155119","100","Grow More Hostel","0","1"
"155299","100","Boys Hostel","93","1"
"155393","380","BOYS HOSTEL","331","1"
"176585","180","Boys Hostel","169","1"
"161537","40","Boys Hostel-Shree Devi Boys Hostel","11","1"
"175209","5","SKE SOCIETY'S GIRLS HOSTEL","2","2"
"191929","100","Govt. Medical College, Palakkad Girls Hostel, Vennakkara","97","2"
"188172","180","Florence Nightingale","100","2"
"175548","25","Girls Hostel under Construction","0","2"
"180337","200","VIJAY MARIE COLLEGE OF NURSING HOSTEL","120","2"
"170181","218","G","206","1"
"161855","100","COLLEGE HOSTEL","25","3"
"182709","30","Womens Hostel","20","2"
"159733","62","Cheep Kuthi Girls' Hostel","62","2"
"183106","258","SWAMI VIVEKANAND HOSTEL","175","1"
"180011","821","JOHN F KENNEDY BLOCK - H","793","1"
"155556","10","uma mheswar s. boys hostel","10","1"
"188735","30","Sri Prakash Hostal for  Girls","5","2"
"152806","150","GOVT. GIRL'S POLYTECHNIC- HOSTEL,","145","2"
"180900","244","MIMER BOYS HOSTEL","105","1"
"161678","216","Saradar Patel House","162","1"
"171871","176","NRI BLOCK","86","1"
"180078","50","Boys Hostel","0","1"
"187118","500","Konghu velalar Polytechnic Boys Hostel","420","1"
"176240","240","University College of  Science, Saifabad","400","1"
"167055","10","GIRLS HOSTEL (GIRLS)","0","2"
"174153","50","Men's Hostel","7","1"
"191528","25","Girl's Hostel-2","10","2"
"186852","84","St Monica Girls' Hostel","62","2"
"168617","60","Emily Peet Ladies Hostel","60","2"
"167130","560","Nursing Hostel","430","2"
"166077","300","L.M.B.T. Girls Hostel","0","2"
"166801","464","Hostel-I","443","2"
"175096","30","Subhada Girls Hostel Betul","9","2"
"174493","180","Ladies hostel","180","2"
"179759","75","nvs","50","2"
"182693","240","Ladies Hostel","86","2"
"162951","216","HOSTEL -2","216","2"
"190614","85","Keerthi Girls Hostel","30","2"
"160227","16","Others  Poultry","15","1"
"163090","150","GIRLS HOSTEL","24","2"
"172544","100","Malati Choudhury Womens' Hostel-1","75","2"
"184825","35","Agricultural Polytechnic, Garikapadu","28","1"
"162628","260","Boys Hostel No.2","213","1"
"149719","100","ADARSH BOYS HOSTEL","100","1"
"180010","1710","P BLOCK","1553","1"
"179681","40","DHMC","20","1"
"181192","10","Lavate Hostel","0","2"
"168442","120","Boys Hostel","0","1"
"193041","80","Paripurna Ladies Hostel","50","2"
"160510","500","Kengeri Hostel","40","2"
"169194","120","Girls Hostel","110","2"
"180463","110","LEDIES HOSTEL NO. 1","0","2"
"182547","12","DCH 3","5","2"
"190218","150","HOLY CHILD ENGLISH ACADEMY","111","1"
"152469","400","SGM Hostel","241","1"
"184797","200","Hostel No7","200","2"
"185485","750","Travancore Hostel","340","1"
"166064","100","RPETGI BOYS HOSTEL","91","1"
"182995","250","GIRLS HOSTEL","74","2"
"152412","40","Girls Hostel","40","2"
"173209","120","KAPILASH HOSTEL","60","1"
"157591","123","Men's Residence 2","111","1"
"174572","160","girls","161","2"
"185298","50","Bhagwant Girls Hostel","46","2"
"160386","60","SVGOI Girls Hostel","17","2"
"187449","20","Sai Hostel, Opp. Thiruvanchikulam","4","2"
"168479","100","Shobhit University Girls Hostel","36","2"
"159680","120","SAVERA GIRLS HOSTEL","19","2"
"178746","50","Kings Palace","38","1"
"155882","50","BOYS HOSTEL","60","1"
"164722","520","Boys Hostel","185","1"
"159380","60","Virat","0","1"
"186488","432","New Boys Hostel Block ""A""","181","1"
"175608","250","Basaveshwara Hostel","2","1"
"154122","40","Girls hostel for 1st year to 3rd year students","32","2"
"189077","300","Govt. College of Nusring","248","2"
"183379","92","Teresa","84","2"
"154397","12","Girls Hostel","0","2"
"166025","41","Collin Hall","41","2"
"185391","164","SWARNANDHRA ENGINEERING COLLEGE HOSTEL FOR BOYS","31","1"
"163694","50","Shanti Niketan Boys Hostel","50","1"
"178393","20","Boys' Hostel, West Goalpara College","20","1"
"159398","30","BOYS HOSTEL","0","1"
"168695","80","EXCEL","68","2"
"161627","180","Shri Vaishnav Boys Hostel","44","1"
"159024","100","Pillai Boys Hostel","15","1"
"171441","100","Womens' Hostel Talcher College, Talcher","100","2"
"177852","250","GIRLS HOSTEL","112","2"
"189358","432","JNTUA College of Engineering Boys Hostel","364","1"
"192143","102","Bhagirathi Boys Hostel","103","1"
"150284","50","Interns Hostel","48","2"
"192792","80","Sneh Giris Hostel","80","2"
"169488","110","LB WOMENS HOSTEL","30","2"
"176481","20","Shikshan Prasarak Sanstha's Girls Hostel","0","2"
"157181","620","Boys Hostel","411","1"
"184255","275","New Boys Hostel","275","1"
"158668","300","JKK NATARAJA GIRLS HOSTEL","105","2"
"177641","54","PG Hostel (Girls)","32","2"
"168813","130","S.P.Samiti's  Hostel","60","1"
"171078","32","INTERNATIONAL COTTAGES","8","2"
"171084","30","Girls Hostel","18","2"
"151201","60","SHANTISADAN GIRLS HOSTEL","3","2"
"167250","20","Yemhi Memorial Hostel for Boys","12","1"
"170965","262","Baba Ajit Singh Hansali Wale Girls Hostel","272","2"
"184595","60","Beehive Girls Hostel","15","2"
"151291","24","Women's Hostel","12","2"
"155507","100","Govr.  Girls Hostel","25","2"
"180387","120","SNGC Boys hostel","100","1"
"163931","195","Campus Hostel No. 2","184","1"
"164182","1036","Himalya","1036","1"
"149653","120","SHIVNERI FOUNDATION","8","2"
"173130","24","Buddhist Students' Hall","24","1"
"181726","419","Krishna","409","1"
"163614","80","LMS Girls Hostel","58","2"
"190013","40","Samarth Sadan","36","2"
"165979","9","Muzammil, Kettangal","5","2"
"150993","100","BOYS HOSTEL","4","1"
"179635","600","boys hostal","184","1"
"161352","60","Ganral Hostal","55","1"
"184750","25","Girls' Hostel 2","20","2"
"158284","50","General Hostel","0","1"
"178018","250","ST. JOSEPH'S HOSTEL","15","2"
"184207","180","POULOMI SCHOOL OF NURSING","120","2"
"182542","70","Hostel No.4","70","2"
"189305","202","INTERNS & SENIOR RESIDENTS' HOSTEL","15","3"
"189567","334","GIRLS HOSTEL","330","2"
"149075","300","RNS LADIES HOSTEL MURUDESHWAR","110","2"
"161797","30","PM HOSTEL-2","26","1"
"175855","250","Sanjoe Bhavan Hostel","240","2"
"157550","10","CIT BOYS HOSTEL","7","1"
"165008","80","CRESCENT SCHOOL OF NURSING HOSTEL","70","2"
"183639","440","FC BOYS HOSTEL","440","1"
"157967","200","Shri Chelabhai Ratubhai Kathrotiya","0","1"
"161518","250","PADMAVATHY LADIES HOSTEL","30","2"
"193491","116","GOVT. HOSTEL","300","2"
"180856","400","KOSHYS GIRLS HOSTEL Block 1 & 2","121","2"
"180948","60","College of Agricultural Engineering, Sangareddy","59","2"
"169612","252","GIRLS HOSTEL","110","2"
"157030","230","Block-H","230","1"
"184748","25","Boys' Hostel 9","24","1"
"156016","21","Vishwakarma International Centre 1","9","2"
"162246","150","Pritilata Chhatrinibas","135","2"
"182349","45","A","45","1"
