,id,no_of_libraries,no_of_laboratories,no_of_conference_halls,no_of_health_centers,no_of_computer_centers
33434,172295,1.0,1.0,1.0,1.0,1.0
33435,177945,1.0,5.0,1.0,1.0,1.0
33436,171921,1.0,1.0,0.0,1.0,1.0
33437,189061,1.0,1.0,1.0,0.0,1.0
33438,188583,1.0,1.0,0.0,0.0,1.0
33439,197403,1.0,1.0,1.0,0.0,1.0
33440,168484,1.0,1.0,0.0,0.0,0.0
33441,185167,1.0,0.0,0.0,0.0,1.0
33442,189775,1.0,1.0,1.0,1.0,1.0
33443,178558,1.0,6.0,0.0,0.0,1.0
33444,202489,1.0,1.0,1.0,1.0,1.0
33445,196754,1.0,1.0,1.0,1.0,1.0
33446,204006,1.0,0.0,0.0,0.0,1.0
33447,178467,1.0,1.0,1.0,0.0,1.0
33448,190014,1.0,1.0,1.0,0.0,1.0
33449,190444,1.0,3.0,1.0,0.0,0.0
33450,196631,1.0,5.0,1.0,0.0,1.0
33451,184684,1.0,1.0,1.0,1.0,1.0
33452,162070,1.0,6.0,0.0,0.0,1.0
33453,165802,1.0,0.0,0.0,0.0,0.0
33454,174335,1.0,33.0,1.0,1.0,1.0
33455,189487,2.0,7.0,0.0,1.0,3.0
33456,158670,1.0,0.0,0.0,0.0,1.0
33457,207399,1.0,2.0,0.0,0.0,0.0
33458,160576,1.0,1.0,1.0,1.0,1.0
33459,192922,1.0,1.0,1.0,1.0,1.0
33460,173381,1.0,36.0,1.0,1.0,1.0
33461,159288,1.0,34.0,1.0,1.0,1.0
33462,175137,1.0,65.0,1.0,0.0,3.0
33463,178176,1.0,1.0,0.0,0.0,1.0
33464,172566,1.0,1.0,0.0,1.0,1.0
33465,177388,1.0,3.0,1.0,0.0,0.0
33466,190216,1.0,11.0,1.0,1.0,1.0
33467,169511,1.0,7.0,0.0,0.0,3.0
33468,181984,1.0,1.0,1.0,0.0,1.0
33469,196521,1.0,1.0,1.0,0.0,1.0
33470,210016,1.0,14.0,3.0,1.0,1.0
33471,161889,1.0,0.0,1.0,0.0,0.0
33472,177431,1.0,2.0,1.0,1.0,1.0
33473,181249,1.0,1.0,1.0,0.0,1.0
33474,195868,1.0,1.0,1.0,1.0,1.0
33475,158210,1.0,1.0,1.0,0.0,1.0
33476,177845,1.0,1.0,1.0,1.0,1.0
33477,170670,1.0,3.0,1.0,0.0,2.0
33478,184067,1.0,1.0,0.0,0.0,1.0
33479,154701,1.0,1.0,1.0,1.0,1.0
33480,205491,1.0,1.0,1.0,1.0,1.0
33481,175431,1.0,3.0,1.0,0.0,1.0
33482,163699,1.0,1.0,0.0,0.0,0.0
33483,176155,1.0,1.0,1.0,1.0,1.0
33484,164148,1.0,16.0,1.0,0.0,1.0
33485,208037,1.0,1.0,1.0,1.0,1.0
33486,185468,1.0,9.0,1.0,0.0,0.0
33487,191502,1.0,1.0,1.0,0.0,1.0
33488,209787,1.0,1.0,1.0,1.0,1.0
33489,204928,1.0,1.0,1.0,0.0,1.0
33490,164439,1.0,14.0,2.0,1.0,2.0
33491,204649,1.0,0.0,1.0,0.0,1.0
33492,175853,1.0,1.0,1.0,0.0,1.0
33493,181965,1.0,0.0,1.0,0.0,1.0
33494,180746,1.0,1.0,1.0,1.0,1.0
33495,181906,1.0,1.0,1.0,0.0,1.0
33496,185635,1.0,1.0,1.0,1.0,1.0
33497,197250,9.0,9.0,9.0,1.0,9.0
33498,165804,1.0,1.0,1.0,0.0,1.0
33499,168882,1.0,0.0,0.0,0.0,0.0
33500,203467,1.0,1.0,0.0,0.0,1.0
33501,191652,1.0,1.0,1.0,1.0,1.0
33502,192617,1.0,1.0,0.0,0.0,1.0
33503,169605,1.0,1.0,1.0,1.0,1.0
33504,174087,1.0,1.0,1.0,1.0,1.0
33505,155956,1.0,1.0,1.0,1.0,1.0
33506,206289,1.0,2.0,1.0,1.0,1.0
33507,169002,1.0,1.0,1.0,1.0,1.0
33508,164692,1.0,1.0,1.0,1.0,1.0
33509,188185,1.0,1.0,1.0,1.0,1.0
33510,196157,1.0,19.0,1.0,1.0,1.0
33511,191544,1.0,1.0,1.0,1.0,1.0
33512,206308,1.0,5.0,0.0,1.0,1.0
33513,174706,1.0,33.0,1.0,1.0,1.0
33514,187780,1.0,1.0,1.0,0.0,1.0
33515,203185,1.0,1.0,1.0,0.0,1.0
33516,203551,1.0,1.0,1.0,0.0,1.0
33517,170339,1.0,45.0,1.0,1.0,1.0
33518,167213,1.0,1.0,1.0,0.0,1.0
33519,163706,1.0,0.0,0.0,0.0,1.0
33520,161938,0.0,0.0,0.0,0.0,0.0
33521,183202,1.0,1.0,1.0,1.0,1.0
33522,178402,1.0,39.0,2.0,1.0,1.0
33523,209189,1.0,63.0,2.0,1.0,1.0
33524,164860,1.0,0.0,0.0,0.0,0.0
33525,202120,1.0,0.0,0.0,0.0,1.0
33526,180957,1.0,0.0,0.0,0.0,1.0
33527,194589,1.0,0.0,1.0,0.0,1.0
33528,176729,1.0,5.0,1.0,0.0,1.0
33529,195144,1.0,1.0,1.0,1.0,1.0
33530,209558,1.0,1.0,1.0,1.0,1.0
33531,183974,1.0,1.0,1.0,1.0,1.0
33532,175936,1.0,9.0,1.0,1.0,1.0
33533,201873,1.0,1.0,1.0,1.0,0.0
33534,167704,1.0,1.0,1.0,1.0,1.0
33535,155866,1.0,1.0,0.0,0.0,1.0
33536,164370,1.0,7.0,1.0,1.0,1.0
33537,156625,1.0,4.0,1.0,1.0,1.0
33538,173962,1.0,1.0,1.0,0.0,1.0
33539,172380,1.0,1.0,0.0,0.0,0.0
33540,181164,3.0,42.0,1.0,1.0,4.0
33541,208674,1.0,1.0,0.0,0.0,1.0
33542,155797,1.0,1.0,1.0,0.0,1.0
33543,163603,1.0,0.0,1.0,0.0,1.0
33544,159604,1.0,1.0,1.0,1.0,1.0
33545,162664,1.0,19.0,1.0,0.0,2.0
33546,160570,1.0,1.0,1.0,1.0,1.0
33547,161258,1.0,1.0,0.0,0.0,1.0
33548,199012,1.0,1.0,0.0,0.0,1.0
33549,166583,1.0,2.0,1.0,1.0,1.0
33550,190159,1.0,1.0,1.0,1.0,1.0
33551,168312,1.0,1.0,1.0,0.0,1.0
33552,197627,1.0,4.0,0.0,0.0,1.0
33553,208133,1.0,6.0,0.0,0.0,0.0
33554,207829,1.0,1.0,0.0,0.0,1.0
33555,175989,1.0,1.0,1.0,1.0,1.0
33556,206862,1.0,1.0,1.0,1.0,1.0
33557,168945,1.0,1.0,1.0,1.0,1.0
33558,204262,1.0,1.0,1.0,1.0,1.0
33559,204794,1.0,1.0,1.0,0.0,1.0
33560,202521,1.0,1.0,1.0,0.0,0.0
33561,182799,1.0,1.0,1.0,1.0,1.0
33562,210082,1.0,1.0,0.0,0.0,1.0
33563,185372,1.0,1.0,1.0,0.0,1.0
33564,164605,1.0,1.0,1.0,1.0,1.0
33565,179774,1.0,5.0,1.0,1.0,1.0
33566,207983,1.0,56.0,1.0,1.0,1.0
33567,196270,1.0,0.0,0.0,0.0,0.0
33568,176887,0.0,1.0,1.0,1.0,1.0
33569,203677,1.0,1.0,1.0,1.0,1.0
33570,162094,1.0,8.0,0.0,0.0,0.0
33571,206673,1.0,1.0,1.0,1.0,1.0
33572,197547,1.0,1.0,1.0,0.0,1.0
33573,163952,1.0,0.0,1.0,1.0,1.0
33574,174589,1.0,8.0,1.0,0.0,1.0
33575,185385,1.0,1.0,1.0,1.0,1.0
33576,174651,1.0,1.0,1.0,1.0,1.0
33577,190446,1.0,1.0,1.0,1.0,1.0
33578,193609,1.0,1.0,1.0,1.0,1.0
33579,176784,1.0,16.0,1.0,1.0,2.0
33580,187929,1.0,14.0,1.0,0.0,1.0
33581,203164,1.0,5.0,2.0,0.0,1.0
33582,192579,1.0,6.0,0.0,0.0,0.0
33583,161589,1.0,1.0,1.0,0.0,1.0
33584,162624,1.0,1.0,1.0,0.0,1.0
33585,181204,1.0,4.0,1.0,1.0,1.0
33586,162254,1.0,1.0,1.0,0.0,1.0
33587,166370,2.0,6.0,1.0,0.0,1.0
33588,191078,1.0,34.0,1.0,1.0,1.0
33589,186792,1.0,1.0,1.0,1.0,1.0
33590,188345,2.0,64.0,8.0,1.0,1.0
33591,209821,1.0,1.0,1.0,0.0,0.0
33592,161565,1.0,0.0,0.0,0.0,1.0
33593,162256,1.0,1.0,1.0,1.0,1.0
33594,163019,1.0,0.0,1.0,0.0,1.0
33595,205354,1.0,0.0,1.0,0.0,1.0
33596,168713,1.0,0.0,0.0,0.0,1.0
33597,200882,1.0,2.0,0.0,0.0,1.0
33598,156183,1.0,0.0,0.0,1.0,0.0
33599,177815,1.0,1.0,1.0,1.0,1.0
33600,181396,1.0,18.0,2.0,1.0,1.0
33601,209101,1.0,1.0,0.0,0.0,0.0
33602,206340,1.0,0.0,0.0,0.0,0.0
33603,182302,1.0,12.0,1.0,1.0,1.0
33604,190044,1.0,7.0,1.0,0.0,2.0
33605,210096,1.0,1.0,1.0,1.0,1.0
33606,170628,1.0,1.0,1.0,0.0,1.0
33607,174784,1.0,0.0,1.0,0.0,1.0
33608,203036,1.0,0.0,1.0,1.0,1.0
33609,160395,1.0,18.0,1.0,1.0,4.0
33610,208851,1.0,1.0,1.0,1.0,1.0
33611,172856,1.0,0.0,0.0,0.0,1.0
33612,197117,4.0,1.0,6.0,1.0,2.0
33613,174061,1.0,0.0,1.0,1.0,1.0
33614,176753,1.0,15.0,0.0,0.0,1.0
33615,169049,1.0,8.0,1.0,1.0,0.0
33616,190692,1.0,1.0,1.0,1.0,1.0
33617,196384,1.0,1.0,0.0,0.0,1.0
33618,175945,1.0,1.0,1.0,1.0,1.0
33619,169632,0.0,0.0,0.0,0.0,0.0
33620,177332,1.0,1.0,1.0,1.0,1.0
33621,175101,1.0,0.0,1.0,0.0,0.0
33622,178614,1.0,0.0,0.0,0.0,0.0
33623,191594,1.0,2.0,0.0,0.0,0.0
33624,195849,1.0,20.0,1.0,0.0,1.0
33625,155734,1.0,8.0,1.0,1.0,1.0
33626,156874,1.0,1.0,1.0,1.0,1.0
33627,167686,1.0,36.0,3.0,0.0,2.0
33628,209244,1.0,6.0,1.0,1.0,1.0
33629,172359,1.0,4.0,1.0,1.0,2.0
33630,199883,1.0,0.0,1.0,0.0,0.0
33631,189219,1.0,1.0,0.0,0.0,0.0
33632,174960,1.0,1.0,0.0,0.0,1.0
33633,199492,1.0,1.0,0.0,0.0,0.0
33634,206806,1.0,1.0,1.0,1.0,1.0
33635,154816,1.0,1.0,0.0,0.0,1.0
33636,161538,1.0,0.0,3.0,1.0,1.0
33637,183968,1.0,32.0,1.0,1.0,1.0
33638,185579,1.0,1.0,1.0,1.0,1.0
33639,192343,1.0,3.0,1.0,1.0,1.0
33640,181683,2.0,10.0,2.0,0.0,1.0
33641,183245,1.0,1.0,0.0,1.0,1.0
33642,196018,1.0,1.0,0.0,0.0,1.0
33643,209021,1.0,0.0,0.0,0.0,0.0
33644,175645,1.0,0.0,1.0,0.0,1.0
33645,185070,1.0,5.0,1.0,0.0,1.0
33646,209498,1.0,1.0,1.0,0.0,1.0
33647,165942,1.0,0.0,1.0,0.0,2.0
33648,169529,1.0,1.0,1.0,1.0,1.0
33649,181390,1.0,6.0,1.0,1.0,1.0
33650,155003,1.0,7.0,2.0,1.0,1.0
33651,180698,1.0,1.0,1.0,1.0,1.0
33652,167089,1.0,1.0,1.0,1.0,1.0
33653,170430,1.0,1.0,1.0,1.0,1.0
33654,172633,1.0,5.0,1.0,0.0,4.0
33655,201767,1.0,1.0,0.0,0.0,1.0
33656,203997,1.0,4.0,1.0,1.0,1.0
33657,184023,1.0,4.0,1.0,0.0,1.0
33658,207667,1.0,1.0,0.0,0.0,0.0
33659,173392,1.0,1.0,1.0,0.0,1.0
33660,179577,1.0,1.0,0.0,0.0,1.0
33661,157294,1.0,1.0,1.0,1.0,1.0
33662,161558,1.0,1.0,1.0,1.0,1.0
33663,166879,1.0,1.0,1.0,1.0,0.0
33664,167779,1.0,7.0,0.0,0.0,0.0
33665,184088,2.0,50.0,1.0,0.0,1.0
33666,188075,1.0,1.0,1.0,1.0,1.0
33667,201585,1.0,3.0,1.0,1.0,1.0
33668,181339,1.0,5.0,0.0,0.0,0.0
33669,208322,1.0,1.0,1.0,1.0,1.0
33670,194082,1.0,1.0,1.0,1.0,1.0
33671,159659,1.0,1.0,1.0,0.0,1.0
33672,167581,1.0,3.0,1.0,1.0,1.0
33673,187572,1.0,1.0,1.0,0.0,1.0
33674,188008,1.0,1.0,1.0,0.0,1.0
33675,199163,1.0,1.0,1.0,0.0,1.0
33676,205311,1.0,2.0,0.0,0.0,0.0
33677,183966,1.0,1.0,0.0,0.0,1.0
33678,184891,1.0,6.0,1.0,0.0,1.0
33679,179257,1.0,1.0,1.0,0.0,1.0
33680,186414,1.0,0.0,0.0,0.0,0.0
33681,183985,1.0,1.0,1.0,1.0,1.0
33682,210024,1.0,1.0,1.0,1.0,1.0
33683,154674,1.0,1.0,1.0,0.0,1.0
33684,155900,1.0,0.0,1.0,0.0,1.0
33685,187641,1.0,6.0,1.0,0.0,0.0
33686,199898,1.0,1.0,1.0,1.0,1.0
33687,161232,1.0,1.0,1.0,0.0,0.0
33688,201152,1.0,1.0,1.0,0.0,0.0
33689,166658,1.0,1.0,1.0,0.0,1.0
33690,197716,1.0,1.0,0.0,0.0,1.0
33691,182390,1.0,10.0,1.0,1.0,1.0
33692,197247,1.0,1.0,1.0,0.0,1.0
33693,208356,1.0,1.0,1.0,1.0,1.0
33694,178029,1.0,68.0,9.0,1.0,1.0
33695,161315,1.0,0.0,1.0,0.0,0.0
33696,174954,1.0,1.0,1.0,1.0,1.0
33697,181539,1.0,5.0,1.0,0.0,0.0
33698,192606,2.0,9.0,1.0,1.0,2.0
33699,206178,0.0,1.0,1.0,1.0,1.0
33700,201136,1.0,1.0,1.0,0.0,1.0
33701,171328,1.0,0.0,5.0,1.0,3.0
33702,176564,1.0,1.0,1.0,1.0,1.0
33703,184900,1.0,1.0,1.0,0.0,1.0
33704,181341,1.0,1.0,1.0,1.0,1.0
33705,187092,1.0,1.0,0.0,0.0,1.0
33706,195114,9.0,223.0,9.0,3.0,9.0
33707,164160,1.0,1.0,1.0,0.0,1.0
33708,204278,1.0,0.0,1.0,0.0,1.0
33709,177255,1.0,1.0,1.0,1.0,1.0
33710,201912,1.0,1.0,0.0,0.0,1.0
33711,197220,1.0,0.0,1.0,1.0,1.0
33712,192531,1.0,1.0,1.0,1.0,1.0
33713,168807,1.0,1.0,0.0,1.0,0.0
33714,182159,1.0,1.0,1.0,1.0,1.0
33715,178879,1.0,8.0,3.0,0.0,1.0
33716,176733,1.0,1.0,1.0,1.0,1.0
33717,203695,1.0,1.0,1.0,1.0,1.0
33718,170788,1.0,3.0,1.0,1.0,1.0
33719,175688,2.0,11.0,1.0,1.0,1.0
33720,189570,1.0,1.0,1.0,1.0,1.0
33721,172363,1.0,1.0,1.0,0.0,1.0
33722,156580,1.0,4.0,1.0,0.0,1.0
33723,175376,1.0,9.0,1.0,0.0,1.0
33724,201042,1.0,1.0,0.0,0.0,1.0
33725,187969,1.0,7.0,1.0,1.0,1.0
33726,192960,1.0,1.0,1.0,1.0,1.0
33727,199494,1.0,8.0,1.0,0.0,1.0
33728,188476,1.0,1.0,0.0,0.0,1.0
33729,207646,1.0,0.0,2.0,0.0,1.0
33730,163139,1.0,5.0,1.0,1.0,1.0
33731,168382,1.0,1.0,1.0,1.0,1.0
33732,157578,1.0,1.0,1.0,1.0,1.0
33733,209042,1.0,4.0,1.0,1.0,1.0
33734,174893,1.0,1.0,1.0,0.0,1.0
33735,186724,1.0,1.0,1.0,0.0,1.0
33736,158334,1.0,1.0,1.0,1.0,1.0
33737,192177,1.0,1.0,0.0,0.0,1.0
33738,187305,1.0,1.0,1.0,1.0,1.0
33739,197661,1.0,4.0,1.0,1.0,1.0
33740,201495,1.0,0.0,0.0,0.0,0.0
33741,192028,1.0,3.0,2.0,0.0,0.0
33742,199245,1.0,5.0,0.0,1.0,1.0
33743,197197,1.0,50.0,1.0,1.0,1.0
33744,190039,1.0,9.0,1.0,1.0,1.0
33745,168389,1.0,2.0,1.0,0.0,1.0
33746,183479,1.0,7.0,0.0,0.0,0.0
33747,192691,1.0,0.0,1.0,0.0,1.0
33748,206634,1.0,6.0,0.0,0.0,1.0
33749,200304,1.0,9.0,1.0,0.0,8.0
33750,192505,1.0,7.0,1.0,3.0,1.0
33751,184966,1.0,4.0,1.0,1.0,1.0
33752,209920,1.0,1.0,1.0,0.0,0.0
33753,201512,0.0,0.0,0.0,0.0,0.0
33754,208968,1.0,0.0,1.0,1.0,1.0
33755,179563,1.0,1.0,1.0,0.0,1.0
33756,189042,1.0,1.0,1.0,0.0,1.0
33757,181662,1.0,1.0,1.0,1.0,1.0
33758,195413,3.0,0.0,2.0,1.0,2.0
33759,175551,1.0,0.0,0.0,0.0,1.0
33760,183244,1.0,1.0,1.0,1.0,1.0
33761,205718,1.0,9.0,0.0,0.0,1.0
33762,160952,1.0,1.0,1.0,1.0,1.0
33763,205608,1.0,1.0,1.0,1.0,1.0
33764,159577,1.0,1.0,1.0,1.0,1.0
33765,159971,1.0,57.0,4.0,1.0,1.0
33766,206221,1.0,0.0,1.0,0.0,0.0
33767,206588,1.0,1.0,1.0,1.0,1.0
33768,170920,1.0,1.0,1.0,1.0,1.0
33769,186379,0.0,0.0,0.0,0.0,0.0
33770,192017,1.0,1.0,1.0,1.0,1.0
33771,172483,1.0,1.0,1.0,1.0,1.0
33772,198552,1.0,1.0,1.0,1.0,1.0
33773,202471,1.0,1.0,0.0,0.0,1.0
33774,206709,1.0,1.0,1.0,1.0,1.0
33775,177561,1.0,0.0,1.0,1.0,1.0
33776,188961,1.0,0.0,0.0,0.0,0.0
33777,194132,1.0,1.0,0.0,0.0,1.0
33778,204140,1.0,1.0,0.0,0.0,1.0
33779,155577,1.0,1.0,1.0,1.0,1.0
33780,171670,1.0,3.0,1.0,0.0,1.0
33781,190753,1.0,3.0,1.0,1.0,1.0
33782,166782,1.0,0.0,1.0,0.0,1.0
33783,205920,1.0,1.0,1.0,0.0,1.0
33784,177404,1.0,0.0,0.0,0.0,1.0
33785,206038,1.0,1.0,1.0,1.0,1.0
33786,155942,0.0,0.0,0.0,0.0,0.0
33787,155683,1.0,1.0,1.0,0.0,1.0
33788,170569,1.0,1.0,0.0,1.0,0.0
33789,198355,1.0,1.0,0.0,0.0,1.0
33790,173772,1.0,1.0,0.0,0.0,1.0
33791,178359,1.0,1.0,1.0,1.0,1.0
33792,195331,1.0,2.0,0.0,0.0,1.0
33793,166009,1.0,1.0,0.0,0.0,1.0
33794,169692,1.0,1.0,1.0,0.0,1.0
33795,210047,1.0,0.0,0.0,0.0,0.0
33796,196729,1.0,22.0,6.0,1.0,5.0
33797,202386,1.0,1.0,0.0,0.0,1.0
33798,208608,1.0,1.0,0.0,1.0,1.0
33799,170372,1.0,25.0,1.0,1.0,6.0
33800,164232,1.0,1.0,0.0,0.0,0.0
33801,198099,1.0,1.0,0.0,0.0,1.0
33802,171348,1.0,1.0,1.0,0.0,1.0
33803,173196,1.0,10.0,1.0,1.0,1.0
33804,173291,1.0,0.0,0.0,0.0,1.0
33805,208769,1.0,1.0,1.0,0.0,1.0
33806,165368,1.0,1.0,1.0,1.0,1.0
33807,168276,1.0,1.0,1.0,0.0,1.0
33808,164195,1.0,2.0,0.0,0.0,0.0
33809,184964,1.0,1.0,1.0,0.0,0.0
33810,191739,1.0,1.0,1.0,0.0,1.0
33811,199491,1.0,1.0,0.0,0.0,1.0
33812,199820,0.0,0.0,0.0,0.0,1.0
33813,172223,1.0,4.0,2.0,0.0,1.0
33814,168293,1.0,38.0,1.0,1.0,1.0
33815,180769,1.0,1.0,1.0,1.0,1.0
33816,181681,1.0,5.0,1.0,0.0,1.0
33817,192269,1.0,5.0,2.0,0.0,2.0
33818,189433,1.0,1.0,1.0,0.0,1.0
33819,172869,1.0,0.0,0.0,0.0,0.0
33820,179693,1.0,1.0,1.0,1.0,1.0
33821,178404,1.0,1.0,1.0,1.0,1.0
33822,193028,1.0,1.0,1.0,0.0,1.0
33823,160291,0.0,0.0,1.0,0.0,0.0
33824,163890,1.0,1.0,1.0,0.0,1.0
33825,164674,1.0,8.0,1.0,0.0,1.0
33826,202629,1.0,1.0,1.0,1.0,1.0
33827,198374,1.0,1.0,1.0,1.0,1.0
33828,170243,1.0,1.0,1.0,1.0,1.0
33829,179763,1.0,1.0,1.0,1.0,1.0
33830,205951,1.0,3.0,0.0,0.0,1.0
33831,184140,1.0,5.0,1.0,4.0,1.0
33832,160401,1.0,0.0,1.0,1.0,1.0
33833,204788,1.0,4.0,0.0,0.0,1.0
33834,209791,1.0,5.0,1.0,0.0,1.0
33835,175606,1.0,0.0,0.0,0.0,0.0
33836,186311,1.0,0.0,0.0,0.0,0.0
33837,201583,1.0,1.0,1.0,1.0,1.0
33838,203277,2.0,9.0,1.0,1.0,2.0
33839,203382,1.0,1.0,0.0,0.0,1.0
33840,176870,1.0,2.0,1.0,1.0,1.0
33841,178420,1.0,1.0,1.0,1.0,1.0
33842,202440,1.0,5.0,0.0,0.0,1.0
33843,205856,1.0,9.0,1.0,1.0,1.0
33844,166364,1.0,0.0,1.0,0.0,1.0
33845,180346,1.0,1.0,1.0,1.0,1.0
33846,194483,1.0,23.0,1.0,1.0,1.0
33847,161015,1.0,1.0,1.0,1.0,1.0
33848,169345,1.0,1.0,1.0,0.0,1.0
33849,156721,1.0,1.0,1.0,1.0,1.0
33850,190728,1.0,1.0,1.0,0.0,1.0
33851,179421,1.0,17.0,1.0,1.0,5.0
33852,173231,1.0,1.0,1.0,0.0,1.0
33853,174515,1.0,3.0,1.0,1.0,1.0
33854,177639,1.0,1.0,1.0,1.0,1.0
33855,199158,1.0,16.0,0.0,0.0,1.0
33856,162025,1.0,6.0,1.0,0.0,1.0
33857,166448,1.0,7.0,1.0,0.0,1.0
33858,156112,1.0,1.0,0.0,0.0,1.0
33859,164817,1.0,4.0,1.0,1.0,1.0
33860,204870,1.0,0.0,0.0,0.0,2.0
33861,206559,1.0,0.0,1.0,1.0,1.0
33862,183185,1.0,0.0,0.0,0.0,0.0
33863,208137,1.0,7.0,1.0,1.0,2.0
33864,191044,1.0,6.0,0.0,0.0,0.0
33865,166623,1.0,1.0,1.0,1.0,1.0
33866,206915,1.0,5.0,1.0,1.0,1.0
33867,155397,1.0,0.0,0.0,1.0,1.0
33868,208514,1.0,13.0,2.0,1.0,1.0
33869,176601,1.0,0.0,1.0,0.0,1.0
33870,188550,1.0,0.0,0.0,0.0,0.0
33871,163266,1.0,129.0,5.0,1.0,1.0
33872,194136,1.0,1.0,1.0,1.0,1.0
33873,188756,1.0,0.0,1.0,1.0,1.0
33874,176781,1.0,1.0,1.0,1.0,1.0
33875,161614,1.0,1.0,2.0,0.0,1.0
33876,170489,1.0,1.0,0.0,0.0,1.0
33877,181428,1.0,1.0,1.0,1.0,1.0
33878,173681,1.0,15.0,2.0,1.0,4.0
33879,168444,1.0,1.0,1.0,0.0,1.0
33880,172511,1.0,1.0,0.0,1.0,0.0
33881,206712,1.0,1.0,1.0,0.0,0.0
33882,165111,0.0,0.0,1.0,0.0,1.0
33883,209935,1.0,6.0,0.0,0.0,1.0
33884,167121,1.0,1.0,0.0,0.0,1.0
33885,171511,1.0,1.0,1.0,1.0,1.0
33886,175121,1.0,1.0,1.0,1.0,1.0
33887,175949,1.0,6.0,1.0,1.0,1.0
33888,203123,1.0,1.0,1.0,1.0,1.0
33889,184878,1.0,6.0,1.0,0.0,0.0
33890,166539,1.0,1.0,1.0,1.0,1.0
33891,177488,1.0,0.0,1.0,0.0,1.0
33892,183332,1.0,0.0,1.0,1.0,1.0
33893,182367,1.0,0.0,0.0,0.0,1.0
33894,178638,1.0,1.0,1.0,0.0,1.0
33895,205875,1.0,1.0,1.0,1.0,1.0
33896,175966,1.0,9.0,1.0,5.0,1.0
33897,188091,9.0,120.0,9.0,1.0,1.0
33898,205928,1.0,1.0,0.0,0.0,0.0
33899,177283,1.0,5.0,1.0,1.0,1.0
33900,180099,1.0,1.0,1.0,0.0,1.0
33901,175163,1.0,1.0,1.0,1.0,1.0
33902,161451,1.0,1.0,1.0,1.0,1.0
33903,177882,1.0,1.0,1.0,1.0,1.0
33904,197845,1.0,2.0,1.0,1.0,1.0
33905,200674,1.0,1.0,0.0,0.0,1.0
33906,165084,1.0,1.0,1.0,0.0,1.0
33907,193559,1.0,10.0,1.0,0.0,0.0
33908,181140,1.0,40.0,4.0,1.0,1.0
33909,198121,1.0,1.0,1.0,0.0,0.0
33910,163766,1.0,0.0,0.0,0.0,0.0
33911,161857,1.0,1.0,1.0,1.0,1.0
33912,171991,1.0,75.0,2.0,1.0,2.0
33913,198584,1.0,1.0,1.0,0.0,1.0
33914,209562,1.0,1.0,0.0,0.0,1.0
33915,168487,1.0,1.0,1.0,0.0,1.0
33916,181584,1.0,0.0,1.0,0.0,0.0
33917,194455,1.0,1.0,1.0,0.0,1.0
33918,202997,1.0,1.0,1.0,0.0,1.0
33919,170391,1.0,1.0,1.0,1.0,1.0
33920,181029,1.0,1.0,1.0,1.0,1.0
33921,208798,1.0,1.0,1.0,1.0,1.0
33922,201544,1.0,28.0,1.0,0.0,1.0
33923,162685,1.0,1.0,1.0,1.0,0.0
33924,193600,0.0,0.0,0.0,0.0,1.0
33925,170695,1.0,1.0,1.0,0.0,1.0
33926,175432,1.0,6.0,0.0,0.0,1.0
33927,180852,1.0,1.0,1.0,1.0,1.0
33928,192176,1.0,3.0,1.0,0.0,1.0
33929,195043,1.0,1.0,1.0,1.0,1.0
33930,154976,1.0,1.0,1.0,1.0,1.0
33931,190733,1.0,1.0,1.0,0.0,1.0
33932,160009,1.0,4.0,1.0,1.0,1.0
33933,169694,1.0,0.0,0.0,0.0,1.0
33934,198570,1.0,1.0,0.0,0.0,1.0
33935,165256,1.0,4.0,1.0,0.0,1.0
33936,176913,1.0,0.0,0.0,0.0,1.0
33937,179335,1.0,14.0,1.0,1.0,1.0
33938,189056,1.0,1.0,1.0,1.0,1.0
33939,192112,1.0,1.0,1.0,1.0,1.0
33940,203106,1.0,1.0,1.0,1.0,1.0
33941,175115,1.0,1.0,1.0,0.0,1.0
33942,209872,1.0,1.0,1.0,1.0,1.0
33943,155020,1.0,1.0,1.0,0.0,1.0
33944,183033,1.0,4.0,0.0,0.0,1.0
33945,203115,1.0,0.0,0.0,0.0,1.0
33946,207820,1.0,1.0,1.0,0.0,1.0
33947,188367,1.0,1.0,1.0,1.0,1.0
33948,165918,1.0,0.0,0.0,0.0,1.0
33949,198392,1.0,10.0,1.0,1.0,1.0
33950,197313,1.0,6.0,1.0,0.0,1.0
33951,163944,1.0,1.0,1.0,1.0,1.0
33952,207424,1.0,1.0,0.0,0.0,0.0
33953,156931,1.0,7.0,1.0,0.0,1.0
33954,198870,1.0,1.0,1.0,1.0,1.0
33955,164879,1.0,0.0,0.0,0.0,0.0
33956,179319,1.0,7.0,1.0,1.0,1.0
33957,183883,1.0,1.0,0.0,0.0,0.0
33958,191339,1.0,1.0,1.0,0.0,1.0
33959,187742,1.0,36.0,1.0,0.0,1.0
33960,198665,1.0,1.0,1.0,1.0,1.0
33961,201681,1.0,1.0,0.0,0.0,0.0
33962,183910,1.0,4.0,1.0,1.0,1.0
33963,174404,1.0,1.0,1.0,1.0,1.0
33964,162894,1.0,1.0,1.0,1.0,1.0
33965,201452,1.0,1.0,1.0,0.0,1.0
33966,182462,1.0,1.0,1.0,0.0,1.0
33967,207623,1.0,1.0,1.0,1.0,1.0
33968,181274,1.0,1.0,1.0,1.0,1.0
33969,202816,1.0,1.0,1.0,1.0,1.0
